,id,name,lat,lng,cid,brand_id,brand_name,number_of_votes,rating,place_url,source,category,top_category,type,created_at,competitor_type
8208,ChIJmShro6YjrjsRhB1K_KOyyig,Suraj's Iron Addict,13.069450378417969,77.55580139160156,0x3bae23a6a36b2899:0x28cab2a3fc4a1d84,N_A,N_A,244,4.800000190734863,https://www.google.com/maps/place/?q=place_id:ChIJmShro6YjrjsRhB1K_KOyyig,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
8210,ChIJxU93_W4ZrjsRCK2zUD--g8E,SukhoThai Spa,13.063847541809082,77.58827209472656,0x3bae196efd774fc5:0xc183be3f50b3ad08,sukhothai,sukhothai,53,3.799999952316284,https://www.google.com/maps/place/?q=place_id:ChIJxU93_W4ZrjsRCK2zUD--g8E,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
8807,ChIJBSYXNaYirjsRxOUVKJB-mnc,JP Badminton Academy,13.068513870239258,77.55899047851562,0x3bae22a635172605:0x779a7e902815e5c4,N_A,N_A,790,4.099999904632568,https://www.google.com/maps/place/?q=place_id:ChIJBSYXNaYirjsRxOUVKJB-mnc,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
8866,ChIJhSHfUfQXrjsRQUCCZQfo_88,Café Coffee Day Value Express,13.05370807647705,77.58129119873047,0x3bae17f451df2185:0xcfffe80765824041,cafecoffeeday,Cafe Coffee Day,31,4.0,https://www.google.com/maps/place/?q=place_id:ChIJhSHfUfQXrjsRQUCCZQfo_88,gmaps_v2,coffee_shop,food,N_A,1687847039,anchor_competitor
8877,ChIJY8lADuJrrjsRR0cmoM3Kgrk,Shlloka - Classical Isha Hatha Yoga Teacher,13.035961151123049,77.59815216064453,0x3bae6be20e40c963:0xb982cacda0264747,N_A,N_A,56,5.0,https://www.google.com/maps/place/?q=place_id:ChIJY8lADuJrrjsRR0cmoM3Kgrk,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
8885,ChIJg27MCMAXrjsRUURkrLUeqxg,Yogakulam Academy,13.02617073059082,77.58735656738281,0x3bae17c008cc6e83:0x18ab1eb5ac644451,N_A,N_A,139,5.0,https://www.google.com/maps/place/?q=place_id:ChIJg27MCMAXrjsRUURkrLUeqxg,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
8919,ChIJrRvHrZ8irjsRL38Xg-uvwzU,Onyx Fitness,13.08107566833496,77.55970001220703,0x3bae229fadc71bad:0x35c3afeb83177f2f,N_A,N_A,290,4.400000095367432,https://www.google.com/maps/place/?q=place_id:ChIJrRvHrZ8irjsRL38Xg-uvwzU,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
9026,ChIJeQW6exAZrjsR9z4FmhteGKk,"Aim Fit - Available on cult.fit - Gym in Sahakar Nagar, Bengaluru",13.058667182922363,77.58123016357422,0x3bae19107bba0579:0xa9185e1b9a053ef7,cult,Cult.fit,394,4.699999809265137,https://www.google.com/maps/place/?q=place_id:ChIJeQW6exAZrjsR9z4FmhteGKk,gmaps_v2,gym_fitness,leisure,N_A,1695212099,primary_competitor
9037,ChIJVVPmH6oZrjsR6lIMBIu1vVA,BODY AND SOUL FITNESS,13.071836471557615,77.61815643310547,0x3bae19aa1fe65355:0x50bdb58b040c52ea,N_A,N_A,112,4.400000095367432,https://www.google.com/maps/place/?q=place_id:ChIJVVPmH6oZrjsR6lIMBIu1vVA,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
9196,ChIJ8z8RjfwXrjsRNfDrgfjjw4A,Rebel's Fitness One,13.047425270080566,77.5666275024414,0x3bae17fc8d113ff3:0x80c3e3f881ebf035,N_A,N_A,280,4.900000095367432,https://www.google.com/maps/place/?q=place_id:ChIJ8z8RjfwXrjsRNfDrgfjjw4A,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
9285,ChIJIZ5r784jrjsR-s0jdtrClHA,Reflex Fitness,13.07895851135254,77.55889892578125,0x3bae23ceef6b9e21:0x7094c2da7623cdfa,N_A,N_A,57,4.900000095367432,https://www.google.com/maps/place/?q=place_id:ChIJIZ5r784jrjsR-s0jdtrClHA,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
9339,ChIJFYGA0ScZrjsR7rIYFWznFJE,Starbucks coffee,13.09444808959961,77.59490966796875,0x3bae1927d1808115:0x9114e76c1518b2ee,starbucks,Starbucks,1134,4.300000190734863,https://www.google.com/maps/place/?q=place_id:ChIJFYGA0ScZrjsR7rIYFWznFJE,gmaps_v2,coffee_shop,food,N_A,1687847039,anchor_competitor
9440,ChIJsU71OV4YrjsRiWGblzGb0qo,Heart Beat Gym,13.098801612854004,77.58587646484375,0x3bae185e39f54eb1:0xaad29b31979b6189,N_A,N_A,337,4.599999904632568,https://www.google.com/maps/place/?q=place_id:ChIJsU71OV4YrjsRiWGblzGb0qo,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
9450,ChIJz8qjl4UXrjsRttZx61Khv28,Café Coffee Day,13.049848556518556,77.5971450805664,0x3bae178597a3cacf:0x6fbfa152eb71d6b6,cafecoffeeday,Cafe Coffee Day,172,3.900000095367432,https://www.google.com/maps/place/?q=place_id:ChIJz8qjl4UXrjsRttZx61Khv28,gmaps_v2,coffee_shop,food,N_A,1699615207,anchor_competitor
9657,ChIJGUYmGTsZrjsR2BS1gmwO71M,FitnessEdge 2,13.063013076782228,77.57288360595703,0x3bae193b19264619:0x53ef0e6c82b514d8,N_A,N_A,366,4.900000095367432,https://www.google.com/maps/place/?q=place_id:ChIJGUYmGTsZrjsR2BS1gmwO71M,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
9798,ChIJAwY-xNwZrjsResXk5sCIzEU,Reckon Dance Zumba & Fitness Studio LLP,13.06902313232422,77.62474822998047,0x3bae19dcc43e0603:0x45cc88c0e6e4c57a,N_A,N_A,74,4.800000190734863,https://www.google.com/maps/place/?q=place_id:ChIJAwY-xNwZrjsResXk5sCIzEU,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
9854,ChIJh4mpXAAZrjsRwhb87J7FVfM,BEAST FITNESS STUDIO,13.061433792114258,77.62753295898438,0x3bae19005ca98987:0xf355c59eecfc16c2,N_A,N_A,56,5.0,https://www.google.com/maps/place/?q=place_id:ChIJh4mpXAAZrjsRwhb87J7FVfM,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
9913,ChIJn17VQlIXrjsRbknVxjZPJ_o,Gold’s Gym,13.040472030639648,77.56369018554688,0x3bae175242d55e9f:0xfa274f36c6d5496e,goldsgym,Gold's Gym India,376,4.0,https://www.google.com/maps/place/?q=place_id:ChIJn17VQlIXrjsRbknVxjZPJ_o,gmaps_v2,gym_fitness,leisure,N_A,1699615207,primary_competitor
9987,ChIJe_YBwZoZrjsRyxMBVCAGTAg,Fitness edge prime,13.11412525177002,77.57893371582031,0x3bae199ac101f67b:0x84c0620540113cb,N_A,N_A,125,5.0,https://www.google.com/maps/place/?q=place_id:ChIJe_YBwZoZrjsRyxMBVCAGTAg,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
10162,ChIJc7c33akZrjsR5_ClaY899fs,Fika Arena,13.073068618774414,77.6082992553711,0x3bae19a9dd37b773:0xfbf53d8f69a5f0e7,N_A,N_A,58,4.199999809265137,https://www.google.com/maps/place/?q=place_id:ChIJc7c33akZrjsR5_ClaY899fs,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
10190,ChIJa8kpxS4XrjsRoh4Q1XEYngg,BFC Bengaluru Fitness Club,13.055143356323242,77.57583618164062,0x3bae172ec529c96b:0x89e1871d5101ea2,N_A,N_A,110,4.800000190734863,https://www.google.com/maps/place/?q=place_id:ChIJa8kpxS4XrjsRoh4Q1XEYngg,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
10307,ChIJeb7Uy10YrjsRwcilxkqItvc,Shree Yoga Vijnana Kendra (SYVK),13.09739589691162,77.5875473022461,0x3bae185dcbd4be79:0xf7b6884ac6a5c8c1,N_A,N_A,151,4.900000095367432,https://www.google.com/maps/place/?q=place_id:ChIJeb7Uy10YrjsRwcilxkqItvc,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
10345,ChIJHdgj-ugXrjsR8Ii9BG652m0,Aarya Yoga,13.055671691894531,77.60303497314453,0x3bae17e8fa23d81d:0x6ddab96e04bd88f0,N_A,N_A,112,5.0,https://www.google.com/maps/place/?q=place_id:ChIJHdgj-ugXrjsR8Ii9BG652m0,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
10585,ChIJ49dtANwXrjsRD2riGV4Shcc,Chaayos Cafe Manyata,13.04494571685791,77.62085723876953,0x3bae17dc006dd7e3:0xc785125e19e26a0f,chaayos,Chaayos,168,4.5,https://www.google.com/maps/place/?q=place_id:ChIJ49dtANwXrjsRD2riGV4Shcc,gmaps_v2,coffee_shop,food,N_A,1687847039,anchor_competitor
10765,ChIJdTXC3lYYrjsR0oBcdrPmz3M,Café Coffee Day,13.094996452331545,77.5973892211914,0x3bae1856dec23575:0x73cfe6b3765c80d2,cafecoffeeday,Cafe Coffee Day,2896,4.099999904632568,https://www.google.com/maps/place/?q=place_id:ChIJdTXC3lYYrjsR0oBcdrPmz3M,gmaps_v2,coffee_shop,food,N_A,1699615207,anchor_competitor
10792,ChIJ8xBXSWkjrjsRKIupZd59o9E,"SRX Fitness Studio, Vidyaranyapura",13.069066047668455,77.5626220703125,0x3bae2369495710f3:0xd1a37dde65a98b28,N_A,N_A,222,4.900000095367432,https://www.google.com/maps/place/?q=place_id:ChIJ8xBXSWkjrjsRKIupZd59o9E,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
11086,ChIJ5QOOJ4IXrjsR1mAXek1FQes,Body & Mind - PhysioPilates,13.081497192382812,77.5600814819336,0x3bae1782278e03e5:0xeb41454d7a1760d6,N_A,N_A,59,5.0,https://www.google.com/maps/place/?q=place_id:ChIJ5QOOJ4IXrjsR1mAXek1FQes,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
11265,ChIJZcb5wf0ZrjsR-qvNBCPDxew,Sahakara Nagar Indoor Stadium,13.060273170471191,77.57940673828125,0x3bae19fdc1f9c665:0xecc5c32304cdabfa,N_A,N_A,92,4.5,https://www.google.com/maps/place/?q=place_id:ChIJZcb5wf0ZrjsR-qvNBCPDxew,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
11363,ChIJk0QMducZrjsRH7FBG3JXakg,Lassi Shop,13.067925453186035,77.63175201416016,0x3bae19e7760c4493:0x486a57721b41b11f,lassishop,Lassi Shop,342,4.099999904632568,https://www.google.com/maps/place/?q=place_id:ChIJk0QMducZrjsRH7FBG3JXakg,gmaps_v2,coffee_shop,food,N_A,1699615207,anchor_competitor
11411,ChIJ2Sihp3EXrjsR-4_WxMJxdsE,Café Coffee Day,13.043622016906738,77.61663818359375,0x3bae1771a7a128d9:0xc17671c2c4d68ffb,cafecoffeeday,Cafe Coffee Day,36,3.5999999046325684,https://www.google.com/maps/place/?q=place_id:ChIJ2Sihp3EXrjsR-4_WxMJxdsE,gmaps_v2,coffee_shop,food,N_A,1699615207,anchor_competitor
11623,ChIJKakdYoIXrjsR-zs4o5Ru2V4,SIR Shankar and Capt Yogi Cricket Ground,13.049418449401855,77.6068344116211,0x3bae1782621da929:0x5ed96e94a3383bfb,N_A,N_A,162,4.099999904632568,https://www.google.com/maps/place/?q=place_id:ChIJKakdYoIXrjsR-zs4o5Ru2V4,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
11682,ChIJE8R9PncWrjsRLJJsRE4W-eA,Art Of Living Yoga & Meditation Center,13.042614936828612,77.5762710571289,0x3bae16773e7dc413:0xe0f9164e446c922c,artofliving,Art of Living,6,3.799999952316284,https://www.google.com/maps/place/?q=place_id:ChIJE8R9PncWrjsRLJJsRE4W-eA,gmaps_v2,gym_fitness,leisure,wellness_centre,1687847039,primary_competitor
