id,name,lat,lng,brand_name,brand_id,number_of_votes,rating,cost_for_two
18721607,Annapoorna Andhra Restaurant,13.0578154019,77.5937436149,N_A,N_A,5198.0,3.7,400
19070603,Chickpete Donne Biriyani House,13.0593416305,77.5926988944,Chickpete Donne Biriyani House,zomato_chickpete_donne_biriyani_house,1510.0,3.8,400
18766887,Cherry Chinese Fast Food & Kolkata Kati Rolls,13.0474673035,77.5746643916,N_A,N_A,5.0,3.7,400
18670998,Hotel Fish Land,13.0275400419,77.5860228762,N_A,N_A,9.0,3.6,400
18824294,Malgudi Naati Style Hotel,13.0562894904,77.5765580311,Malgudi Naati Style Hotel,zomato_malgudi_naati_style_hotel,667.0,3.8,400
19309521,Multi Cuisine Cafe,13.0493545091,77.5970866531,N_A,N_A,372.0,3.8,400
19675541,Swad Traditional Taste Of Kerala,13.070004,77.577713,N_A,N_A,212.0,3.8,400
19061069,Far & East - Four Seasons Hotel,13.0194129379,77.5852182135,N_A,N_A,29.0,3.7,4000
19061079,The Collection - Four Seasons Hotel,13.0194260042,77.5852457061,N_A,N_A,12.0,3.7,3000
20304620,Neo Kitchen,13.0416844,77.6202864,N_A,N_A,12.0,3.6,3500
19605722,Lakehouse,13.0622679916,77.6107867062,N_A,N_A,52.0,4.1,2000
61512,Sri Krishna Bhavan Sweets,13.0383577,77.5741322,N_A,N_A,92.0,3.9,250
56310,Goli Vada Pav No. 1,13.025892757,77.5883121416,Goli Vada Pav No. 1,zomato_goli_vada_pav_no._1,293.0,3.9,250
19611112,GFC Biryani,13.0268125986,77.5868342444,N_A,N_A,309.0,3.4,200
18470762,Kolkata Hot Roll,13.0497993624,77.5974282995,N_A,N_A,6.0,3.0,200
52763,Basant Mess,13.0414580679,77.6219892874,N_A,N_A,288.0,3.3,200
19229995,North And South Zone,13.0487817,77.57598,N_A,N_A,656.0,3.0,400
19537289,Bangarpet Chats,13.0551365588,77.6019260287,N_A,N_A,256.0,3.4,100
19857633,Shawarma Grand,13.0288645909,77.5938053057,N_A,N_A,122.0,3.7,300
18659553,Aamaravathi Biryani Zone,13.0391850507,77.5965404883,Aamaravathi Biryani Zone,zomato_aamaravathi_biryani_zone,672.0,3.6,450
19273101,AG Eat House,13.0391416087,77.5964201242,N_A,N_A,259.0,3.5,600
19922127,Shawarma Grill Point,13.0481852142,77.5760125369,N_A,N_A,45.0,3.5,300
18995309,Udupi Park Inn,13.0351338087,77.5890199095,N_A,N_A,14400.0,3.7,300
19799622,Kolkata Famous Kati Roll,13.0551158,77.6008377,N_A,N_A,207.0,4.0,200
19309777,S M Fast Food,13.042967413,77.5735147297,N_A,N_A,41.0,3.9,200
19523995,Maratha Ghar,13.0569642632,77.5779658556,N_A,N_A,56.0,3.6,350
19825314,Royal Chinese Foods,13.0265783921,77.5890584663,N_A,N_A,62.0,3.7,400
19695464,Supreme Kabab Center,13.0490017615,77.6121650264,N_A,N_A,22.0,4.0,250
19264091,Todays Kitchen,13.071213,77.5994,N_A,N_A,59.0,4.0,250
19779895,Saira Momos,13.0576073533,77.5986208767,N_A,N_A,101.0,4.2,250
19189027,Fusion Bytez,13.0675497242,77.580374144,N_A,N_A,84.0,4.1,300
19916347,Momos Delight,13.0580347,77.6078601,N_A,N_A,255.0,4.2,200
19458489,Kebab Choice,13.0689210881,77.5574794784,N_A,N_A,783.0,4.1,300
19521544,Bachelor Zone,13.0487617,77.5759533,N_A,N_A,254.0,3.2,150
19700930,Davanagere Benne Dose Hotel,13.0814181434,77.5602163374,N_A,N_A,51.0,3.9,200
19871959,SNS Bangarpet Chats,13.0653964814,77.559832111,N_A,N_A,61.0,4.0,100
19197755,Five Star Chicken,13.0664713089,77.5701629743,Five Star Chicken,zomato_five_star_chicken,66.0,3.5,300
19691571,100% EGG.Com,13.0689802012,77.5572783127,N_A,N_A,138.0,4.1,200
19213158,S.N.S Bangarpet Chats & Juice Center,13.0792813506,77.5589815155,N_A,N_A,213.0,3.8,100
18711883,Bangarpet Chats,13.0813378058,77.5602317601,N_A,N_A,2185.0,3.9,100
19812869,The Sugar Free Keto Kafe,13.065179,77.58065,N_A,N_A,56.0,3.7,500
19138678,Omleterian,13.065179,77.58065,N_A,N_A,110.0,3.6,400
19220959,Iyengars Aahaara,13.0592175207,77.5903217867,N_A,N_A,496.0,3.8,200
19139009,BIB - Breakfast in the Box,13.065179,77.58065,BIB - Breakfast in the Box,zomato_bib_-_breakfast_in_the_box,945.0,4.0,700
18344004,New Udupi Veg,13.1035429681,77.5842767581,N_A,N_A,7492.0,3.7,200
18555144,Naksha Greens,13.0638039906,77.5776392967,N_A,N_A,244.0,4.0,200
18899223,Big Straw Blast,13.0633157249,77.5913225859,N_A,N_A,182.0,4.0,200
18851613,Hungry Meee,13.0514935207,77.6019186527,N_A,N_A,147.0,4.0,200
19444219,Trupthi Thindi,13.0691425,77.5808365,N_A,N_A,560.0,4.1,200
19964385,Shudra's Tatte Idli,13.0827724484,77.560053058,N_A,N_A,99.0,3.9,200
19219152,Kruthani Restaurant,13.0599161275,77.5937221572,N_A,N_A,44.0,3.2,650
19091209,Bharat Bistro,13.0833773,77.5944766,N_A,N_A,9.0,3.3,400
19050934,Hatti Kaapi,13.04702,77.616033,Hatti Kaapi,zomato_hatti_kaapi,1.0,3.2,400
19014009,Beijing Bites,13.0604063596,77.5875688344,N_A,N_A,2217.0,3.7,800
18627591,Rara Avis,13.0628483606,77.5925735012,N_A,N_A,6197.0,4.2,1100
18359107,Ruchi Curry Point,13.063352,77.572922,Ruchi Curry Point,zomato_ruchi_curry_point,548.0,3.6,300
19161412,Chai Point,13.045462,77.621146,Chai Point,zomato_chai_point,283.0,3.4,550
59553,Goli Vada Pav No 1,13.0621543344,77.5874280185,Goli Vada Pav No 1,zomato_goli_vada_pav_no_1,1787.0,3.9,250
19333602,Chai Point,13.0941278083,77.5949140638,Chai Point,zomato_chai_point,1237.0,3.7,400
19181214,The Irish House,13.0939377511,77.5949254632,N_A,N_A,1012.0,4.3,1700
19509785,Farsanwala,13.1034348813,77.5767021999,N_A,N_A,43.0,3.8,150
19415815,Samosa Singh,13.0323815525,77.5940567628,Samosa Singh,zomato_samosa_singh,489.0,3.4,150
55432,Sri Ganesh Fruit Juice Centre,13.0245436933,77.5893025473,Sri Ganesh Fruit Juice Centre,zomato_sri_ganesh_fruit_juice_centre,1427.0,3.9,100
19564130,Just Bake,13.0512799143,77.5749081373,Just Bake,zomato_just_bake,193.0,4.0,300
19445580,Chandni Chowk,13.0323998443,77.5939739496,Chandni Chowk,zomato_chandni_chowk,211.0,4.0,150
19510615,Mishra's Kitchen,13.0463569,77.6019717,N_A,N_A,22.0,4.0,400
55427,Goli Vada Pav No. 1,13.0499522192,77.5979640707,Goli Vada Pav No. 1,zomato_goli_vada_pav_no._1,3295.0,3.6,250
18663769,WOW! Momo,13.0491791152,77.5931800157,WOW! Momo,zomato_wow!_momo,1088.0,3.9,400
19051822,Hatti Kaapi,13.064165,77.615764,Hatti Kaapi,zomato_hatti_kaapi,3.0,3.2,400
18344031,Just Bake,13.0506240698,77.5976784155,Just Bake,zomato_just_bake,17.0,3.4,600
20001120,The Lassi Corner,13.0987074246,77.5765050575,The Lassi Corner,zomato_the_lassi_corner,0.0,3.6,300
19715446,Puliyogare Point,13.0423301641,77.5798206031,Puliyogare Point,zomato_puliyogare_point,1249.0,4.3,150
18480020,Beijing Bites,13.0991681899,77.5894681737,N_A,N_A,3531.0,3.7,800
19922606,V Iyengar Cake Mane,13.0493737796,77.6033261418,N_A,N_A,6.0,4.0,250
20183645,Biryani By Kilo,13.041292,77.624611,N_A,N_A,864.0,4.2,700
53900,A2B - Adyar Ananda Bhavan,13.0410527218,77.6244877651,A2B - Adyar Ananda Bhavan,zomato_a2b_-_adyar_ananda_bhavan,5221.0,3.2,500
19174600,Chetan Family And Restaurant,13.1229736584,77.6109687611,N_A,N_A,179.0,3.2,300
19609469,Corner House Ice Creams,13.0983847905,77.5732971355,Corner House Ice Creams,zomato_corner_house_ice_creams,5126.0,3.8,300
20309412,Biryani By Kilo,13.098409,77.573563,N_A,N_A,448.0,3.9,700
18662210,Lassi Shop,13.0489916363,77.596946843,Lassi Shop,zomato_lassi_shop,279.0,3.6,200
18799101,Shawarma Time,13.0265431141,77.5906339288,Shawarma Time,zomato_shawarma_time,2699.0,3.8,200
20182846,Ambur Dum Biriyani,13.0585636568,77.591404058,N_A,N_A,0.0,3.7,200
19513991,Roll Me,13.0995626644,77.5781046599,N_A,N_A,290.0,3.6,200
18718747,Ambur Dum Biryani,13.0689521143,77.6028798893,N_A,N_A,298.0,3.9,200
20123951,Polar Bear,13.0505904283,77.6221059635,Polar Bear,zomato_polar_bear,136.0,3.9,300
19223857,Malabar Mess,13.0489393774,77.601467371,N_A,N_A,93.0,3.8,300
19716436,Annaporna's Thindi Mane,13.0978077706,77.5841637701,N_A,N_A,202.0,3.7,300
19191725,Royal Darbar Family Restaurant,13.1038995563,77.5768376514,N_A,N_A,1742.0,3.9,300
56966,Prabhu U K Foods,13.0240726626,77.5918234885,N_A,N_A,5.0,3.2,300
52156,Barista,13.0504068699,77.6216831803,Barista,zomato_barista,188.0,3.4,300
17946087,Marwari Basa,13.041477339,77.6218994334,Marwari Basa,zomato_marwari_basa,1693.0,3.7,300
18375539,Karnataka Biryani Point,13.0262125461,77.5883577392,N_A,N_A,36.0,3.1,300
19018591,H3Y Salad Cafe,13.057997975,77.5979224965,N_A,N_A,868.0,3.9,350
20037676,Mulabagilu Dosa Point,13.0582765702,77.5859745964,N_A,N_A,237.0,4.1,350
18203028,Cheta's Kitchen,13.0749728,77.5615361,N_A,N_A,1339.0,4.1,350
56359,Hotel Amrapali,13.1043211265,77.6035749167,N_A,N_A,563.0,3.7,350
18344000,Cake Mile- The Pastry Stop,13.0941885482,77.5825873017,N_A,N_A,414.0,4.0,350
18515515,Sri Curries,13.1010367133,77.5768430159,Sri Curries,zomato_sri_curries,52.0,3.7,350
57530,Kolkata Kati Roll,13.0476269952,77.574422654,Kolkata Kati Roll,zomato_kolkata_kati_roll,2316.0,3.4,200
18468822,Kerala Mess,13.0414270382,77.621826008,N_A,N_A,16900.0,3.2,200
56368,Chandra Cafe,13.0997745962,77.5887335837,N_A,N_A,45.0,2.7,200
19400621,Pandit Chat House,13.0691137773,77.6257038116,N_A,N_A,770.0,3.1,200
19778102,Kolkata No. 1 Katti Rolls,13.0617953997,77.5589426234,N_A,N_A,181.0,3.6,200
55423,Sri Balaji Sweets,13.0245561061,77.5892844424,N_A,N_A,26.0,3.4,200
18990072,Raj's Cafe,13.0681656275,77.5732522061,N_A,N_A,169.0,3.6,200
20102155,Kam's Adda,13.0913347361,77.6017516851,N_A,N_A,26.0,3.8,200
18961719,Park Street Restaurant,13.0572128117,77.6102992147,N_A,N_A,9181.0,3.9,600
18148942,Cafe Natural,13.0628669768,77.5763974339,N_A,N_A,1218.0,4.0,550
18673295,Brindavana Vaibhav,13.036931284,77.5746747851,N_A,N_A,6.0,3.7,100
61198,Cubbonpete Donne Biryani,13.059030376,77.5914969295,N_A,N_A,2980.0,4.1,300
19000893,Kodava Kuisine,13.0560017479,77.5766411796,N_A,N_A,816.0,4.2,300
