id,name,lat,lng,cid,brand_id,brand_name,number_of_votes,place_url,source,category,top_category,type,created_at,date,number_of_reviews,url,reviews_per_day
ChIJZ2OF4BMVrjsR5zsLNp9Pz48,Eagle Bar and Restaurant,12.90621852874756,77.59037780761719,0x3bae1513e0856367:0x8fcf4f9f360b3be7,N_A,N_A,667,https://www.google.com/maps/place/?q=place_id:ChIJZ2OF4BMVrjsR5zsLNp9Pz48,gmaps_v2,restaurant,food,N_A,1699615207,1496899985.0,674,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397869300802407!2y10362588812827900903!2m2!2i10!3sCAESB0VnTUluZ1U=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.2842845220572533
19725244,Goli Vada Pav No.1,12.9060820471,77.5950870663,19725244,zomato_goli_vada_pav_no.1,Goli Vada Pav No.1,431,,zomato,restaurant,food,N_A,1688639100,1622485800.0,224,,0.28145534689879415
ChIJzTk-6foVrjsRiRcvAuuDeP0,Sofas & More by Stanley - JP Nagar,12.90645980834961,77.59400177001953,0x3bae15fae93e39cd:0xfd7883eb022f1789,sofasandmore,Sofas & More,382,https://www.google.com/maps/place/?q=place_id:ChIJzTk-6foVrjsRiRcvAuuDeP0,gmaps_v2,home_decor,retail,furniture_store,1695212099,1574666709.0,403,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398861584579021!2y18264493334178240393!2m2!2i10!3sCAESB0VnTUlrQU0=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.2737956217156044
ChIJ3_vuB1MVrjsRDmkTRBvyuNk,Pizza Hut,12.906085968017578,77.59529876708984,0x3bae155307eefbdf:0xd9b8f21b4413690e,pizzahut,Pizza Hut,276,https://www.google.com/maps/place/?q=place_id:ChIJ3_vuB1MVrjsRDmkTRBvyuNk,gmaps_v2,restaurant,food,N_A,1699615207,1612114489.0,289,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398140544973791!2y15688555500865284366!2m2!2i10!3sCAESB0VnTUltQUk=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.2725280494269773
ChIJTf1NlMIVrjsRHYsrH4Bv1G4,SEVEN2ELEVEN RESTAURANT,12.905405044555664,77.59505462646484,0x3bae15c2944dfd4d:0x6ed46f801f2b8b1d,N_A,N_A,368,https://www.google.com/maps/place/?q=place_id:ChIJTf1NlMIVrjsRHYsrH4Bv1G4,gmaps_v2,restaurant,food,N_A,1699615207,1578375626.0,397,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398619641380173!2y7986130635304176413!2m2!2i10!3sCAESB0VnTUloZ00=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.2622509888086796
ChIJtfAtr-AVrjsRMCgyM6LaNpI,South Thindi,12.905638694763184,77.59002685546875,0x3bae15e0af2df0b5:0x9236daa233322830,N_A,N_A,395,https://www.google.com/maps/place/?q=place_id:ChIJtfAtr-AVrjsRMCgyM6LaNpI,gmaps_v2,restaurant,food,N_A,1699615207,1546857790.0,406,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398748941283509!2y10535848768458336304!2m2!2i10!3sCAESB0VnTUlrQU0=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.2234130471059222
58786,Kesariya,12.9063895715,77.5898071378,58786,N_A,N_A,1412,,zomato,restaurant,food,N_A,1688639100,1411583400.0,1441,,0.22016655856566025
ChIJLZ0b9rsVrjsRPiL3rq0Uf6k,Smoke Tonic,12.906134605407717,77.59286499023438,0x3bae15bbf61b9d2d:0xa97f14adaef7223e,N_A,N_A,147,https://www.google.com/maps/place/?q=place_id:ChIJLZ0b9rsVrjsRPiL3rq0Uf6k,gmaps_v2,coffee_shop,food,N_A,1687847039,1627573320.0,157,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398591217474861!2y12213503450649403966!2m2!2i10!3sCAESB0VnTUlsZ0U=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.21071870478076854
ChIJiTwKdBMVrjsRrfMuZvNaN84,Vaathsalya Millet Cafe,12.906061172485352,77.59445190429688,0x3bae1513740a3c89:0xce375af3662ef3ad,N_A,N_A,709,https://www.google.com/maps/place/?q=place_id:ChIJiTwKdBMVrjsRrfMuZvNaN84,gmaps_v2,restaurant,food,N_A,1699615207,1399454796.0,710,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397867480792201!2y14859445496970146733!2m2!2i10!3sCAESB0VnTUl2QVU=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.2040828762058165
ChIJzwvvExMVrjsRr5wekzph2iE,Wildcraft,12.906047821044922,77.59381103515625,0x3bae151313ef0bcf:0x21da613a931e9caf,wildcraft,Wildcraft,581,https://www.google.com/maps/place/?q=place_id:ChIJzwvvExMVrjsRr5wekzph2iE,gmaps_v2,clothing_store,retail,N_A,1687847039,1428494757.0,596,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397865868397519!2y2439369052378799279!2m2!2i10!3sCAESB0VnTUl6Z1E=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.19355295281342463
ChIJe0mTyxEVrjsRzoJQa9nzPSI,Spice Up (JP Nagar),12.909523010253906,77.59320068359375,0x3bae1511cb93497b:0x223df3d96b5082ce,w4u,w4u,826,https://www.google.com/maps/place/?q=place_id:ChIJe0mTyxEVrjsRzoJQa9nzPSI,gmaps_v2,restaurant,food,N_A,1699615207,1320680085.0,845,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397860359457147!2y2467396286002791118!2m2!2i10!3sCAESB0VnTUl5QVk=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.1883340863822066
ChIJhTL8h7AVrjsRSazJLW45kSg,La Pinoz Pizza - JP Nagar,12.906133651733398,77.59284973144531,0x3bae15b087fc3285:0x2891396e2dc9ac49,lapinozpizza,La Pinoz Pizza,80,https://www.google.com/maps/place/?q=place_id:ChIJhTL8h7AVrjsRSazJLW45kSg,gmaps_v2,restaurant,food,N_A,1699615207,1661324672.0,88,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398542125281925!2y2923180778517539913!2m2!2i10!3sCAESBkVnSUlVQQ==!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.1805145840871641
ChIJE0-5E5sVrjsROsZxoA9I3tU,"Potful Biryani, JP Nagar",12.906054496765137,77.59566497802734,0x3bae159b13b94f13:0xd5de480fa071c63a,potful,Potful,282,https://www.google.com/maps/place/?q=place_id:ChIJE0-5E5sVrjsROsZxoA9I3tU,gmaps_v2,restaurant,food,N_A,1687847039,1552038586.0,292,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398449980428051!2y15410834206861936186!2m2!2i10!3sCAESB0VnTUlvZ0k=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.17940562212279967
ChIJ-6IgR1EVrjsRG-OkOhBnp3U,Babyhug Store,12.906135559082031,77.59342193603516,0x3bae15514720a2fb:0x75a767103aa4e31b,N_A,N_A,133,https://www.google.com/maps/place/?q=place_id:ChIJ-6IgR1EVrjsRG-OkOhBnp3U,gmaps_v2,clothing_store,retail,N_A,1687847039,1618747085.0,156,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398133015257851!2y8477858142949270299!2m2!2i10!3sCAESB0VnTUlsZ0U=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.1662982293736404
19739998,MAM My Aunty Mane,12.906228783,77.5896156952,19739998,N_A,N_A,218,,zomato,restaurant,food,N_A,1688639100,1622831400.0,82,,0.14310787339475473
ChIJU8hm02wVrjsRr-pMLnse9T8,AP Beautiful Homes Karnataka Hardware & Paints,12.90603256225586,77.59249877929688,0x3bae156cd366c853:0x3ff51e7b2e4ceaaf,beautifulhomes,Beautiful Homes,195,https://www.google.com/maps/place/?q=place_id:ChIJU8hm02wVrjsRr-pMLnse9T8,gmaps_v2,home_decor,retail,N_A,1695212099,1565757828.0,234,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398251332782163!2y4608623308090174127!2m2!2i10!3sCAESB0VnTUk1Z0U=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.1301463433369456
19074463,Karavali Zone,12.9055490256,77.5900243968,19074463,N_A,N_A,367,,zomato,restaurant,food,N_A,1688639100,1558636200.0,17,,0.12195420256009673
18561653,Sri Venkateshwara Sweet Meat Stall,12.9063117917,77.5906423107,18561653,N_A,N_A,510,,zomato,restaurant,food,N_A,1688639100,1505500200.0,174,,0.12030213133310291
ChIJf2mk9_MVrjsRtDizTxxg0ik,Abaran Timeless Jewellery Pvt Ltd,12.90607452392578,77.58878326416016,0x3bae15f3f7a4697f:0x29d2601c4fb338b4,abaran,abaran,69,https://www.google.com/maps/place/?q=place_id:ChIJf2mk9_MVrjsRtDizTxxg0ik,gmaps_v2,jewelry_store,retail,N_A,1687847039,1635357811.0,72,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398831761385855!2y3013576775376779444!2m2!2i10!3sCAESBkVnSUlSZw==!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.11357758967230382
ChIJZXuQBhoVrjsRTaP4MdAeYm4,Sri Durga Bajji and Tiffin centre,12.905664443969728,77.59588623046875,0x3bae151a06907b65:0x6e621ed031f8a34d,N_A,N_A,253,https://www.google.com/maps/place/?q=place_id:ChIJZXuQBhoVrjsRTaP4MdAeYm4,gmaps_v2,restaurant,food,N_A,1687847039,1487473133.0,268,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397895708867429!2y7953953771430126413!2m2!2i10!3sCAESB0VnTUloQUk=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.10909204914136873
ChIJhfqTtDcVrjsRy81EoT-d2eA,Nourich,12.906277656555176,77.59619903564453,0x3bae1537b493fa85:0xe0d99d3fa144cdcb,N_A,N_A,183,https://www.google.com/maps/place/?q=place_id:ChIJhfqTtDcVrjsRy81EoT-d2eA,gmaps_v2,restaurant,food,N_A,1699615207,1549125270.0,183,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398023182383749!2y16202154031056211403!2m2!2i10!3sCAESB0VnTUl0QUU=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.10506483234158043
ChIJYSukoBAVrjsRLLVmSZWvEo0,Aradhana Bar And Restaurant,12.90628433227539,77.59623718261719,0x3bae1510a0a42b61:0x8d12af954966b52c,N_A,N_A,217,https://www.google.com/maps/place/?q=place_id:ChIJYSukoBAVrjsRLLVmSZWvEo0,gmaps_v2,restaurant,food,N_A,1699615207,1516959424.0,220,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397855344175969!2y10165380364645086508!2m2!2i10!3sCAESB0VnTUkwZ0U=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.10264553189646342
59876,TAB - Take A Break,12.9062431625,77.5896026194,59876,N_A,N_A,629,,zomato,restaurant,food,N_A,1688639100,1421951400.0,630,,0.10188996342913453
ChIJCxaAHcEVrjsRbA1PUMIAxEw,Skiral IT Solutions,12.905254364013672,77.58877563476562,0x3bae15c11d80160b:0x4cc400c2504f0d6c,N_A,N_A,177,https://www.google.com/maps/place/?q=place_id:ChIJCxaAHcEVrjsRbA1PUMIAxEw,gmaps_v2,electronic_store,retail,N_A,1695212099,1537107110.0,184,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398613353207307!2y5531547076888825196!2m2!2i10!3sCAESB0VnTUl0QUU=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.09672560048057686
ChIJe7PnP08VrjsRw1dRA53NcIU,Qmin,12.906129837036133,77.59111022949219,0x3bae154f3fe7b37b:0x8570cd9d035157c3,qmin,qmin,56,https://www.google.com/maps/place/?q=place_id:ChIJe7PnP08VrjsRw1dRA53NcIU,gmaps_v2,coffee_shop,food,N_A,1687847039,1637510691.0,63,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398124304151419!2y9615411278685231043!2m2!2i10!3sCAESBkVnSUlQQQ==!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.09612139521921614
18723527,Iyengar's Bakery,12.9055215738,77.5951172411,18723527,N_A,N_A,95,,zomato,restaurant,food,N_A,1688639100,1642530600.0,49,,0.08900744981944761
ChIJW2GF_ngVrjsROx_AWwhWOyw,Pizza Crusto,12.90548324584961,77.59515380859375,0x3bae1578fe85615b:0x2c3b56085bc01f3b,N_A,N_A,114,https://www.google.com/maps/place/?q=place_id:ChIJW2GF_ngVrjsROx_AWwhWOyw,gmaps_v2,restaurant,food,N_A,1699615207,1578436544.0,123,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398303595815259!2y3187235755193802555!2m2!2i10!3sCAESBkVnSUllQQ==!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.08128163619035804
20372001,La Pino'z Pizza,12.9061097,77.5929306,20372001,zomato_la_pino'z_pizza,La Pino'z Pizza,49,,zomato,restaurant,food,N_A,1688639100,1660415400.0,749,,0.07500079720235121
19332980,Seven 2 Eleven Resto Cafe,12.9054764744,77.5950096175,19332980,N_A,N_A,172,,zomato,restaurant,food,N_A,1688639100,1581618600.0,116,,0.06942968870450054
ChIJn0EEEBoVrjsRidpr5YmgDWU,RUOSH JP Nagar,12.905963897705078,77.59637451171875,0x3bae151a1004419f:0x650da089e56bda89,ruosh,Ruosh,188,https://www.google.com/maps/place/?q=place_id:ChIJn0EEEBoVrjsRidpr5YmgDWU,gmaps_v2,shoe_store,retail,N_A,1687847039,1453484989.0,192,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397895867449759!2y7281652686647974537!2m2!2i10!3sCAESB0VnTUl2Z0U=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.06930814950628739
ChIJef9UwxMVrjsRflX1KkOAG9U,S L V Refreshments,12.906474113464355,77.58991241455078,0x3bae1513c354ff79:0xd51b80432af5557e,N_A,N_A,323,https://www.google.com/maps/place/?q=place_id:ChIJef9UwxMVrjsRflX1KkOAG9U,gmaps_v2,restaurant,food,N_A,1687847039,1282148182.0,339,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397868811091833!2y15356008380421723518!2m2!2i10!3sCAESB0VnTUl5Z0k=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.06878796801737107
ChIJM-7luBAVrjsRR7NaQ7rB4gI,Pizza Stop,12.905444145202637,77.5951156616211,0x3bae1510b8e5ee33:0x2e2c1ba435ab347,N_A,N_A,276,https://www.google.com/maps/place/?q=place_id:ChIJM-7luBAVrjsRR7NaQ7rB4gI,gmaps_v2,restaurant,food,N_A,1699615207,1327053318.0,276,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397855751138867!2y207941538550559559!2m2!2i10!3sCAESB0VnTUlqZ0k=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.06400654684247642
ChIJHRMdlREVrjsR4C_VCLL2KpA,SRI SAI ENTERPRISES,12.909125328063965,77.59165954589844,0x3bae1511951d131d:0x902af6b208d52fe0,N_A,N_A,132,https://www.google.com/maps/place/?q=place_id:ChIJHRMdlREVrjsR4C_VCLL2KpA,gmaps_v2,electronic_store,retail,N_A,1695212099,1480164792.0,139,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397859445740317!2y10388386734996271072!2m2!2i10!3sCAESB0VnTUlnZ0U=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.05303391220797757
ChIJ2fmQy-oVrjsRwTmb_qv76ao,Absolute Sheesha,12.906757354736328,77.59522247314453,0x3bae15eacb90f9d9:0xaae9fbabfe9b39c1,N_A,N_A,80,https://www.google.com/maps/place/?q=place_id:ChIJ2fmQy-oVrjsRwTmb_qv76ao,gmaps_v2,restaurant,food,N_A,1699615207,1552494017.0,82,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398792367208921!2y12315651372150897089!2m2!2i10!3sCAESBkVnSUlVQQ==!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.04698167544729621
19773336,Winni Cakes & More,12.9061768208,77.5933949277,19773336,zomato_winni_cakes_&_more,Winni Cakes & More,63,,zomato,restaurant,food,N_A,1688639100,1628620200.0,56,,0.04534571609942868
ChIJz3ustPUVrjsRAzOyJACWUGE,Catalyst Studio,12.907724380493164,77.59043884277344,0x3bae15f5b4ac7bcf:0x6150960024b23303,N_A,N_A,60,https://www.google.com/maps/place/?q=place_id:ChIJz3ustPUVrjsRAzOyJACWUGE,gmaps_v2,electronic_store,retail,N_A,1695212099,1566862279.0,60,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398839227775951!2y7012269547175686915!2m2!2i10!3sCAESBkVnSUlNZw==!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.04038961644044378
53592,The Onyx - The HHI Select Bengaluru,12.9060630923,77.5932547823,53592,N_A,N_A,198,,zomato,restaurant,food,N_A,1688639100,1349116200.0,197,,0.02519299876385363
ChIJ8Ypd_xoVrjsRPOWxG42knYI,OuterSpace Studio,12.908020973205566,77.59610748291016,0x3bae151aff5d8af1:0x829da48d1bb1e53c,N_A,N_A,62,https://www.google.com/maps/place/?q=place_id:ChIJ8Ypd_xoVrjsRPOWxG42knYI,gmaps_v2,home_decor,retail,N_A,1695212099,1459180390.0,63,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397899883055857!2y9411859722236192060!2m2!2i10!3sCAESBkVnSUlQQQ==!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.02269525574633703
ChIJ3xy7SA0VrjsRRHh0GL_Ff-I,The Onyx at HHI Select,12.906628608703612,77.59300231933594,0x3bae150d48bb1cdf:0xe27fc5bf18747844,N_A,N_A,56,https://www.google.com/maps/place/?q=place_id:ChIJ3xy7SA0VrjsRRHh0GL_Ff-I,gmaps_v2,restaurant,food,N_A,1699615207,1476641725.0,56,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397840984382687!2y16320980999153678404!2m2!2i10!3sCAESBkVnSUlNZw==!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.021699441371238935
ChIJFxdZmrcVrjsRmu7emCmV1N8,Nosttaalgia Homes,12.910063743591309,77.59204864501953,0x3bae15b79a591717:0xdfd4952998deee9a,N_A,N_A,38,https://www.google.com/maps/place/?q=place_id:ChIJFxdZmrcVrjsRmu7emCmV1N8,gmaps_v2,home_decor,retail,N_A,1695212099,1502895288.0,37,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398572498130711!2y16128680171411533466!2m2!2i10!3sCAESBkVnSUlIZw==!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.017071830501598738
ChIJhZdnPz0VrjsR-1qbidSEAgI,Rutu's Kreations Terracotta Jewellery,12.907360076904297,77.59491729736328,0x3bae153d3f679785:0x20284d4899b5afb,N_A,N_A,41,https://www.google.com/maps/place/?q=place_id:ChIJhZdnPz0VrjsR-1qbidSEAgI,gmaps_v2,jewelry_store,retail,N_A,1687847039,1479821092.0,41,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398046986344325!2y144824186405870331!2m2!2i10!3sCAESBkVnSUlLQQ==!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.017028644989175317
ChIJQzCC6xYVrjsRg7hx4yqLAqw,Asha - Jewellery Designer,12.903324127197266,77.59226989746094,0x3bae1516eb823043:0xac028b2ae371b883,N_A,N_A,36,https://www.google.com/maps/place/?q=place_id:ChIJQzCC6xYVrjsRg7hx4yqLAqw,gmaps_v2,jewelry_store,retail,N_A,1687847039,1499361843.0,36,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397882370043971!2y12394622140797794435!2m2!2i10!3sCAESBkVnSUlIZw==!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.016502091761095124
ChIJY0YNKhQVrjsR2Hzccss-GkE,SHA Sofa & Furnitures,12.904988288879396,77.59154510498047,0x3bae15142a0d4663:0x411a3ecb72dc7cd8,N_A,N_A,31,https://www.google.com/maps/place/?q=place_id:ChIJY0YNKhQVrjsR2Hzccss-GkE,gmaps_v2,home_decor,retail,N_A,1695212099,1519209894.0,29,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397870534444643!2y4691131005386128600!2m2!2i10!3sCAESBkVnSUlGQQ==!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.015217991160963012
ChIJqXi7ZxAVrjsRlMtiIJae0oE,Suhasini,12.908498764038086,77.59498596191406,0x3bae151067bb78a9:0x81d29e962062cb94,N_A,N_A,38,https://www.google.com/maps/place/?q=place_id:ChIJqXi7ZxAVrjsRlMtiIJae0oE,gmaps_v2,clothing_store,retail,N_A,1687847039,1471722914.0,38,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397854389401769!2y9354713743627570068!2m2!2i10!3sCAESBkVnSUlIZw==!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.015191270294327392
ChIJn3FnShEVrjsRtWjTU_kNYzE,Dream Design Boutique,12.903453826904297,77.59159851074219,0x3bae15114a67719f:0x31630df953d368b5,N_A,N_A,33,https://www.google.com/maps/place/?q=place_id:ChIJn3FnShEVrjsRtWjTU_kNYzE,gmaps_v2,clothing_store,retail,N_A,1687847039,1492353021.0,31,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397858192322975!2y3558703495057205429!2m2!2i10!3sCAESBkVnSUlIZw==!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.0145845894885643
19858390,Alpha Kitchen,12.9032358414,77.5928835274,19858390,N_A,N_A,18,,zomato,restaurant,food,N_A,1688639100,1632940200.0,14,,0.013960778399573421
ChIJC9monpcVrjsRSui0dFmBOrI,Paris Panini - Gourmet Sandwiches & Wraps,12.9065580368042,77.59178924560547,0x3bae15979ea8d90b:0xb23a815974b4e84a,parispanini,Paris Panini,29,https://www.google.com/maps/place/?q=place_id:ChIJC9monpcVrjsRSui0dFmBOrI,gmaps_v2,restaurant,food,N_A,1699615207,0.0,0,,0.0014742160400074604
ChIJn5BRKhIVrjsRGwexexOe2wo,Star Bakery,12.90785789489746,77.59048461914062,0x3bae15122a51909f:0xadb9e137bb1071b,N_A,N_A,27,https://www.google.com/maps/place/?q=place_id:ChIJn5BRKhIVrjsRGwexexOe2wo,gmaps_v2,coffee_shop,food,N_A,1687847039,0.0,0,,0.0013821157641050908
ChIJ1wPZu1YVrjsRW87_dZb_eLY,My Aunty Mane,12.906639099121094,77.58963775634766,0x3bae1556bbd903d7:0xb678ff9675ffce5b,N_A,N_A,27,https://www.google.com/maps/place/?q=place_id:ChIJ1wPZu1YVrjsRW87_dZb_eLY,gmaps_v2,restaurant,food,N_A,1699615207,0.0,0,,0.0013725459682828079
ChIJVVVVFRg4nDkRvf84Hg3igwo,Infraville.com,12.90535831451416,77.59234619140625,0x399c381815555555:0xa83e20d1e38ffbd,N_A,N_A,25,https://www.google.com/maps/place/?q=place_id:ChIJVVVVFRg4nDkRvf84Hg3igwo,gmaps_v2,shoe_store,retail,N_A,1687847039,0.0,0,,0.0012797368186158247
ChIJMQ9O5xEVrjsR2YMkDujwnC4,Heinrich Kitchen & Interior,12.90721035003662,77.59524536132812,0x3bae1511e74e0f31:0x2e9cf0e80e2483d9,N_A,N_A,24,https://www.google.com/maps/place/?q=place_id:ChIJMQ9O5xEVrjsR2YMkDujwnC4,gmaps_v2,home_decor,retail,N_A,1695212099,0.0,0,,0.0012232097689859633
ChIJmQlQ3LEVrjsRa_R55mkoTTg,CHAI PORT,12.905620574951172,77.59516143798828,0x3bae15b1dc500999:0x384d2869e679f46b,N_A,N_A,20,https://www.google.com/maps/place/?q=place_id:ChIJmQlQ3LEVrjsRa_R55mkoTTg,gmaps_v2,coffee_shop,food,N_A,1687847039,0.0,0,,0.0010237894548926598
ChIJp_e2qYIVrjsRM3gyGvLNC3k,City Cafe,12.906557083129885,77.59042358398438,0x3bae1582a9b6f7a7:0x790bcdf21a327833,N_A,N_A,19,https://www.google.com/maps/place/?q=place_id:ChIJp_e2qYIVrjsRM3gyGvLNC3k,gmaps_v2,coffee_shop,food,N_A,1687847039,0.0,0,,0.0009725999821480269
