id,name,number_of_votes,rating,lat,lng,reviews_per_day,competitor_type,distance,type
ChIJxYoJGP8VrjsRcW1faeEO-8A,Indian marma therapy Center(Urumi kalari)Kerala Kalari Marma therapy & Ayurveda massage,102,5.0,12.89173984527588,77.59423828125,0.2454575193299049,secondary_competitor,1.64,secondary_competitor
ChIJxaeSJ9cVrjsRCjQbG87LYCE,Planet Fitness Premium Fitness Club,115,4.800000190734863,12.907187461853027,77.61094665527344,0.2437976489328577,secondary_competitor,1.99,secondary_competitor
ChIJrZDNNyc_rjsRXj0QcAucTIQ,Solo.Fit - Gym in Banashankari,220,4.699999809265137,12.9242525100708,77.552978515625,0.2332927108473083,secondary_competitor,4.73,secondary_competitor
ChIJV4AKMNYVrjsReREaHI02f6M,Mizpah Fitness,267,4.800000190734863,12.928914070129396,77.6094741821289,0.2220993129601604,primary_competitor,3.08,primary_competitor
ChIJZWyaEIEVrjsRlhT4rRaIJ68,Silhouette Fitness,478,4.699999809265137,12.924165725708008,77.5655746459961,0.2195518447515324,secondary_competitor,3.52,secondary_competitor
ChIJsTm7yg0VrjsRIIkfd1ZjmE0,Monkey Fitness,361,4.699999809265137,12.90951156616211,77.56368255615234,0.2178688211118397,primary_competitor,3.15,primary_competitor
ChIJbzOQMnAVrjsR2dg99_VUcJY,L7 Fitness Studio,268,4.900000095367432,12.910146713256836,77.5908203125,0.209270003574505,secondary_competitor,0.45,secondary_competitor
ChIJFxeHVecVrjsRE6wk6k-9BR4,Commando fitness jp nagar,143,4.699999809265137,12.886632919311523,77.58203125,0.2076456006962258,secondary_competitor,2.48,secondary_competitor
ChIJk4qChtYVrjsR8i-rEQoO2Xk,Panchajanya badminton and fitness academy,302,3.900000095367432,12.93313694000244,77.58609008789062,0.2073358781869295,secondary_competitor,3.03,secondary_competitor
ChIJFy4jl2cVrjsRfPQwz-jEuoc,Samrat Badminton Arena,248,4.400000095367432,12.927435874938965,77.57034301757812,0.2068813319885866,secondary_competitor,3.34,secondary_competitor
ChIJj7ixOT0VrjsRIKUs56gAMhA,Cruise Fit,95,5.0,12.89111614227295,77.59498596191406,0.2056544603678824,secondary_competitor,1.72,secondary_competitor
ChIJyR7swTwVrjsRcPutGD7C_SM,Sanatan Yoga Studio Bangalore,89,5.0,12.89060115814209,77.59764099121094,0.2055614509404885,secondary_competitor,1.84,secondary_competitor
ChIJYbZ0zI0VrjsRvjKFC1YM0UQ,Fitness Ministry,283,4.5,12.926029205322266,77.6153793334961,0.2052850213667291,secondary_competitor,3.28,secondary_competitor
ChIJdR2zthgVrjsRvh0q2dY6YIQ,United Martial Arts & Fitness Club(R),267,5.0,12.90377140045166,77.62094116210938,0.2050731550529973,secondary_competitor,3.09,secondary_competitor
ChIJGR1aAB0VrjsRXGM_xO2gzb4,Stride Fitt,118,5.0,12.919604301452637,77.58975219726562,0.20253114264955,secondary_competitor,1.48,secondary_competitor
ChIJr-pxiJ8VrjsRd7zBj2V-ynY,Rashtrotthana Fitness Center,479,4.699999809265137,12.9236421585083,77.58457946777344,0.1967158759455088,secondary_competitor,2.09,secondary_competitor
ChIJwdtR4VUVrjsRVIi5B6lsd_w,Starfit Fitness and Dance studio,322,4.900000095367432,12.90275764465332,77.62421417236328,0.1966982329971764,secondary_competitor,3.46,secondary_competitor
ChIJs5Ep1OwVrjsR4Jj_tBYITS4,Mizpah Fitness,274,4.699999809265137,12.915848731994627,77.61026763916016,0.1960475048835899,secondary_competitor,2.18,secondary_competitor
