id,name,,active,top_category,category,sub_categories,type,brand_name,brand_id,source,number_of_votes,address,image_url,place_url,verified
ChIJyUxBBNw9rjsRfTsKjg0Ki24,Krisha Engineering Academy,,TRUE,education,tuition_center,['Charter school' 'Educational institution'],N_A,N_A,N_A,gmaps_v2,46,"Krisha Engineering Academy, #1087,2nd floor,above jyothi tyres,Nair building, Triveni Main Rd, Yeswanthpur, Bengaluru, Karnataka 560022",https://lh5.googleusercontent.com/p/AF1QipMExZ0Tj8DAvIdgyAa3l2Y1ENyUTaldKdG0M_2W=w204-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJyUxBBNw9rjsRfTsKjg0Ki24,TRUE
ChIJteJrVpo9rjsRSarjFTIfCQA,Amitha College Of Education,,TRUE,education,college,['College'],N_A,N_A,N_A,gmaps_v2,46,"Amitha College Of Education, Ambedkar School, 2nd Main Rd, West of Chord Road 2nd Stage, 4th B Main, Stage 2, Nagapura, Bengaluru, Karnataka 560086",https://lh5.googleusercontent.com/p/AF1QipMM2029OxYowSUfX8iA13L0qY1JPAHZzAQuTjW6=w204-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJteJrVpo9rjsRSarjFTIfCQA,TRUE
ChIJdTtiodEXrjsRScZ1_t3QqHA,Department of Electronic Systems Engineering,,TRUE,education,college,['University department'],N_A,Indian Institute of Science,iisc,gmaps_v2,46,"2H9C+F8X Department of Electronic Systems Engineering, Indian Institute of Science, Oppsite to BHEL,, Bengaluru, Karnataka 560012",https://lh5.googleusercontent.com/p/AF1QipM0lp5P0efnZ85_a2WFw-DvK1tW4sPDMLVATRqQ=w138-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJdTtiodEXrjsRScZ1_t3QqHA,TRUE
ChIJe5zm7fk9rjsRLqjQ9Q03m1s,Seshadripuram Independent Pre-University College,,TRUE,education,college,['Junior college' 'College'],N_A,N_A,N_A,gmaps_v2,46,"Seshadripuram Independent Pre-University College, 65, 10th Cross Magadi Rd, Binnipete, Bengaluru, Karnataka 560023",https://lh5.googleusercontent.com/p/AF1QipOoX77-wp5B81iz0f9a-kIU3GaEysS4Ey1wO2Is=w92-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJe5zm7fk9rjsRLqjQ9Q03m1s,TRUE
ChIJmaq1v1c9rjsR3oluefhYI8E,"Kendriya Vidyalaya,Railway Colony Yeshwathpur",,TRUE,education,school,['School center'],N_A,N_A,N_A,gmaps_v2,45,"Kendriya Vidyalaya,Railway Colony Yeshwathpur, Railway Parallel Rd, Pampanagar, Yeswanthpur, Bengaluru, Karnataka 560022",https://lh5.googleusercontent.com/p/AF1QipMlv_GxWEeYAGB1TFbH0xbnXeMTXBex4NNh6qvr=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJmaq1v1c9rjsR3oluefhYI8E,TRUE
ChIJXdNq0SsWrjsR3VFssb1TXzU,Canara Bank Institute of Information Technology,,TRUE,education,other,['Institute of technology'],N_A,N_A,N_A,gmaps_v2,45,"Canara Bank Institute of Information Technology, 3rd Floor, Chitrapur Bhavan, 8th Main, 15th Cross, Malleshwaram, Bangalore - 560055",https://lh5.googleusercontent.com/p/AF1QipOBAZ6gKv1R1MQjGbsXY1WWzyyZjUgWQMYPjQJe=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJXdNq0SsWrjsR3VFssb1TXzU,TRUE
ChIJtTA_FnQ9rjsRdHOftLw34MI,St. Paul's English Primary & High School,,TRUE,education,school,['High school'],high_school,N_A,N_A,gmaps_v2,45,"St. Paul's English Primary & High School, 10, 5th Main Shankar Nagar Main road, Mahalakshmi Layout, Shankar Nagar, Nandini Layout, Bengaluru, Karnataka 560096",https://lh5.googleusercontent.com/p/AF1QipMOFy1isuD3ShWgMJ9WMZgm6b5UAtlnInzQJI1k=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJtTA_FnQ9rjsRdHOftLw34MI,TRUE
ChIJrT1Ifu89rjsRBCn1gbtQ7sM,Universal College,,TRUE,education,college,['College'],N_A,N_A,N_A,gmaps_v2,44,"Universal College, No. 90, Vijayanagar Toll-Gate Circle, Magadi Main Road, Bengaluru, Karnataka 560044",https://lh5.googleusercontent.com/p/AF1QipNQTB33yKyFB9vXkv9bO_F3D-EIv3Cs1xRcfODh=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJrT1Ifu89rjsRBCn1gbtQ7sM,TRUE
ChIJR1h0SmI9rjsRcOiQ__2Nhh8,Oxford English School,,TRUE,education,school,['School' 'Montessori school' 'State Board School'],N_A,N_A,N_A,gmaps_v2,44,"Oxford English School, Near S T H Tent House 1, 5th Cross Road 7th Cross, 2nd Phase, Gokula 1st Stage, Yeswanthpur, Bengaluru, Karnataka 560054",https://lh5.googleusercontent.com/p/AF1QipM7yzm2qLfeQi42E1M8VXDUTowj2qCv5jBhJJbd=w80-h121-k-no,https://www.google.com/maps/place/?q=place_id:ChIJR1h0SmI9rjsRcOiQ__2Nhh8,TRUE
ChIJRQFS3UUXrjsR7kaxSrhnIAM,Manasa Correspondance College - Kuvempu University,,TRUE,education,college,['University'],N_A,N_A,N_A,gmaps_v2,44,"XHWC+MQJ Manasa Correspondance College - Kuvempu University, 5th Cross Rd, Malleshwaram, Bengaluru, Karnataka 560003",https://lh5.googleusercontent.com/p/AF1QipPSjQZwldc33mz8Yj8ruH4X0wEn6dUBEOmezwWp=w80-h106-k-no,https://www.google.com/maps/place/?q=place_id:ChIJRQFS3UUXrjsR7kaxSrhnIAM,TRUE
ChIJIe1mZaAXrjsRCcthsorRW5U,Nanda Gokulam Play Home,,TRUE,education,school,['School'],N_A,N_A,N_A,gmaps_v2,44,"Nanda Gokulam Play Home, 6th Cross Rd, Lakshminarayanapuram, Srirampura, Bengaluru, Karnataka 560021",https://lh5.googleusercontent.com/p/AF1QipN81EQ4FckvShb5gCo7-nJDYTk3WMmHRCUnO9v-=w143-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJIe1mZaAXrjsRCcthsorRW5U,TRUE
ChIJ9R4JGDkWrjsRXvIYF6ONcnQ,Rhythms College of Fine Arts Kumarapark,,TRUE,education,college,['Music school' 'Arts organization' 'Private educational institution'],N_A,"Rhythms College of Fine Arts, Bangalore",rhythmsbangalore,gmaps_v2,43,"Rhythms College of Fine Arts Kumarapark, 23, Serpentine Rd, Kumara Park West, Guttahalli, Bengaluru, Karnataka 560020",https://lh5.googleusercontent.com/p/AF1QipOz528zXqvaDyrsjype2TnX3K72Xr4I_-T6KXQu=w138-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ9R4JGDkWrjsRXvIYF6ONcnQ,TRUE
ChIJ9cQTWI49rjsRWpZyXibyfjU,KLE S Nijalingappa College of Fashion & Apparel Design,,TRUE,education,college,['Fashion design school'],N_A,klesnc,klesnc,gmaps_v2,43,"2nd, KLE S Nijalingappa College of Fashion & Apparel Design, Block PB NO 1040, 17th Main Rd, 2nd Block, Rajajinagar, Bengaluru, Karnataka 560010",https://lh5.googleusercontent.com/p/AF1QipMYHDsUffVhkrmhUCH4KuXDMA0QxwTBXMRE5dUs=w199-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ9cQTWI49rjsRWpZyXibyfjU,TRUE
ChIJA28dBpU9rjsR_tmOIHAVoUM,Government High School - Saneguruvanahalli,,TRUE,education,school,['High school'],high_school,N_A,N_A,gmaps_v2,43,"XGQR+WFQ Government High School - Saneguruvanahalli, 6th Main Rd, West Of Chord Road, 3rd Stage, Basaveshwar Nagar, Bengaluru, Karnataka 560079",https://lh5.googleusercontent.com/p/AF1QipORbDxNOrE5tcbfJ3q1PJkL2ThHnHiZ42vMHTKF=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJA28dBpU9rjsR_tmOIHAVoUM,TRUE
ChIJgww86D0WrjsR4OYSVbeduSg,Shivapriya School Of Dance,,TRUE,education,school,['Dance school' 'Music school'],music_school,N_A,N_A,gmaps_v2,43,"3, Shivapriya School Of Dance, 3, 1st Main Rd, 4th Block, Kumara Park West, Seshadripuram, Bengaluru, Karnataka 560020",https://lh5.googleusercontent.com/p/AF1QipN2LJhV9pBjr8yd3rzmfOeQzXZpEqP5_FkhVupW=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJgww86D0WrjsR4OYSVbeduSg,TRUE
ChIJfTM3OBcXrjsRus8lo2jD5Vw,Molecular Biophysics Unit Annexe,,TRUE,education,college,['University department'],N_A,Indian Institute of Science,iisc,gmaps_v2,43,"Molecular Biophysics Unit Annexe, Indian Institute of Science, Mathikere, Bengaluru, Karnataka 560012",https://lh5.googleusercontent.com/p/AF1QipOjaJQ-ngBFfpDKGbmDFNMztqkVvNxUs3gTuQbv=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJfTM3OBcXrjsRus8lo2jD5Vw,TRUE
ChIJ9zSkbIs9rjsR9aUBu6APSuI,Aramba Montessori House of Children,,TRUE,education,school,['Montessori school' 'Play School'],pre_school,N_A,N_A,gmaps_v2,43,"Aramba Montessori House of Children, 182B, 2nd Main Rd, 4th Block, Rajajinagar, Bengaluru, Karnataka 560010",https://lh5.googleusercontent.com/p/AF1QipOp_LuKA24RuxSDZpDc6WsLDLRR3RVbiy5wftQ=w163-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ9zSkbIs9rjsR9aUBu6APSuI,TRUE
ChIJywReIx4WrjsRLogsXpPhOPM,MORNING STAR ENGLISH SCHOOL,,TRUE,education,school,['School'],N_A,N_A,N_A,gmaps_v2,43,"MORNING STAR ENGLISH SCHOOL, 213, 2nd Main Rd, 4N Block, Ramchandrapuram, Srirampura, Bengaluru, Karnataka 560021",https://lh5.googleusercontent.com/p/AF1QipOLnmkBTsyHrw62OraaC1_7u_UZFsGw6No2lO3G=w80-h142-k-no,https://www.google.com/maps/place/?q=place_id:ChIJywReIx4WrjsRLogsXpPhOPM,TRUE
ChIJ7-JBm_E9rjsROGFlxHUwV1Q,Parents association pu college,,TRUE,education,other,['School'],N_A,N_A,N_A,gmaps_v2,43,"XHJ3+M53 Parents association pu college, 70th Cross Rd, 5th Block, Rajajinagar, Bengaluru, Karnataka 560010",https://lh5.googleusercontent.com/p/AF1QipOcC9Sz9BwlYcDm7SLw1WMrvPM8MmgelWlZc7cj=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ7-JBm_E9rjsROGFlxHUwV1Q,TRUE
ChIJ6aCITPk9rjsRj5CPPKeQgM0,Kidz Shaala,,TRUE,education,school,"['Preschool' 'Art school' 'Childrens club' 'Kindergarten School'
 'Montessori school' 'Nursery school' 'Plant nursery' 'Playgroup'
 'Primary school' 'School']",pre_school,N_A,N_A,gmaps_v2,43,"Kidz Shaala, Jai Bhuvaneshwarinagar, Nandini Layout, Bengaluru, Karnataka 560096",https://lh5.googleusercontent.com/p/AF1QipMsuoinyViULx9Z1E4gsGe39v3fVx7Jf5k2wwz0=w138-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ6aCITPk9rjsRj5CPPKeQgM0,TRUE
ChIJR_Xf-A49rjsR2zNkdci4N-c,Jnanavahini public school,,TRUE,education,school,['School'],N_A,N_A,N_A,gmaps_v2,42,"Jnanavahini public school, 6th main, 8th Cross Rd, Nandini Layout, Bengaluru, Karnataka 560096",https://lh5.googleusercontent.com/p/AF1QipPum1lRhGU9QoKjzqD2YtAZSmGo3PDHy3my7nuu=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJR_Xf-A49rjsR2zNkdci4N-c,TRUE
ChIJpwmoD409rjsRx6ZuWkAdm_I,V.S.M English School,,TRUE,education,school,['School'],N_A,N_A,N_A,gmaps_v2,42,"V.S.M English School, 682/A, 4th Block, Rajajinagar, Bengaluru, Karnataka 560010",https://lh5.googleusercontent.com/p/AF1QipMM6dgDGspUrsPt9oaHJTRmhvnAmnHuJmJE4bME=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJpwmoD409rjsRx6ZuWkAdm_I,TRUE
ChIJj72IEYw9rjsRgWFZtj5HPZo,Government First Grade College,,TRUE,education,college,['College'],N_A,N_A,N_A,gmaps_v2,42,"XHV4+245 Government First Grade College, P and T Main Rd, 2nd Block, Rajajinagar, Bengaluru, Karnataka 560010",https://lh5.googleusercontent.com/p/AF1QipPOMZmHttFTS73gbA-mACX16mvG8NN9ysWJAYCW=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJj72IEYw9rjsRgWFZtj5HPZo,TRUE
ChIJ7yehTIEWrjsRQ6r0iqkSwtk,IEEE India Office,,TRUE,education,college,['Association or organization'],N_A,N_A,N_A,gmaps_v2,42,"IEEE India Office, World Trade Center, 26/1, Brigade Gateway, Dr Rajkumar Road, Malleswaram, Banglore, Karnataka 560055",https://lh5.googleusercontent.com/p/AF1QipM82zh8-qL67uxHCPx42PTNsWC3oOC_1l05s8M-=w360-h480-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ7yehTIEWrjsRQ6r0iqkSwtk,TRUE
ChIJHYR5RNIXrjsRmMWxvMEm_eM,Department of Mechanical Engineering,,TRUE,education,college,['University' 'Department of education'],N_A,Indian Institute of Science,iisc,gmaps_v2,42,"2H7C+XCR Department of Mechanical Engineering, Mathikere, Bengaluru, Karnataka 560012",https://lh5.googleusercontent.com/p/AF1QipM6VAl6ArWvRzxP4-42UTN6sMSNAbbMCwGnaqan=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJHYR5RNIXrjsRmMWxvMEm_eM,TRUE
ChIJ48M3zr49rjsRV9NpddMgM0M,SBIOA PUBLIC SCHOOL,,TRUE,education,school,['Public educational institution'],N_A,N_A,N_A,gmaps_v2,42,"SBIOA PUBLIC SCHOOL, No.26, SBI Staff Colony, Basaveshwar Nagar, Bengaluru, Karnataka 560079",https://lh5.googleusercontent.com/p/AF1QipOKStLbCd2gpR2UUecUa_9iHY8Wdl0o4hj5T3WD=w80-h106-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ48M3zr49rjsRV9NpddMgM0M,TRUE
ChIJl1XE_GE9rjsR-DkZNvm8wrk,MS Ramaiah College,,TRUE,education,college,['Bus stop'],N_A,N_A,N_A,gmaps_v2,41,"MS Ramaiah College, Gokula 1st Stage, Divanarapalya, Mathikere, Bengaluru, Karnataka 560054",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZZVVskvAvqkBaNvS6Mz7SQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=200.29291&pitch=0&thumbfov=100,https://www.google.com/maps/place/?q=place_id:ChIJl1XE_GE9rjsR-DkZNvm8wrk,TRUE
ChIJzSiOu6M9rjsRL20-8Wehomc,Sarvodaya School of Nursing,,TRUE,education,college,['Nursing school'],N_A,sarvodayaedu,sarvodayaedu,gmaps_v2,41,"Sarvodaya School of Nursing, 95, Pipeline Rd, JC Nagar, Kurubarahalli, Basaweshwara Nagar, Bengaluru, Karnataka 560086",https://lh5.googleusercontent.com/p/AF1QipPtw0UHDXMKQRAQy_nMo9f5v_5s-h5vl0L_voZ8=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJzSiOu6M9rjsRL20-8Wehomc,TRUE
ChIJdcrIE5U9rjsRAzmb49gRsWE,Sri Raghavendra Industrial Training Institute,,TRUE,education,college,['Education center'],N_A,N_A,N_A,gmaps_v2,41,"Sri Raghavendra Industrial Training Institute, No 295 5th Mn, 3rd Stg, 3rd Blk Basaveshwara Nagar, Bengaluru, Karnataka 560079",https://lh5.googleusercontent.com/p/AF1QipOu7jCw79AHAksWdJsePiE9Yono1cg2ASRu-uRG=w124-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJdcrIE5U9rjsRAzmb49gRsWE,TRUE
ChIJvUSRK-c9rjsRNbdtHrqxBnE,BGS INSTITUTE OF MANAGEMENT BENGALURU,,TRUE,education,college,['Educational institution'],N_A,N_A,N_A,gmaps_v2,41,"BGS INSTITUTE OF MANAGEMENT BENGALURU, Pipeline Rd, 2nd Phase, 2nd Stage, Mahalakshmipuram, Bengaluru, Karnataka 560086",https://lh5.googleusercontent.com/p/AF1QipMzMu-OgpKRMG0Vka1lhpj37oHvb-ceWXQzJxkk=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJvUSRK-c9rjsRNbdtHrqxBnE,TRUE
ChIJbdOgFYI9rjsR0_8wKZ0lIEY,Vivekananda Pre University,,TRUE,education,college,['School'],N_A,N_A,N_A,gmaps_v2,40,"2H54+P39 Vivekananda Pre University, Rajajinagar, Bengaluru, Karnataka 560055",https://lh5.googleusercontent.com/p/AF1QipPUBrbAbsuR5-DLnkItm4uXJERwiJDi85o9SV__=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJbdOgFYI9rjsR0_8wKZ0lIEY,TRUE
ChIJeeQZ28M9rjsRTEaw-5Z6Y2M,The Child's Kingdom -Pre School in Vijayanagar,,TRUE,education,school,['Play School'],pre_school,N_A,N_A,gmaps_v2,40,"The Child's Kingdom -Pre School in Vijayanagar, 1274, 1st Cross Rd, Govindaraja Nagar Ward, Govindaraja Nagar, Vijayanagar, Bengaluru, Karnataka 560040",https://lh5.googleusercontent.com/p/AF1QipMvyIKvzIkHSifsI5iQ6jmB5kp74eFWhR5IMLAE=w80-h142-k-no,https://www.google.com/maps/place/?q=place_id:ChIJeeQZ28M9rjsRTEaw-5Z6Y2M,TRUE
ChIJc5Xwkt8VrjsRIGX9X--2TZg,Karnataka Chalanachitra Academy,,TRUE,education,school,['Art school'],N_A,N_A,N_A,gmaps_v2,40,"Karnataka Chalanachitra Academy, 20/ A, Nandini Layout, Bengaluru, Karnataka 560096",https://lh5.googleusercontent.com/p/AF1QipNBMt2GIrzPeABrlooB-8f2HmsBntN02UGF_Did=w138-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJc5Xwkt8VrjsRIGX9X--2TZg,TRUE
ChIJYziktdMXrjsR2qDHa00KJOQ,Department Of Computer Science And Automation,,TRUE,education,college,['University department'],N_A,Indian Institute of Science,iisc,gmaps_v2,39,"2H8C+437 Department Of Computer Science And Automation, Indian Institute of Science, Mathikere, Bengaluru, Karnataka 560012",https://lh5.googleusercontent.com/p/AF1QipMPY-iGhgjO8yP6sDxty0NF6VkPxX7wJc8PEvGm=w80-h106-k-no,https://www.google.com/maps/place/?q=place_id:ChIJYziktdMXrjsR2qDHa00KJOQ,TRUE
ChIJAQAAQDcWrjsRRBVexZSsu2w,Vidya Dayinee Education Society,,TRUE,education,school,['Educational institution'],N_A,N_A,N_A,gmaps_v2,39,"2H2J+H2Q Vidya Dayinee Education Society, 5, 9, Palace Guttahalli, Palace Guttahalli, M V Block, Guttahalli, Bengaluru, Karnataka 560003",https://lh5.googleusercontent.com/p/AF1QipPSvJzIpmIsYVzHEt6-lSbA1SHpTCR8NupdRf9n=w80-h141-k-no,https://www.google.com/maps/place/?q=place_id:ChIJAQAAQDcWrjsRRBVexZSsu2w,TRUE
ChIJIZO9YtEXrjsR3-tiEa-ZQyc,Chemical Engineering,,TRUE,education,college,['University'],N_A,Indian Institute of Science,iisc,gmaps_v2,39,"2H89+QX4 Chemical Engineering, Silver Oak Marg, Mathikere, Bengaluru, Karnataka 560012",https://lh5.googleusercontent.com/p/AF1QipNYpO7bdPMY38n1o5Hd3pn6FleqZttVpQsX9081=w80-h106-k-no,https://www.google.com/maps/place/?q=place_id:ChIJIZO9YtEXrjsR3-tiEa-ZQyc,TRUE
ChIJtQhqDIH_jEERoedJlwN_uxM,Royal College,,TRUE,education,college,['Education center'],N_A,N_A,N_A,gmaps_v2,39,"Royal College, Bus Stop, 4, Brindavan Nagar, Mathikere, Bengaluru, Karnataka 560054",https://lh5.googleusercontent.com/p/AF1QipMdmtkh1orAmpwAgEq4qFlUZh1AZ0wZsrBFeu53=w161-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJtQhqDIH_jEERoedJlwN_uxM,TRUE
ChIJ82bs6_k9rjsRBgT9wdK7okw,7HILLS PG for Men,,TRUE,education,other,['Hostel'],N_A,N_A,N_A,gmaps_v2,39,"7HILLS PG for Men, #64, 10th cross, Magadi Main Rd, near Seshadripuram College, Binnipete, Bengaluru, Karnataka 560023",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7T6lwtW0oc8A7ST8adMOlw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=126.29696&pitch=0&thumbfov=100,https://www.google.com/maps/place/?q=place_id:ChIJ82bs6_k9rjsRBgT9wdK7okw,TRUE
ChIJ3YWSQzAWrjsRo3wWt7F0hZc,St Aloysius International University,,TRUE,education,college,['School'],N_A,N_A,N_A,gmaps_v2,39,"St Aloysius International University, 907, 11th Cross Rd, Vyalikaval, Kodandarampura, Malleshwaram, Bengaluru, Karnataka 560003",https://lh5.googleusercontent.com/p/AF1QipNQQwfH2eRnOTQKb9yq7UWnbaJOX0B2UAaUyYub=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ3YWSQzAWrjsRo3wWt7F0hZc,TRUE
ChIJSe8hbQk9rjsRO9yeWuS89co,Acharya Sri Mahapragya High School,,TRUE,education,school,['School'],high_school,N_A,N_A,gmaps_v2,39,"Acharya Sri Mahapragya High School, 373, 18th Main Rd, Block 4, 4th Block, Sreenivas Nagar, Nandini Layout, Bengaluru, Karnataka 560096",https://lh5.googleusercontent.com/p/AF1QipNcxwqNXnhvXOV8q8H3g8kYQ9EX7-zQtuyGUh-1=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJSe8hbQk9rjsRO9yeWuS89co,TRUE
ChIJE8R9PncWrjsRpmmteGP390g,Bbmp Junior College Magadi Road.behind Railway Station,,TRUE,education,college,['Junior college'],N_A,N_A,N_A,gmaps_v2,38,"Bbmp Junior College Magadi Road.behind Railway Station, 1st cross, Magadi Main Rd, Keshava Nagar, Binnipete, Bengaluru, Karnataka 560023",https://lh5.googleusercontent.com/p/AF1QipPQ0f83rRYBe5w-noEBSvrKs3fwG4KsdcoySEUo=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJE8R9PncWrjsRpmmteGP390g,TRUE
ChIJ3-YDxCYWrjsRjmKnfHP8FEQ,BHARATIYA VIDYA BHAVAN – BBMP PUBLIC SCHOOL,,TRUE,education,school,['Public educational institution'],N_A,N_A,N_A,gmaps_v2,38,"21, Ward No, BHARATIYA VIDYA BHAVAN – BBMP PUBLIC SCHOOL, Bharatiya Vidya Bhavan, 97, 5th Main Rd, Gautam Nagar, Srirampura, Bengaluru, Karnataka 560021",https://lh5.googleusercontent.com/p/AF1QipPJndp_EvbAqcEjmV_01CGWu2mkIICOuyX09Kjx=w163-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ3-YDxCYWrjsRjmKnfHP8FEQ,TRUE
ChIJUacmMBwXrjsRbSyPICEUswk,UR Academy Bangalore - Malleshwaram,,TRUE,education,college,['Training centre' 'Education center'],N_A,N_A,N_A,gmaps_v2,38,"UR Academy Bangalore - Malleshwaram, 43/4, Renaissance Prima, 14th Cross Rd, 8th Main Rd, Malleshwaram, Bengaluru, Karnataka 560003",https://lh5.googleusercontent.com/p/AF1QipN144RwtT6aTvTnze3EouV4Tg3XA8epJMGUM_yU=w80-h173-k-no,https://www.google.com/maps/place/?q=place_id:ChIJUacmMBwXrjsRbSyPICEUswk,TRUE
ChIJGbWz1j49rjsRpWW6IApL0xk,Bright Edge Edusystems Pvt. Ltd.,,TRUE,education,school,['Corporate office'],pre_school,N_A,N_A,gmaps_v2,38,"Bright Edge Edusystems Pvt. Ltd., # 807, 8th Floor, BRIGADE RUBIX, HMT Road, Yeshwanthpur, Bengaluru, Karnataka 560022",https://lh5.googleusercontent.com/p/AF1QipNF0rYwL_nVXWpfTrnqeQ71KnUJR10UzVlqQTzP=w115-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJGbWz1j49rjsRpWW6IApL0xk,TRUE
ChIJAVrbWRM9rjsREe8IZsWFYP4,Sathwik Vidya Mandir,,TRUE,education,school,['School'],N_A,N_A,N_A,gmaps_v2,38,"Sathwik Vidya Mandir, 27, 1st Main Rd, Yesvantpur Industrial Suburb, Yeswanthpur, Bengaluru, Karnataka 560022",https://lh5.googleusercontent.com/p/AF1QipMZqTmzs8NkZ5W0L3sZouqyZljEGJSE7_IcfaPl=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJAVrbWRM9rjsREe8IZsWFYP4,TRUE
ChIJsSo5fY49rjsRKwLDVEbdq_8,Basaveshwara High School,,TRUE,education,college,['School'],N_A,basaveshwaracollege,basaveshwaracollege,gmaps_v2,38,"XHV3+X77 Basaveshwara High School, 2nd Block, Rajajinagar, Bengaluru, Karnataka 560010",https://lh5.googleusercontent.com/p/AF1QipOAMxe18-003RTT39ZUrnh8fC_Lkn0UrnzUWA2-=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJsSo5fY49rjsRKwLDVEbdq_8,TRUE
ChIJLXdoLLo9rjsRHwABfU81ZAc,JVS High School,,TRUE,education,school,['High school' 'School'],high_school,N_A,N_A,gmaps_v2,37,"XGVJ+53F JVS High School, 7th Main Rd, Rajarajeshwari Nagar, Basaweshwara Nagar, Bengaluru, Karnataka 560079",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-TCsVqEQzWFVnlosxoz_sg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=25.035198&pitch=0&thumbfov=100,https://www.google.com/maps/place/?q=place_id:ChIJLXdoLLo9rjsRHwABfU81ZAc,TRUE
ChIJo6KQqG09rjsR5NbuGUw20j4,SHESHNAG TECHNOLOGIES,,TRUE,education,college,['Software Training Institute'],N_A,N_A,N_A,gmaps_v2,37,"9th, SHESHNAG TECHNOLOGIES, Sri Lakshmi Condiments, 229/A, 3rd Cross, Main, Subbiah Hospital Road, Mathikere Extension, Bengaluru, Karnataka 560054",https://lh5.googleusercontent.com/p/AF1QipOjam8QDzlMTzyfKb-wfW0yfM-maWG9e6snX7j-=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJo6KQqG09rjsR5NbuGUw20j4,TRUE
ChIJh-Bg95c9rjsRYyUeCWbt6Po,Lewa English School - Mahaganapathi Nagar,,TRUE,education,school,['School'],N_A,N_A,N_A,gmaps_v2,37,"Lewa English School - Mahaganapathi Nagar, 58/A, 6th Main 6th Phase 1st Stage, Chord Rd, West Of Chord Road, Bengaluru, Karnataka 560044",https://lh5.googleusercontent.com/p/AF1QipN4dDlefI2UWAEubgXYrCx6hvFdjPopPjap9rxL=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJh-Bg95c9rjsRYyUeCWbt6Po,TRUE
ChIJzY3Dc409rjsRd-n9o_Xrws8,NARAYANA - RAJAJINAGAR,,TRUE,education,college,['Educational institution'],N_A,Narayana Coaching Center,narayanacoachingcenters,gmaps_v2,36,"NARAYANA - RAJAJINAGAR, 1st floor,site no 390,1st block ,Land mark, beside vasan eye care, Rajajinagar, Bengaluru, Karnataka 560010",https://lh5.googleusercontent.com/p/AF1QipOGptJI61u6WGNQAf93hBBw7yW9GITurjlDgM7A=w163-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJzY3Dc409rjsRd-n9o_Xrws8,TRUE
