geoid,geometry,affluence_index
1143002697,"POLYGON ((77.71374970421999 13.0179168156, 77.71458303755 13.0179168156, 77.71541637087999 13.0179168156, 77.71624970420999 13.0179168156, 77.71708303754 13.0179168156, 77.71791637087 13.0179168156, 77.7187497042 13.0179168156, 77.7187497042 13.01875014893, 77.7187497042 13.01958348226, 77.7187497042 13.02041681559, 77.7187497042 13.02125014892, 77.7187497042 13.02208348225, 77.7187497042 13.02291681558, 77.7187497042 13.02375014891, 77.7187497042 13.02458348224, 77.7187497042 13.02541681557, 77.7187497042 13.0262501489, 77.71791637087 13.0262501489, 77.71708303754 13.0262501489, 77.71624970420999 13.0262501489, 77.71541637087999 13.0262501489, 77.71458303755 13.0262501489, 77.71374970421999 13.0262501489, 77.71291637088999 13.0262501489, 77.71208303755999 13.0262501489, 77.71124970423 13.0262501489, 77.71041637089999 13.0262501489, 77.71041637089999 13.02541681557, 77.71041637089999 13.02458348224, 77.71041637089999 13.02375014891, 77.71041637089999 13.02291681558, 77.71041637089999 13.02208348225, 77.71041637089999 13.02125014892, 77.71041637089999 13.02041681559, 77.71041637089999 13.01958348226, 77.71124970423 13.01958348226, 77.71208303755999 13.01958348226, 77.71291637088999 13.01958348226, 77.71291637089 13.01875014893, 77.71374970421999 13.01875014893, 77.71374970421999 13.01958348226, 77.71458303755 13.01958348226, 77.71458303755 13.01875014893, 77.71374970421999 13.01875014893, 77.71374970421999 13.0179168156), (77.71458303755 13.02208348225, 77.71458303755 13.02291681558, 77.71541637087999 13.02291681558, 77.71541637087999 13.02208348225, 77.71458303755 13.02208348225))",3.3
1136002705,"POLYGON ((77.6520830378 12.9512501492, 77.65291637113 12.9512501492, 77.65374970446 12.9512501492, 77.65458303778999 12.9512501492, 77.65541637111998 12.9512501492, 77.65541637111998 12.95208348253, 77.65541637112 12.95291681586, 77.65624970445 12.95291681586, 77.65624970445 12.95208348253, 77.65624970445 12.9512501492, 77.65708303778 12.9512501492, 77.65791637110999 12.9512501492, 77.65791637110999 12.95208348253, 77.65874970444 12.95208348253, 77.65958303777 12.95208348253, 77.6604163711 12.95208348253, 77.6604163711 12.95291681586, 77.6604163711 12.95375014919, 77.6604163711 12.95458348252, 77.6604163711 12.95541681585, 77.6604163711 12.95625014918, 77.6604163711 12.95708348251, 77.6604163711 12.95791681584, 77.6604163711 12.958750149170001, 77.6604163711 12.959583482500001, 77.65958303777 12.959583482500001, 77.65874970444 12.959583482500001, 77.65791637110999 12.959583482500001, 77.65708303778 12.959583482500001, 77.65624970445 12.959583482500001, 77.65541637112 12.959583482500001, 77.65458303778999 12.959583482500001, 77.65374970446 12.959583482500001, 77.65291637113 12.959583482500001, 77.6520830378 12.959583482500001, 77.6520830378 12.958750149170001, 77.6520830378 12.95791681584, 77.6520830378 12.95708348251, 77.6520830378 12.95625014918, 77.6520830378 12.95541681585, 77.6520830378 12.95458348252, 77.6520830378 12.95375014919, 77.6520830378 12.95291681586, 77.6520830378 12.95208348253, 77.6520830378 12.9512501492))",3.1921039188526703
1140002717,"MULTIPOLYGON (((77.685416371 12.851250149599998, 77.68624970433 12.851250149599998, 77.68708303765999 12.851250149599998, 77.68791637099 12.851250149599998, 77.68874970432 12.851250149599998, 77.68958303765 12.851250149599998, 77.69041637097999 12.851250149599998, 77.69124970431 12.851250149599998, 77.69208303764 12.851250149599998, 77.69291637097 12.851250149599998, 77.69374970429999 12.851250149599998, 77.69374970429999 12.852083482929999, 77.69374970429999 12.852916816259999, 77.69374970429999 12.853750149589999, 77.69374970429999 12.854583482919999, 77.69291637097 12.854583482919999, 77.69208303764 12.854583482919999, 77.69124970431 12.854583482919999, 77.69041637098 12.854583482919999, 77.69041637098 12.853750149589999, 77.69041637098 12.852916816259999, 77.69041637097999 12.852083482929999, 77.68958303765 12.852083482929999, 77.68874970432 12.852083482929999, 77.68874970431999 12.852916816259999, 77.68874970431999 12.853750149589999, 77.68874970431999 12.854583482919999, 77.68791637099 12.854583482919999, 77.68791637099 12.855416816249999, 77.68708303765999 12.855416816249999, 77.68624970433 12.855416816249999, 77.685416371 12.855416816249999, 77.685416371 12.854583482919999, 77.685416371 12.853750149589999, 77.685416371 12.852916816259999, 77.685416371 12.852083482929999, 77.685416371 12.851250149599998)), ((77.685416371 12.85791681624, 77.68624970433 12.85791681624, 77.68708303765999 12.85791681624, 77.68791637099 12.85791681624, 77.68874970431999 12.85791681624, 77.68874970431999 12.85875014957, 77.68874970431999 12.8595834829, 77.68791637099 12.8595834829, 77.68708303765999 12.8595834829, 77.68624970433 12.8595834829, 77.685416371 12.8595834829, 77.685416371 12.85875014957, 77.685416371 12.85791681624)), ((77.69291637097 12.85791681624, 77.69374970429999 12.85791681624, 77.69374970429999 12.85875014957, 77.69374970429999 12.8595834829, 77.69291637097 12.8595834829, 77.69208303764 12.8595834829, 77.69208303764 12.85875014957, 77.69291637097 12.85875014957, 77.69291637097 12.85791681624)))",2.6575000000000624
1147002733,"MULTIPOLYGON (((77.75041637074 12.717916816799999, 77.75124970407 12.717916816799999, 77.7520830374 12.717916816799999, 77.7520830374 12.718750150129999, 77.7520830374 12.71958348346, 77.75124970407 12.71958348346, 77.75124970407 12.718750150129999, 77.75041637074 12.718750150129999, 77.75041637074 12.717916816799999)), ((77.74458303743 12.71958348346, 77.74541637076 12.71958348346, 77.74541637076 12.72041681679, 77.74458303743 12.72041681679, 77.74458303743 12.71958348346)))",2.59
1153002715,"MULTIPOLYGON (((77.7937497039 12.867916816200001, 77.79458303723 12.867916816200001, 77.79541637055999 12.867916816200001, 77.79624970389 12.867916816200001, 77.79708303722 12.867916816200001, 77.79791637055 12.867916816200001, 77.79874970387999 12.867916816200001, 77.79958303721 12.867916816200001, 77.80041637053999 12.867916816200001, 77.80041637053999 12.868750149530001, 77.79958303721 12.868750149530001, 77.79874970387999 12.868750149530001, 77.79874970387999 12.869583482860001, 77.79791637055 12.869583482860001, 77.79708303722 12.869583482860001, 77.79624970389 12.869583482860001, 77.79624970388998 12.870416816190001, 77.79541637055999 12.870416816190001, 77.79541637055999 12.869583482860001, 77.79458303723 12.869583482860001, 77.7937497039 12.869583482860001, 77.7937497039 12.868750149530001, 77.7937497039 12.867916816200001)), ((77.79958303721 12.869583482860001, 77.80041637053999 12.869583482860001, 77.80041637053999 12.870416816190001, 77.79958303721 12.870416816190001, 77.79958303721 12.869583482860001)), ((77.79958303721 12.872916816180002, 77.80041637054 12.872916816180002, 77.80124970387 12.872916816180002, 77.80208303719999 12.872916816180002, 77.80208303719999 12.873750149510002, 77.80208303719999 12.87458348284, 77.80208303719999 12.875416816169999, 77.80208303719999 12.876250149499999, 77.80124970387 12.876250149499999, 77.80041637054 12.876250149499999, 77.79958303721 12.876250149499999, 77.79874970387999 12.876250149499999, 77.79791637055 12.876250149499999, 77.79791637055 12.875416816169999, 77.79791637055 12.874583482839999, 77.79874970387999 12.874583482839999, 77.79958303721 12.874583482839999, 77.79958303721 12.873750149510002, 77.79958303721 12.872916816180002)))",2.7000000000000006
1122002729,"POLYGON ((77.5354163716 12.75125015, 77.53624970492999 12.75125015, 77.53708303826 12.75125015, 77.53791637159 12.75125015, 77.53874970492 12.75125015, 77.53958303824999 12.75125015, 77.54041637158 12.75125015, 77.54124970491 12.75125015, 77.54208303824 12.75125015, 77.54291637156999 12.75125015, 77.5437497049 12.75125015, 77.5437497049 12.75208348333, 77.5437497049 12.75291681666, 77.5437497049 12.753750149990001, 77.5437497049 12.754583483320001, 77.5437497049 12.755416816650001, 77.5437497049 12.756250149980001, 77.5437497049 12.757083483310002, 77.5437497049 12.757916816640002, 77.5437497049 12.758750149970002, 77.5437497049 12.759583483300002, 77.54291637156999 12.759583483300002, 77.54208303824 12.759583483300002, 77.54124970491 12.759583483300002, 77.54041637158 12.759583483300002, 77.53958303824999 12.759583483300002, 77.53874970492 12.759583483300002, 77.53791637159 12.759583483300002, 77.53708303826 12.759583483300002, 77.53624970492999 12.759583483300002, 77.5354163716 12.759583483300002, 77.5354163716 12.758750149970002, 77.5354163716 12.757916816640002, 77.5354163716 12.757083483310002, 77.5354163716 12.756250149980001, 77.5354163716 12.755416816650001, 77.5354163716 12.754583483320001, 77.5354163716 12.753750149990001, 77.5354163716 12.75291681666, 77.5354163716 12.75208348333, 77.5354163716 12.75125015))",2.168221697174927
1099002692,"POLYGON ((77.34374970569999 13.059583482099999, 77.34458303903 13.059583482099999, 77.34541637236 13.059583482099999, 77.34624970569 13.059583482099999, 77.34708303901999 13.059583482099999, 77.34791637235 13.059583482099999, 77.34874970567999 13.059583482099999, 77.34958303900999 13.059583482099999, 77.34958303900999 13.060416815429999, 77.35041637233999 13.060416815429999, 77.35041637233999 13.06125014876, 77.35041637233999 13.06208348209, 77.35124970567 13.06208348209, 77.352083039 13.06208348209, 77.352083039 13.06291681542, 77.352083039 13.06375014875, 77.352083039 13.06458348208, 77.352083039 13.06541681541, 77.352083039 13.06625014874, 77.352083039 13.06708348207, 77.352083039 13.0679168154, 77.35124970567 13.0679168154, 77.35041637233999 13.0679168154, 77.34958303900999 13.0679168154, 77.34874970567999 13.0679168154, 77.34791637235 13.0679168154, 77.34708303901999 13.0679168154, 77.34624970569 13.0679168154, 77.34541637236 13.0679168154, 77.34458303903 13.0679168154, 77.34374970569999 13.0679168154, 77.34374970569999 13.06708348207, 77.34374970569999 13.06625014874, 77.34374970569999 13.06541681541, 77.34374970569999 13.06458348208, 77.34374970569999 13.06375014875, 77.34374970569999 13.06291681542, 77.34374970569999 13.06208348209, 77.34374970569999 13.06125014876, 77.34374970569999 13.060416815429999, 77.34374970569999 13.059583482099999))",3.69
1134002726,"POLYGON ((77.6354163712 12.776250149900001, 77.63624970453 12.776250149900001, 77.63708303786 12.776250149900001, 77.63791637118999 12.776250149900001, 77.63874970452 12.776250149900001, 77.63958303785 12.776250149900001, 77.64041637118 12.776250149900001, 77.64124970450999 12.776250149900001, 77.64208303784 12.776250149900001, 77.64291637117 12.776250149900001, 77.6437497045 12.776250149900001, 77.6437497045 12.777083483230001, 77.6437497045 12.777916816560001, 77.6437497045 12.778750149890001, 77.6437497045 12.779583483220001, 77.6437497045 12.780416816550002, 77.6437497045 12.781250149880002, 77.6437497045 12.782083483210002, 77.6437497045 12.78291681654, 77.6437497045 12.783750149869999, 77.6437497045 12.784583483199999, 77.64291637117 12.784583483199999, 77.64208303784 12.784583483199999, 77.64124970450999 12.784583483199999, 77.64041637118 12.784583483199999, 77.63958303785 12.784583483199999, 77.63874970452 12.784583483199999, 77.63791637118999 12.784583483199999, 77.63708303786 12.784583483199999, 77.63624970453 12.784583483199999, 77.6354163712 12.784583483199999, 77.6354163712 12.783750149869999, 77.6354163712 12.78291681654, 77.6354163712 12.782083483210002, 77.6354163712 12.781250149880002, 77.6354163712 12.780416816550002, 77.6354163712 12.779583483220001, 77.6354163712 12.778750149890001, 77.6354163712 12.777916816560001, 77.6354163712 12.777083483230001, 77.6354163712 12.776250149900001))",2.6200000000000006
1105002699,"MULTIPOLYGON (((77.3937497055 13.00208348233, 77.39458303882999 13.00208348233, 77.39541637215999 13.00208348233, 77.39541637215999 13.00291681566, 77.39458303882999 13.00291681566, 77.3937497055 13.00291681566, 77.3937497055 13.00208348233)), ((77.39874970548 13.003750148990001, 77.39958303881 13.003750148990001, 77.39958303881 13.004583482320001, 77.40041637213999 13.004583482320001, 77.40041637213999 13.005416815650001, 77.39958303881 13.005416815650001, 77.39958303881 13.006250148980001, 77.39874970548 13.006250148980001, 77.39874970548 13.005416815650001, 77.39874970548 13.004583482320001, 77.39874970548 13.003750148990001)))",2.5
1117002732,"POLYGON ((77.4937497051 12.7262501501, 77.49458303843 12.7262501501, 77.49541637176 12.7262501501, 77.49624970509 12.7262501501, 77.49708303841999 12.7262501501, 77.49791637175 12.7262501501, 77.49874970508 12.7262501501, 77.49958303841 12.7262501501, 77.50041637173999 12.7262501501, 77.50124970507 12.7262501501, 77.50208303839999 12.7262501501, 77.50208303839999 12.72708348343, 77.50208303839999 12.72791681676, 77.50208303839999 12.72875015009, 77.50208303839999 12.72958348342, 77.50208303839999 12.730416816750001, 77.50208303839999 12.731250150080001, 77.50208303839999 12.732083483410001, 77.50208303839999 12.732916816740001, 77.50208303839999 12.733750150070001, 77.50208303839999 12.734583483400002, 77.50124970507 12.734583483400002, 77.50041637173999 12.734583483400002, 77.49958303841 12.734583483400002, 77.49874970508 12.734583483400002, 77.49791637175 12.734583483400002, 77.49708303841999 12.734583483400002, 77.49624970509 12.734583483400002, 77.49541637176 12.734583483400002, 77.49458303843 12.734583483400002, 77.4937497051 12.734583483400002, 77.4937497051 12.733750150070001, 77.4937497051 12.732916816740001, 77.4937497051 12.732083483410001, 77.4937497051 12.731250150080001, 77.4937497051 12.730416816750001, 77.4937497051 12.72958348342, 77.4937497051 12.72875015009, 77.4937497051 12.72791681676, 77.4937497051 12.72708348343, 77.4937497051 12.7262501501))",2.71
1126002692,"POLYGON ((77.57041637146 13.059583482099999, 77.57124970479 13.059583482099999, 77.57208303812 13.059583482099999, 77.57291637144999 13.059583482099999, 77.57374970478 13.059583482099999, 77.57458303810999 13.059583482099999, 77.57541637143999 13.059583482099999, 77.57624970476999 13.059583482099999, 77.57708303809999 13.059583482099999, 77.57708303809999 13.060416815429999, 77.57708303809999 13.06125014876, 77.57708303809999 13.06208348209, 77.57708303809999 13.06291681542, 77.57708303809999 13.06375014875, 77.57708303809999 13.06458348208, 77.57624970476999 13.06458348208, 77.57541637143999 13.06458348208, 77.57541637143999 13.06541681541, 77.57624970476999 13.06541681541, 77.57708303809999 13.06541681541, 77.57708303809999 13.06625014874, 77.57708303809999 13.06708348207, 77.57708303809999 13.0679168154, 77.57624970476999 13.0679168154, 77.57541637143999 13.0679168154, 77.57458303810999 13.0679168154, 77.57374970478 13.0679168154, 77.57291637144999 13.0679168154, 77.57208303812 13.0679168154, 77.57124970479 13.0679168154, 77.57041637146 13.0679168154, 77.56958303812999 13.0679168154, 77.5687497048 13.0679168154, 77.5687497048 13.06708348207, 77.5687497048 13.06625014874, 77.5687497048 13.06541681541, 77.5687497048 13.06458348208, 77.5687497048 13.06375014875, 77.5687497048 13.06291681542, 77.5687497048 13.06208348209, 77.5687497048 13.06125014876, 77.56958303812999 13.06125014876, 77.57041637146 13.06125014876, 77.57124970479 13.06125014876, 77.57124970479 13.060416815429999, 77.57041637146 13.060416815429999, 77.57041637146 13.059583482099999))",3.2439285382835803
1133002733,"MULTIPOLYGON (((77.63458303787 12.72125015012, 77.6354163712 12.72125015012, 77.6354163712 12.72208348345, 77.6354163712 12.72291681678, 77.63458303787 12.72291681678, 77.63458303787 12.72208348345, 77.63458303787 12.72125015012)), ((77.63458303787 12.72541681677, 77.6354163712 12.72541681677, 77.6354163712 12.7262501501, 77.63458303787 12.7262501501, 77.63458303787 12.72541681677)))",2.59
1130002707,"POLYGON ((77.602083038 12.9345834826, 77.60291637133 12.9345834826, 77.60374970466 12.9345834826, 77.60458303799 12.9345834826, 77.60541637131999 12.9345834826, 77.60624970465 12.9345834826, 77.60708303798 12.9345834826, 77.60791637131 12.9345834826, 77.60874970463999 12.9345834826, 77.60958303797 12.9345834826, 77.61041637129999 12.9345834826, 77.61041637129999 12.935416815930001, 77.61041637129999 12.936250149260001, 77.61041637129999 12.937083482590001, 77.61041637129999 12.937916815920001, 77.61041637129999 12.938750149250001, 77.61041637129999 12.939583482580002, 77.61041637129999 12.940416815910002, 77.61041637129999 12.941250149240002, 77.61041637129999 12.942083482570002, 77.61041637129999 12.942916815900002, 77.60958303797 12.942916815900002, 77.60874970463999 12.942916815900002, 77.60791637131 12.942916815900002, 77.60708303798 12.942916815900002, 77.60624970465 12.942916815900002, 77.60541637131999 12.942916815900002, 77.60458303799 12.942916815900002, 77.60374970466 12.942916815900002, 77.60291637133 12.942916815900002, 77.602083038 12.942916815900002, 77.602083038 12.942083482570002, 77.602083038 12.941250149240002, 77.602083038 12.940416815910002, 77.602083038 12.939583482580002, 77.602083038 12.938750149250001, 77.602083038 12.937916815920001, 77.602083038 12.937083482590001, 77.602083038 12.936250149260001, 77.602083038 12.935416815930001, 77.602083038 12.9345834826), (77.60374970466 12.935416815930001, 77.60374970466 12.936250149260001, 77.60458303799 12.936250149260001, 77.60541637131999 12.936250149260001, 77.60541637131999 12.935416815930001, 77.60458303799 12.935416815930001, 77.60374970466 12.935416815930001))",3.737196931445757
1136002709,"MULTIPOLYGON (((77.6520830378 12.917916816000002, 77.65291637113 12.917916816000002, 77.65374970446 12.917916816000002, 77.65458303778999 12.917916816000002, 77.65458303778999 12.918750149330002, 77.65458303778999 12.91958348266, 77.65458303778999 12.920416815989999, 77.65458303778999 12.921250149319999, 77.65458303778999 12.922083482649999, 77.65374970446 12.922083482649999, 77.65291637113 12.922083482649999, 77.65291637112999 12.922916815979999, 77.6520830378 12.922916815979999, 77.6520830378 12.922083482649999, 77.6520830378 12.921250149319999, 77.6520830378 12.920416815989999, 77.6520830378 12.91958348266, 77.6520830378 12.918750149330002, 77.6520830378 12.917916816000002)), ((77.65624970445 12.920416815989999, 77.65708303778 12.920416815989999, 77.65708303778 12.921250149319999, 77.65624970445 12.921250149319999, 77.65624970445 12.920416815989999)), ((77.65958303777 12.920416815989999, 77.6604163711 12.920416815989999, 77.6604163711 12.921250149319999, 77.6604163711 12.922083482649999, 77.65958303777 12.922083482649999, 77.65874970444 12.922083482649999, 77.65874970444 12.921250149319999, 77.65958303777 12.921250149319999, 77.65958303777 12.920416815989999)), ((77.65708303778 12.922083482649999, 77.65791637110999 12.922083482649999, 77.65791637110999 12.922916815979999, 77.65791637110999 12.923750149309999, 77.65791637110999 12.92458348264, 77.65708303778 12.92458348264, 77.65708303778 12.923750149309999, 77.65708303778 12.922916815979999, 77.65708303778 12.922083482649999)), ((77.6520830378 12.923750149309999, 77.65291637113 12.923750149309999, 77.65374970446 12.923750149309999, 77.65458303778999 12.923750149309999, 77.65458303778999 12.92458348264, 77.65458303778999 12.92541681597, 77.65374970446 12.92541681597, 77.65291637113 12.92541681597, 77.6520830378 12.92541681597, 77.6520830378 12.92458348264, 77.6520830378 12.923750149309999)))",3.18
1134002720,"MULTIPOLYGON (((77.6354163712 12.826250149700002, 77.63624970453 12.826250149700002, 77.63708303786 12.826250149700002, 77.63791637118999 12.826250149700002, 77.63874970452 12.826250149700002, 77.63958303785 12.826250149700002, 77.64041637118 12.826250149700002, 77.64124970450999 12.826250149700002, 77.64208303784 12.826250149700002, 77.64291637116999 12.826250149700002, 77.64291637116999 12.827083483030002, 77.64208303784 12.827083483030002, 77.64208303784 12.827916816360002, 77.64124970450999 12.827916816360002, 77.64124970450999 12.828750149690002, 77.64041637118 12.828750149690002, 77.63958303785 12.828750149690002, 77.63874970452 12.82875014969, 77.63874970452 12.829583483019999, 77.63791637118999 12.829583483019999, 77.63708303786 12.829583483019999, 77.63708303786 12.82875014969, 77.63624970453 12.828750149690002, 77.63624970453 12.827916816360002, 77.6354163712 12.827916816360002, 77.6354163712 12.827083483030002, 77.6354163712 12.826250149700002)), ((77.64124970451 12.83375014967, 77.64208303784 12.83375014967, 77.64291637117 12.83375014967, 77.6437497045 12.83375014967, 77.6437497045 12.834583483, 77.64291637117 12.834583483, 77.64208303784 12.834583483, 77.64124970451 12.834583483, 77.64124970451 12.83375014967)))",2.6700000000000004
1099002716,"MULTIPOLYGON (((77.35124970567 12.86125014956, 77.352083039 12.86125014956, 77.352083039 12.86208348289, 77.35124970567 12.86208348289, 77.35124970567 12.86125014956)), ((77.35041637233999 12.86291681622, 77.35124970567 12.86291681622, 77.352083039 12.86291681622, 77.352083039 12.86375014955, 77.352083039 12.86458348288, 77.352083039 12.86541681621, 77.352083039 12.86625014954, 77.352083039 12.867083482870001, 77.352083039 12.867916816200001, 77.35124970567 12.867916816200001, 77.35041637233999 12.867916816200001, 77.34958303901 12.867916816200001, 77.34958303901 12.867083482870001, 77.34958303901 12.86625014954, 77.34958303901 12.86541681621, 77.34958303901 12.86458348288, 77.35041637233999 12.86458348288, 77.35041637233999 12.86375014955, 77.35041637233999 12.86291681622)))",0.013090329679539367
1125002695,"POLYGON ((77.5604163715 13.034583482199999, 77.56124970483 13.034583482199999, 77.56208303816 13.034583482199999, 77.56291637148999 13.034583482199999, 77.56374970482 13.034583482199999, 77.56458303815 13.034583482199999, 77.56541637148 13.034583482199999, 77.56624970480999 13.034583482199999, 77.56708303814 13.034583482199999, 77.56791637147 13.034583482199999, 77.5687497048 13.034583482199999, 77.5687497048 13.035416815529999, 77.5687497048 13.036250148859999, 77.5687497048 13.037083482189999, 77.5687497048 13.03791681552, 77.5687497048 13.03875014885, 77.5687497048 13.03958348218, 77.5687497048 13.04041681551, 77.5687497048 13.04125014884, 77.5687497048 13.04208348217, 77.5687497048 13.0429168155, 77.56791637147 13.0429168155, 77.56708303814 13.0429168155, 77.56624970480999 13.0429168155, 77.56541637148 13.0429168155, 77.56458303815 13.0429168155, 77.56374970482 13.0429168155, 77.56291637148999 13.0429168155, 77.56291637148999 13.04208348217, 77.56291637148999 13.04125014884, 77.56208303816 13.04125014884, 77.56208303816 13.04208348217, 77.56208303816 13.0429168155, 77.56124970483 13.0429168155, 77.56124970483 13.04208348217, 77.5604163715 13.04208348217, 77.5604163715 13.04125014884, 77.5604163715 13.04041681551, 77.5604163715 13.03958348218, 77.5604163715 13.03875014885, 77.5604163715 13.03791681552, 77.5604163715 13.037083482189999, 77.5604163715 13.036250148859999, 77.5604163715 13.035416815529999, 77.5604163715 13.034583482199999))",3.1030187782851346
1098002682,"POLYGON ((77.3354163724 13.142916815100001, 77.33624970573 13.142916815100001, 77.33708303905999 13.142916815100001, 77.33791637239 13.142916815100001, 77.33874970572 13.142916815100001, 77.33958303905 13.142916815100001, 77.34041637237999 13.142916815100001, 77.34124970571 13.142916815100001, 77.34208303904 13.142916815100001, 77.34291637237 13.142916815100001, 77.34374970569999 13.142916815100001, 77.34374970569999 13.143750148430001, 77.34374970569999 13.144583481760002, 77.34374970569999 13.145416815090002, 77.34374970569999 13.146250148420002, 77.34374970569999 13.147083481750002, 77.34374970569999 13.147916815080002, 77.34291637237 13.14791681508, 77.34291637237 13.148750148409999, 77.34291637237 13.149583481739999, 77.34291637237 13.150416815069999, 77.34291637237 13.151250148399999, 77.34208303904 13.151250148399999, 77.34124970571 13.151250148399999, 77.34041637237999 13.151250148399999, 77.33958303905 13.151250148399999, 77.33874970572 13.151250148399999, 77.33791637239 13.151250148399999, 77.33708303905999 13.151250148399999, 77.33624970573 13.151250148399999, 77.33624970573 13.150416815069999, 77.33708303905999 13.150416815069999, 77.33708303905999 13.149583481739999, 77.33708303905999 13.148750148409999, 77.33708303905999 13.14791681508, 77.33624970573 13.14791681508, 77.33624970573 13.148750148409999, 77.33624970573 13.149583481739999, 77.3354163724 13.149583481739999, 77.3354163724 13.148750148409999, 77.3354163724 13.14791681508, 77.3354163724 13.147083481750002, 77.3354163724 13.146250148420002, 77.3354163724 13.145416815090002, 77.3354163724 13.144583481760002, 77.3354163724 13.143750148430001, 77.3354163724 13.142916815100001))",3.690000000000001
1116002719,"MULTIPOLYGON (((77.49208303844 12.83958348298, 77.49291637177 12.83958348298, 77.49291637177 12.84041681631, 77.49208303844 12.84041681631, 77.49208303844 12.83958348298)), ((77.4854163718 12.84208348297, 77.48624970512999 12.84208348297, 77.48708303845999 12.84208348297, 77.48708303845999 12.8429168163, 77.48624970512999 12.8429168163, 77.4854163718 12.8429168163, 77.4854163718 12.84208348297)), ((77.49291637177 12.84208348297, 77.49374970509999 12.84208348297, 77.49374970509999 12.8429168163, 77.49291637177 12.8429168163, 77.49291637177 12.84208348297)))",2.961362975149923
1132002706,"POLYGON ((77.61874970459999 12.942916815899999, 77.61958303793 12.942916815899999, 77.62041637125999 12.942916815899999, 77.62124970458999 12.942916815899999, 77.62208303791999 12.942916815899999, 77.62291637125 12.942916815899999, 77.62374970457999 12.942916815899999, 77.62458303790999 12.942916815899999, 77.62541637124 12.942916815899999, 77.62624970457 12.942916815899999, 77.6270830379 12.942916815899999, 77.6270830379 12.943750149229999, 77.6270830379 12.944583482559999, 77.6270830379 12.945416815889999, 77.6270830379 12.946250149219999, 77.6270830379 12.94708348255, 77.6270830379 12.94791681588, 77.6270830379 12.94875014921, 77.6270830379 12.94958348254, 77.6270830379 12.95041681587, 77.6270830379 12.9512501492, 77.62624970457 12.9512501492, 77.62541637124 12.9512501492, 77.62458303790999 12.9512501492, 77.62374970457999 12.9512501492, 77.62291637125 12.9512501492, 77.62208303791999 12.9512501492, 77.62124970458999 12.9512501492, 77.62041637125999 12.9512501492, 77.61958303793 12.9512501492, 77.61874970459999 12.9512501492, 77.61874970459999 12.95041681587, 77.61874970459999 12.94958348254, 77.61874970459999 12.94875014921, 77.61874970459999 12.94791681588, 77.61874970459999 12.94708348255, 77.61874970459999 12.946250149219999, 77.61874970459999 12.945416815889999, 77.61874970459999 12.944583482559999, 77.61874970459999 12.943750149229999, 77.61874970459999 12.942916815899999))",3.902117651606539
1140002707,"POLYGON ((77.685416371 12.9345834826, 77.68624970433 12.9345834826, 77.68708303765999 12.9345834826, 77.68791637099 12.9345834826, 77.68874970432 12.9345834826, 77.68958303765 12.9345834826, 77.69041637097999 12.9345834826, 77.69124970431 12.9345834826, 77.69208303764 12.9345834826, 77.69291637097 12.9345834826, 77.69374970429999 12.9345834826, 77.69374970429999 12.935416815930001, 77.69374970429999 12.936250149260001, 77.69374970429999 12.937083482590001, 77.69374970429999 12.937916815920001, 77.69374970429999 12.938750149250001, 77.69374970429999 12.939583482580002, 77.69291637097 12.939583482580002, 77.69291637097 12.940416815910002, 77.69374970429999 12.940416815910002, 77.69374970429999 12.941250149240002, 77.69374970429999 12.942083482570002, 77.69374970429999 12.942916815900002, 77.69291637097 12.942916815900002, 77.69208303764 12.942916815900002, 77.69124970431 12.942916815900002, 77.69041637097999 12.942916815900002, 77.68958303765 12.942916815900002, 77.68874970432 12.942916815900002, 77.68791637099 12.942916815900002, 77.68708303765999 12.942916815900002, 77.68624970433 12.942916815900002, 77.685416371 12.942916815900002, 77.685416371 12.942083482570002, 77.685416371 12.941250149240002, 77.685416371 12.940416815910002, 77.68624970433 12.940416815910002, 77.68624970433 12.941250149240002, 77.68708303765999 12.941250149240002, 77.68708303766 12.940416815910002, 77.68708303765999 12.939583482580002, 77.68624970433 12.939583482580002, 77.685416371 12.939583482580002, 77.685416371 12.938750149250001, 77.68624970433 12.938750149250001, 77.68624970433 12.937916815920001, 77.685416371 12.937916815920001, 77.685416371 12.937083482590001, 77.685416371 12.936250149260001, 77.685416371 12.935416815930001, 77.685416371 12.9345834826))",3.3783373053230314
1135002733,"MULTIPOLYGON (((77.64541637116 12.717916816799999, 77.64624970449 12.717916816799999, 77.64708303782 12.717916816799999, 77.64791637114999 12.717916816799999, 77.64791637114999 12.718750150129999, 77.64708303782 12.718750150129999, 77.64708303782 12.71958348346, 77.64624970449 12.71958348346, 77.64624970449 12.718750150129999, 77.64541637116 12.718750150129999, 77.64541637116 12.717916816799999)), ((77.64708303782 12.71958348346, 77.64791637114999 12.71958348346, 77.64874970448 12.71958348346, 77.64874970448 12.72041681679, 77.64958303780999 12.72041681679, 77.64958303780999 12.72125015012, 77.64874970448 12.72125015012, 77.64874970448 12.72208348345, 77.64874970448 12.72291681678, 77.64791637115 12.72291681678, 77.64791637114999 12.72208348345, 77.64708303782 12.72208348345, 77.64708303782 12.72125015012, 77.64624970449 12.72125015012, 77.64624970449 12.72041681679, 77.64708303782 12.72041681679, 77.64708303782 12.71958348346)))",2.59
