"id","name","lat","lng","top_category","type","sub_categories","category","brand_name","brand_id","address","source","number_of_votes","rating","town_name","pincode","created_at","verified","last_verification_date","active","image_url","services","oldest_review_timestamp","top_reviews","top_review_keywords","price_level","additional_data"
"e8a0c74d-5b08-4e51-bf80-79cf254a6400","Greenvision Technologies Pvt Ltd","12.9962525","77.5717916","company","Industry Top","[Information Technology (IT), Data Analytics, AI, Robotics, IOT]","Private Sector","N_A","N_A"," - 45/1, 4th Cross, Malleswaram  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.greenvision.co.in, scrape_url=https://www.fundoodata.com/companies-detail/greenvision-technologies-pvt-ltd-bangalore-bengaluru/66494.html}"
"0fbfa708-7efe-401a-8d56-5ff683b11737","Eltrac Systems Pvt Ltd","12.9933804","77.5314202","company","SMEs","[Electrical, Electronics, Batteries]","Private Sector","N_A","N_A"," - 38. 3rd Cross, 3rd Main    Kirloskar Colony Is Tage","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=eltracerp.xyz, scrape_url=https://www.fundoodata.com/companies-detail/eltrac-systems-pvt-ltd-bangalore-bengaluru/66584.html}"
"f08ecd66-85a7-44b5-91ae-5d170c64c844","Intermark Corporation","13.0038763","77.5835793","company","SMEs","[Advertising, Media]","Private Sector","N_A","N_A"," - 25, SNS Chamber,239, Sankey Road  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.intermarkcorp.com, scrape_url=https://www.fundoodata.com/companies-detail/intermark-corporation-bangalore-bengaluru/66622.html}"
"46c7a0e3-3251-47f3-86e2-def07c8a94c9","Sri Sudhindra Offset Process","12.999898","77.569339","company","SMEs","[Paper, Publishing, Printing]","Private Sector","N_A","N_A"," - No.27-28, D T Street 8th cross, Malleshwaram  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.printsudhindra.com, scrape_url=https://www.fundoodata.com/companies-detail/sri-sudhindra-offset-process-bangalore-bengaluru/67105.html}"
"dc03e788-acec-4f05-9323-602d97d36eef","3D Concept Analysis & Development India Pvt Ltd","12.974547","77.5472462","company","SMEs","[Information Technology (IT), Data Analytics, AI, Robotics, IOT]","Private Sector","N_A","N_A"," - KASSIA Udyog Bhavan , 2/106 , First Floor    17th Cross, Magadi Chord, Vijayanagar Road","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.3dcad-global.com, scrape_url=https://www.fundoodata.com/companies-detail/3d-concept-analysis-development-india-pvt-ltd-bangalore-bengaluru/67197.html}"
"aecd5c5b-688a-4bbd-b224-c7171a35eaff","Skytop Builders Pvt Ltd","12.9912756","77.5665642","company","SMEs","[Construction, Infrastructure ,Coworking]","Private Sector","N_A","N_A"," - #175,6th Cross, GandhiNagar  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=null, scrape_url=https://www.fundoodata.com/companies-detail/skytop-builders-pvt-ltd-bangalore-bengaluru/67365.html}"
"cd22bdf9-72f9-40b9-9c4d-91a5caaa0fce","Karnataka State Chartered Accountants Association","13.0003088","77.549548","company","Industry Top","[Consulting, Ministeries, Govt Bodies, Associations]","Private Sector","N_A","N_A"," - No 67, 1st Floor, 2nd Stage, West of Chord Road,    Mahalaxmipuram, Below Rajaji Nagar Metro Station","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.kscaa.com, scrape_url=https://www.fundoodata.com/companies-detail/karnataka-state-chartered-accountants-association-bangalore-bengaluru/67627.html}"
"e52ee57f-9e7a-4fdc-b51d-8fcc62c2d81b","Sunrise Solar Pvt Ltd","13.0315122","77.5436853","company","SMEs","[Power, Green Energy]","Private Sector","N_A","N_A"," - B-4, Jai Bharath Indl. Estate    Yeshwantpur","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.sunrisesolar.in, scrape_url=https://www.fundoodata.com/companies-detail/sunrise-solar-pvt-ltd-bangalore-bengaluru/67808.html}"
"d73b8e2f-21de-4b9e-86ad-198db4acfc38","Venkat International Public School","12.983826","77.554139","company","SMEs","[Institutes - Educational, Training, Edtech]","Private Sector","N_A","N_A"," - Near bashyaem circle,5th Block, Rajajinagar  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=vips.ac.in, scrape_url=https://www.fundoodata.com/companies-detail/venkat-international-public-school-bangalore-bengaluru/68355.html}"
"523b678a-36f8-471c-802b-ea9ceec100a0","Kendriya Vidyalaya, Malleshwaram","13.0087257","77.5666406","company","Industry Top","[Institutes - Educational, Training, Edtech]","Govt Sector","N_A","N_A"," - 18th Cross, Malleshwaram  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=malleshwaram.kvs.ac.in, scrape_url=https://www.fundoodata.com/companies-detail/kendriya-vidyalaya-malleshwaram-bangalore-bengaluru/68359.html}"
"8a01f585-02a8-481e-aef4-253077bb4713","Fortune Park JP Celestial (ITC)","12.980873","77.575988","company","Industry Top","[Hotels, Restaurants, Cloud Kitchen]","Private Sector","N_A","N_A"," - 5/43, Race Course Road  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.fortunehotels.in, scrape_url=https://www.fundoodata.com/companies-detail/fortune-park-jp-celestial-bangalore-bengaluru/68339.html}"
"0a2eb3a9-6378-41fe-92ae-a31ca1efe1e9","Origami Creative Concepts Pvt Ltd","12.9934512","77.5808348","company","SMEs","[Advertising, Media]","Private Sector","N_A","N_A"," - 115, Railway Parallel Road, Kumara Park (West)  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.origamicreative.com, scrape_url=https://www.fundoodata.com/companies-detail/origami-creative-concepts-pvt-ltd-bangalore-bengaluru/68466.html}"
"d3cbcae3-d9b8-4319-90f0-2d0457469770","Inode Technologies Pvt Ltd","12.989491","77.558951","company","SMEs","[Information Technology (IT), Data Analytics, AI, Robotics, IOT]","Private Sector","N_A","N_A"," - No.60-61/72, 2nd Floor, Dr Rajkumar Road    4th Block, Prakash Nagar","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.inodetechnologies.com, scrape_url=https://www.fundoodata.com/companies-detail/inode-technologies-pvt-ltd-bangalore-bengaluru/69434.html}"
"8f2c07d2-2272-4d92-a4a6-046e6587bd25","Narayan Enterprises","12.9914813","77.5748947","company","SMEs","[Construction, Infrastructure ,Coworking]","Private Sector","N_A","N_A"," - 101/104, 1st Floor    Brigade Links, 54, 1st Main Road, Sheshadripuram","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=narayanassociates.co.in, scrape_url=https://www.fundoodata.com/companies-detail/narayan-enterprises-bangalore-bengaluru/69625.html}"
"f34f1004-6231-4841-8d3f-9750f76d764a","Aptean India Pvt Ltd","12.9830949","77.5596671","company","MNC","[Information Technology (IT), Data Analytics, AI, Robotics, IOT]","Private Sector","N_A","N_A"," - Level -5 8th Floor Golden Heights    No 1/2, 59th C Cross Road,  4th M Block, Rajajinagar","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.aptean.com, scrape_url=https://www.fundoodata.com/companies-detail/aptean-india-pvt-ltd-bangalore-bengaluru/69765.html}"
"4b06c0ad-e3a4-44c7-a069-a0d89a5caa19","Manipal Hospital,Malleshwaram (Manipal)","13.0010554","77.5640478","company","Industry Top","[Hospitals, Healthcare]","Private Sector","N_A","N_A"," - No.71, 11th Main, Malleswaram    Opposite the Malleswaram Railway Station","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.manipalhospital.org, scrape_url=https://www.fundoodata.com/companies-detail/manipal-hospitalmalleshwaram-bangalore-bengaluru/70038.html}"
"487e9d2b-7ce0-4050-879e-e13a00ad982a","M S Ramaiah College of Pharmacy","13.0298194","77.5637341","company","SMEs","[Institutes - Educational, Training, Edtech]","Private Sector","N_A","N_A"," - M.S.R Nagar, M.S.R.I.T Post,  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=pharmacy.msruas.ac.in, scrape_url=https://www.fundoodata.com/companies-detail/m-s-ramaiah-college-of-pharmacy-bangalore-bengaluru/70265.html}"
"41ecd93d-107b-40c4-8a3a-111ed8de0305","ADISYS Technologies Pvt Ltd","13.0113182","77.54591345","company","SMEs","[Consulting]","Private Sector","N_A","N_A"," - 256, 1st Floor (Above SBM), 4th main,    Mahalakshmi Layout,","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=adisystech.com, scrape_url=https://www.fundoodata.com/companies-detail/adisys-technologies-pvt-ltd-bangalore-bengaluru/70271.html}"
"338cee2d-5792-423a-960c-4b3e0524c518","RNS Motors Ltd(Maruti) (RNS)","13.027916","77.5423458","company","Industry Top","[Automobile, Auto Ancillaries, Electric Vehicle &  Dealers]","Private Sector","N_A","N_A"," - 2275, Tumkur Road, Yeshwanthpur  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.rnsmaruti.com, scrape_url=https://www.fundoodata.com/companies-detail/rns-motors-ltdmaruti-bangalore-bengaluru/70583.html}"
"40e00b8f-e0e3-488c-b737-b888a592a01f","Bangalore Motors Pvt Ltd","12.9973978","77.5856699","company","SMEs","[Automobile, Auto Ancillaries, Electric Vehicle &  Dealers]","Private Sector","N_A","N_A","- No. 1 Palace Cross Road","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=vw-bangaloremotors.co.in, scrape_url=https://www.fundoodata.com/companies-detail/bangalore-motors-pvt-ltd-bangalore-bengaluru/70589.html}"
"6ff6119f-2ef5-49f8-8251-c857d192d17f","Ravindu Toyota, Rajajinagar","13.0124379","77.5518575","company","Industry Top","[Automobile, Auto Ancillaries, Electric Vehicle &  Dealers]","Private Sector","N_A","N_A"," - No 25, Chord Road, Rajajinagar Industrial Suburb    OPP. ISKON Temple,","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.ravindutoyota.net, scrape_url=https://www.fundoodata.com/companies-detail/ravindu-toyota-rajajinagar-bangalore-bengaluru/70686.html}"
"09e4e52f-fa37-4433-ba97-e0dd01048a64","Brigade Hospitality Services Ltd (Brigade)","13.0121179","77.5563055","company","Industry Top","[Hotels, Restaurants, Cloud Kitchen]","Private Sector","N_A","N_A"," - 29th Floor, World Trade Center Brigade Gateway Campus    26/1 Dr. Rajkumar Road Malleswaram West","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.brigadehospitality.com, scrape_url=https://www.fundoodata.com/companies-detail/brigade-hospitality-services-ltd-bangalore-bengaluru/70866.html}"
"c2a18864-2e24-41e1-a315-748ca58bf61f","Bhandari Precision Forgings Pvt Ltd","13.0380756","77.5218391","company","SMEs","[Engineering]","Private Sector","N_A","N_A"," - A-271, II Stage,    Peenya Indl. Estate","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.bhandariforgings.com, scrape_url=https://www.fundoodata.com/companies-detail/bhandari-precision-forgings-pvt-ltd-bangalore-bengaluru/71069.html}"
"4641ca1e-104e-4f5b-a2dd-1dccece1b22d","Pratam Events & Marketing","12.9904755","77.5724894","company","SMEs","[Advertising, Media]","Private Sector","N_A","N_A"," - #6, 'Madhavi', A-Sirur Park Road,    Sheshadripuram,","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.pratam.com, scrape_url=https://www.fundoodata.com/companies-detail/pratam-events-marketing-bangalore-bengaluru/71198.html}"
"900dcbd3-efe1-49e2-9052-011485f6077c","Galaxy KM Solutions Pvt Ltd","13.00650365","77.56484425","company","SMEs","[Information Technology (IT), Data Analytics, AI, Robotics, IOT]","Private Sector","N_A","N_A"," - 48/1, 1st Floor, 13th Cross, Off 8th Main Malleswaram  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.galaxykms.com, scrape_url=https://www.fundoodata.com/companies-detail/galaxy-km-solutions-pvt-ltd-bangalore-bengaluru/71477.html}"
"076d2612-697b-42ed-9012-e8faedfaefbe","Supercomputer Education and Research Centre (SERC)","13.0218597","77.5671423","company","SMEs","[Institutes - Educational, Training, Edtech]","Private Sector","N_A","N_A"," - Indian Institute of science, Malleshwaram  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.serc.iisc.ac.in, scrape_url=https://www.fundoodata.com/companies-detail/supercomputer-education-and-research-centre-serc-bangalore-bengaluru/72083.html}"
"86cd3033-ed22-451c-aa1a-9b0753e6f677","UCAM Pvt Ltd","13.0354062","77.5233375","company","SMEs","[Engineering]","Private Sector","N_A","N_A"," - A11/A12, 1st Stage, 1st Cross    Peenya Industrial Area","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.ucamind.com, scrape_url=https://www.fundoodata.com/companies-detail/ucam-pvt-ltd-bangalore-bengaluru/72294.html}"
"a27fad70-957a-483b-98f8-aa35ed450bee","Petra Exim Pvt Ltd","13.0104495","77.5759991","company","SMEs","[Engineering]","Private Sector","N_A","N_A"," - No. 496, Amarkrupa, 9th Cross, 9th Main,    RMV Extension","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=petraexim.com, scrape_url=https://www.fundoodata.com/companies-detail/petra-exim-pvt-ltd-bangalore-bengaluru/72635.html}"
"c68f1d78-e63d-4329-a765-33d42d9dfae0","SMO Clinical Research India Pvt Ltd","13.0119103","77.5774568","company","SMEs","[Pharmaceuticals, Labs]","Private Sector","N_A","N_A"," - 461, 11th Main Road,Sadashiva Nagar, RMV Extension  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.smo-india.com, scrape_url=https://www.fundoodata.com/companies-detail/smo-clinical-research-india-pvt-ltd-bangalore-bengaluru/72914.html}"
"0b2e5ff8-d1c8-492d-8d0c-caf07caf25ab","Priya Electricals","12.983275","77.5457009","company","SMEs","[Electrical, Electronics, Batteries]","Private Sector","N_A","N_A"," - 222, 6th Main, Industrial town W.O.C. Road, Rajajinagar  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=null, scrape_url=https://www.fundoodata.com/companies-detail/priya-electricals-bangalore-bengaluru/73256.html}"
"e22af971-ccbf-441e-8c09-2419b7ab6ade","Phalada Agro Research Foundation Pvt Ltd","12.9899158","77.5790354","company","SMEs","[Food, FMCG, Pharmaceuticals, Labs, Agriculture, Horticulture, Agritech]","Private Sector","N_A","N_A"," - Sy.No.92/5, Kannalli, Segehalli Cross    Magadi Rd","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=phaladaagro.com, scrape_url=https://www.fundoodata.com/companies-detail/phalada-agro-research-foundation-pvt-ltd-bangalore-bengaluru/73308.html}"
"6d76f498-a01e-4fb8-9930-587cd2062850","Durag India Instrumentation Pvt Ltd","12.9783644","77.5482551","company","MNC","[Engineering]","Private Sector","N_A","N_A"," - 27/30 2nd Main Road, Industrial Town    Rajajinagar","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.durag.com, scrape_url=https://www.fundoodata.com/companies-detail/durag-india-instrumentation-pvt-ltd-bangalore-bengaluru/73491.html}"
"adf253a6-13a9-4e02-a306-c8ddcaa0947d","Smiths & Founders India Ltd","13.037416","77.5358041","company","SMEs","[Mineral, Metal, Mining]","Private Sector","N_A","N_A"," - 505, 5th Floor,    Brigade Rubix, No.20, HMT Main Road,","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.smithsandfoundersindia.com, scrape_url=https://www.fundoodata.com/companies-detail/smiths-founders-india-ltd-bangalore-bengaluru/73719.html}"
"80b4fcf9-8df3-443c-b0cc-24a2a6d4f1d5","Karnataka Cnc Tech Pvt Ltd","12.9803165","77.54810455","company","SMEs","[Engineering]","Private Sector","N_A","N_A"," - No.d-103, Rajajinagar Industrial Estate  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=null, scrape_url=https://www.fundoodata.com/companies-detail/karnataka-cnc-tech-pvt-ltd-bangalore-bengaluru/73735.html}"
"e3da832a-c9c5-403b-81ed-8edc3b26a815","Growell CNC Systems","13.0360196","77.5212291","company","SMEs","[Engineering]","Private Sector","N_A","N_A"," - No C-438, Industrial Estate, 1st Stg,    Peenya, Behind Peenya Police Station,","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.growellcnc.com, scrape_url=https://www.fundoodata.com/companies-detail/growell-cnc-systems-bangalore-bengaluru/73734.html}"
"32921a7b-3f7e-40fd-bdcb-b0af425a111f","Narayana Nethralaya,Rajaji Nagar","13.01133285","77.55200855","company","Industry Top","[Hospitals, Healthcare]","Private Sector","N_A","N_A"," - 121/C Chord Road 1st �R' Block, Rajaji Nagar  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.narayananethralaya.org, scrape_url=https://www.fundoodata.com/companies-detail/narayana-nethralayarajaji-nagar-bangalore-bengaluru/73778.html}"
"8da29256-545c-404d-a34c-b9f609f652c8","Black & White Tech Writing Solutions Pvt Ltd","12.9904295","77.5537039","company","SMEs","[Information Technology (IT), Data Analytics, AI, Robotics, IOT]","Private Sector","N_A","N_A","- No.723/A 2nd Floor ESI Hospital Main Road    3rd Block Rajajinagar","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.bwtechwriting.com, scrape_url=https://www.fundoodata.com/companies-detail/black-white-tech-writing-solutions-pvt-ltd-bangalore-bengaluru/73824.html}"
"77a32ca4-b19e-4a37-b3b3-53aaaf907a4a","Power Research & Development Consultants Pvt Ltd (PRDC)","12.9971184","77.543429","company","Industry Top","[Consulting, Power, Green Energy]","Private Sector","N_A","N_A"," - 5, 11th Cross, II Stage, West of Chord Road  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.prdcinfotech.com, scrape_url=https://www.fundoodata.com/companies-detail/power-research-development-consultants-pvt-ltd-prdc-bangalore-bengaluru/73859.html}"
"3548f476-f08b-4e9c-8874-01117f8665d8","Embedded Systems Solutions Pvt Ltd","13.0121179","77.5563055","company","SMEs","[Information Technology (IT), Data Analytics, AI, Robotics, IOT]","Private Sector","N_A","N_A"," - #S 606, 6th floor, World Trade Center Brigade Gateway    26/1, Dr. Rajkumar Road Malleshwaram (West)","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.embeddedindia.com, scrape_url=https://www.fundoodata.com/companies-detail/embedded-systems-solutions-pvt-ltd-bangalore-bengaluru/74036.html}"
"45a07880-94d0-4f59-b9f0-af92aa9738c7","M.S.Ramaiah College of Law","13.0305791","77.5648737","company","SMEs","[Institutes - Educational, Training, Edtech]","Private Sector","N_A","N_A","- M. S. R Nagar MSRIT Post    MSRIT Campus","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.msrcl.org/, scrape_url=https://www.fundoodata.com/companies-detail/msramaiah-college-of-law-bangalore-bengaluru/75149.html}"
"360520f2-e206-41f4-adfa-c4864e8c6afc","M.S.Ramaiah Medical College (Ramaiah )","13.0298194","77.5637341","company","Industry Top","[Institutes - Educational, Training, Edtech]","Private Sector","N_A","N_A","- MSR Nagar MSRIT Post","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.msrmc.ac.in, scrape_url=https://www.fundoodata.com/companies-detail/msramaiah-medical-college-bangalore-bengaluru/75152.html}"
"71078a78-4fc2-4c17-a65e-a5813e915173","Seshadripuram Law College","12.9910137","77.5751252","company","SMEs","[Institutes - Educational, Training, Edtech]","Private Sector","N_A","N_A"," - No.1, Govinda Rao Street    Seshadripuram","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=spmlawcollege.ac.in, scrape_url=https://www.fundoodata.com/companies-detail/seshadripuram-law-college-bangalore-bengaluru/75154.html}"
"c134259d-8f1d-400f-abc7-5de234831f7f","MS Ramaiah Dental College & Hospital","13.0298194","77.5637341","company","SMEs","[Institutes - Educational, Training, Edtech]","Private Sector","N_A","N_A"," - MSRIT Post, M.S.R Nagar  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=null, scrape_url=https://www.fundoodata.com/companies-detail/ms-ramaiah-dental-college-hospital-bangalore-bengaluru/75159.html}"
"2f30b139-a69c-4a93-aecf-14518e2354f0","M.S.Ramiah Institute of Nursing Education and Resarch","13.0298194","77.5637341","company","SMEs","[Institutes - Educational, Training, Edtech]","Private Sector","N_A","N_A","- M. S Ramaiah Nagar  MSRIT Post","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.msriner.com, scrape_url=https://www.fundoodata.com/companies-detail/msramiah-institute-of-nursing-education-and-resarch-bangalore-bengaluru/75171.html}"
"c47d1f10-916d-4a42-a239-900f2eecd9f0","M.S.Ramaiah College of Hotel Management","13.0298194","77.5637341","company","SMEs","[Institutes - Educational, Training, Edtech]","Private Sector","N_A","N_A","- M S Ramaiah Nagar  MSRIT Post","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.msrchm.edu, scrape_url=https://www.fundoodata.com/companies-detail/msramaiah-college-of-hotel-management-bangalore-bengaluru/75181.html}"
"ed7d7017-9744-49fe-a215-d129e122ccb4","Frappant Technologies Pvt Ltd","13.0075808","77.5665353","company","SMEs","[Information Technology (IT), Data Analytics, AI, Robotics, IOT]","Private Sector","N_A","N_A"," - 298/1, 17th Cross Sampige Main Road    Malleshwaram","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=null, scrape_url=https://www.fundoodata.com/companies-detail/frappant-technologies-pvt-ltd-bangalore-bengaluru/75717.html}"
"bde6cda3-3366-4e86-952f-d0e51565586b","Towers Infotech Pvt Ltd","12.9764773","77.5525623","company","SMEs","[Information Technology (IT), Data Analytics, AI, Robotics, IOT]","Private Sector","N_A","N_A"," - No 367, Dr.Rajkumar Road, 6th block, Rajajinagar  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.towersinfotech.com, scrape_url=https://www.fundoodata.com/companies-detail/towers-infotech-pvt-ltd-bangalore-bengaluru/75968.html}"
"66ca3e7c-6a3d-4985-8cdd-804a3c8388f1","Warden Security Systems Pvt Ltd","13.0344418","77.5637883","company","SMEs","[Security, Safety, Facility Management]","Private Sector","N_A","N_A"," - 32, old no 28, Deve Gowda Main Road    1st Block , R.T.Nagar","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=wardenindia.com, scrape_url=https://www.fundoodata.com/companies-detail/warden-security-systems-pvt-ltd-bangalore-bengaluru/76184.html}"
"c05a0dff-b31e-4109-aa6f-fec4f8082eb4","Krsna Properties","12.9966048","77.5877598","company","SMEs","[Construction, Infrastructure ,Coworking]","Private Sector","N_A","N_A"," - Apt No.GB,Gayatri Apartments No.22,    Palace Cross Road","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=null, scrape_url=https://www.fundoodata.com/companies-detail/krsna-properties-bangalore-bengaluru/77288.html}"
"0feeeb41-9b64-4652-9cd5-bf968f7fdaf4","Oysters Real Assets","12.990207","77.5788837","company","SMEs","[Construction, Infrastructure ,Coworking]","Private Sector","N_A","N_A"," - 64/4-1, 2nd Floor, 1st Block, Railway Parallel Road    Near Canara Bank, Kumara Park West","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=null, scrape_url=https://www.fundoodata.com/companies-detail/oysters-real-assets-bangalore-bengaluru/77309.html}"
"99212c00-0032-4022-99bc-403db3ef23be","AMETEK Instruments India Pvt Ltd","12.9820391","77.5491729","company","MNC","[Electrical, Electronics, Batteries, Engineering]","Private Sector","N_A","N_A","- Dibyasree Ngr Enclave 4th Floor Block A Plot 1    EPIP Ind Area Whitefeild","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.ametek.com, scrape_url=https://www.fundoodata.com/companies-detail/ametek-instruments-india-pvt-ltd-bangalore-bengaluru/77365.html}"
"d19655fb-acdd-4086-8de8-a56d80abe795","Sanctuary Architects & Designers","13.009716","77.5804671","company","SMEs","[Construction, Infrastructure ,Coworking]","Private Sector","N_A","N_A"," - Armane Nagar, 8A Main,    Sadashiv Nagar","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.sanctuaryarch.com, scrape_url=https://www.fundoodata.com/companies-detail/sanctuary-architects-designers-bangalore-bengaluru/77687.html}"
"9eaf194f-0feb-42ba-b1ba-d3ee5a861815","Nikitha Build-Tech Pvt Ltd","13.03748035","77.5358887","company","SMEs","[Construction, Infrastructure ,Coworking]","Private Sector","N_A","N_A"," - # 602, 6th Floor    Brigade Rubix, No.-5, HMT Campus, Yeshwanthpur","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.nikithabuildtech.com, scrape_url=https://www.fundoodata.com/companies-detail/nikitha-build-tech-pvt-ltd-bangalore-bengaluru/77919.html}"
