id,name,lat,lng,cid,brand_id,brand_name,number_of_votes,rating,place_url,source,category,top_category,type,created_at,number_of_reviews,date,url,reviews_per_day
ChIJ0dgRsp4ZrjsRaACptun-43o,Reliance Digital,13.063705444335938,77.59141540527344,0x3bae199eb211d8d1:0x7ae3fee9b6a90068,reliancedigitalstores,Reliance Digital,755,4.5,https://www.google.com/maps/place/?q=place_id:ChIJ0dgRsp4ZrjsRaACptun-43o,gmaps_v2,electronic_store,retail,N_A,1695212099,1255,1553275571.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300402863568443601!2y8855201572085891176!2m2!2i10!3sCAESB0VnTUk0Z2s=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.45958571002948584
ChIJI6JifuwZrjsRJXNhXJ_kang,Davanagere Benne Dosa,13.09318733215332,77.58372497558594,0x3bae19ec7e62a223:0x786ae49f5c617325,N_A,N_A,869,4.400000095367432,https://www.google.com/maps/place/?q=place_id:ChIJI6JifuwZrjsRJXNhXJ_kang,gmaps_v2,restaurant,food,N_A,1699615207,934,1536072885.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300403197708771875!2y8676999005183505189!2m2!2i10!3sCAESB0VnTUlvZ2M=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.45909584187021635
ChIJnSu0WzsXrjsRKEKiHdRofKw,Café Coffee Day,13.026801109313965,77.63694763183594,0x3bae173b5bb42b9d:0xac7c68d41da24228,cafecoffeeday,Cafe Coffee Day,1099,4.0,https://www.google.com/maps/place/?q=place_id:ChIJnSu0WzsXrjsRKEKiHdRofKw,gmaps_v2,coffee_shop,food,N_A,1699615207,1126,1491997179.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300400237894445981!2y12428924331875254824!2m2!2i10!3sCAESB0VnTUk0QWc=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.4573475671390155
ChIJoxDZjF8YrjsRFSX8Dg9UYtg,New Kadai Family Restaurant,13.088533401489258,77.63508605957031,0x3bae185f8cd910a3:0xd862540f0efc2515,N_A,N_A,1489,3.700000047683716,https://www.google.com/maps/place/?q=place_id:ChIJoxDZjF8YrjsRFSX8Dg9UYtg,gmaps_v2,restaurant,food,N_A,1699615207,1521,1417255521.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300401492849397923!2y15592117283562726677!2m2!2i10!3sCAESB0VnTUk4QXM=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.4556231161129709
ChIJbcnNtiIXrjsR20vyll4VrWM,The Coorg Food Company,13.024944305419922,77.63156127929688,0x3bae1722b6cdc96d:0x63ad155e96f24bdb,N_A,N_A,1264,4.199999809265137,https://www.google.com/maps/place/?q=place_id:ChIJbcnNtiIXrjsR20vyll4VrWM,gmaps_v2,restaurant,food,N_A,1699615207,1283,1459008618.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300400132048669037!2y7182420476729379803!2m2!2i10!3sCAESB0VnTUlnQW8=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.45389280673439913
ChIJSw2r0iMYrjsR7MibViO1IM0,Lassi Shop,13.063669204711914,77.58766174316406,0x3bae1823d2ab0d4b:0xcd20b523569bc8ec,lassishop,Lassi Shop,1072,4.099999904632568,https://www.google.com/maps/place/?q=place_id:ChIJSw2r0iMYrjsR7MibViO1IM0,gmaps_v2,coffee_shop,food,N_A,1687847039,1093,1483669240.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300401236322749771!2y14781013140411500780!2m2!2i10!3sCAESB0VnTUl3Z2c=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.4536281635595455
ChIJ6xp8-xsXrjsRbJlbidf-ksg,Huddle Coffee Co.,13.040209770202637,77.63430786132812,0x3bae171bfb7c1aeb:0xc892fed7895b996c,N_A,N_A,52,4.800000190734863,https://www.google.com/maps/place/?q=place_id:ChIJ6xp8-xsXrjsRbJlbidf-ksg,gmaps_v2,coffee_shop,food,N_A,1687847039,113,1677923640.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300400103136172779!2y14452894355861248364!2m2!2i10!3sCAESBkVnSUliZw==!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.45274809568777796
ChIJ-_eBcg4ZrjsRbi2FMNE6sp0,PANCH MATHAR MORH,13.057692527770996,77.64421081542969,0x3bae190e7281f7fb:0x9db23ad130852d6e,N_A,N_A,41,4.800000190734863,https://www.google.com/maps/place/?q=place_id:ChIJ-_eBcg4ZrjsRbi2FMNE6sp0,gmaps_v2,restaurant,food,N_A,1699615207,32,1691775729.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300402244026759163!2y11363209479945792878!2m2!2i10!3sCAESBkVnSUlIZw==!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.45186682072454315
ChIJp_rxzrIXrjsR8YsqLO1Lz5o,"Westside - Umiya Velocity, Bangalore",13.051888465881348,77.59388732910156,0x3bae17b2cef1faa7:0x9acf4bed2c2a8bf1,westside,Westside,391,4.199999809265137,https://www.google.com/maps/place/?q=place_id:ChIJp_rxzrIXrjsR8YsqLO1Lz5o,gmaps_v2,clothing_store,retail,N_A,1687847039,533,1612655944.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300400750928984743!2y11155218284040326129!2m2!2i10!3sCAESB0VnTUlrZ1E=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.44928724604954884
ChIJcyJgzQkXrjsRALaQm5CeMb4,FirstCry.com Store Bangalore Hennur Main Road,13.05968189239502,77.64892578125,0x3bae1709cd602273:0xbe319e909b90b600,firstcry,Firstcry,225,4.400000095367432,https://www.google.com/maps/place/?q=place_id:ChIJcyJgzQkXrjsRALaQm5CeMb4,gmaps_v2,clothing_store,retail,kids_wear,1695212099,325,1651929210.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300400025053176435!2y13704909484987561472!2m2!2i10!3sCAESB0VnTUl3QUk=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.4491382264247657
ChIJvxFpjyYYrjsRh8LMh8wYv90,The Big Market,13.062379837036133,77.59294891357422,0x3bae18268f6911bf:0xddbf18cc87ccc287,thebigmarket,thebigmarket,1739,4.099999904632568,https://www.google.com/maps/place/?q=place_id:ChIJvxFpjyYYrjsRh8LMh8wYv90,gmaps_v2,supermarket,retail,N_A,1699615207,1752,1362977051.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300401248079253951!2y15978517269664547463!2m2!2i10!3sCAESB0VnTUkxZzA=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.4463237375860626
ChIJOS1quUoZrjsRe1tZ5TX1lgI,Chai point,13.09434986114502,77.59487915039062,0x3bae194ab96a2d39:0x296f535e5595b7b,chaipoint,Chai Point,386,4.400000095367432,https://www.google.com/maps/place/?q=place_id:ChIJOS1quUoZrjsRe1tZ5TX1lgI,gmaps_v2,coffee_shop,food,tea_shop,1687847039,503,1612711962.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300402502914420025!2y186606046412364667!2m2!2i10!3sCAESB0VnTUk5QU0=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.44387257365823957
ChIJxRap1ngZrjsRTu8-qPQD-hY,CT2 Coffee Thindi Tea (Mulabagilu Dosa Point),13.058308601379396,77.58592987060547,0x3bae1978d6a916c5:0x16fa03f4a83eef4e,N_A,N_A,323,4.099999904632568,https://www.google.com/maps/place/?q=place_id:ChIJxRap1ngZrjsRTu8-qPQD-hY,gmaps_v2,restaurant,food,N_A,1699615207,335,1636724440.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300402700973577925!2y1655640162341678926!2m2!2i10!3sCAESB0VnTUl5Z0k=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.4437408117474541
ChIJ-5mAytQXrjsRzxqqcZKle3c,BBQ Ride - Smokeshack,13.051734924316406,77.59761810302734,0x3bae17d4ca8099fb:0x777ba59271aa1acf,N_A,N_A,276,4.0,https://www.google.com/maps/place/?q=place_id:ChIJ-5mAytQXrjsRzxqqcZKle3c,gmaps_v2,restaurant,food,N_A,1699615207,277,1645423813.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300400896883333627!2y8609657161039616719!2m2!2i10!3sCAESB0VnTUlqZ0k=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.440040350318355
ChIJ9114dCcYrjsRQMxdGBvLPhs,Berlynoak Furniture Sahakar Nagar,13.0584077835083,77.59329223632812,0x3bae182774785df7:0x1b3ecb1b185dcc40,royaloakindia,RoyalOak,1330,4.099999904632568,https://www.google.com/maps/place/?q=place_id:ChIJ9114dCcYrjsRQMxdGBvLPhs,gmaps_v2,home_decor,retail,furniture_store,1695212099,1368,1433339733.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300401251922238967!2y1963229804813470784!2m2!2i10!3sCAESB0VnTUkwQW8=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.4388091869151249
19434999,Boscos,13.0696667,77.6509817,19434999,zomato_boscos,Boscos,959,3.7,,zomato,restaurant,food,N_A,1688639100,203,1594146600.0,,0.4384347964124137
ChIJl0sBeXIXrjsREQB1b_C2CBc,Pizza Hut,13.045313835144045,77.62691497802734,0x3bae177279014b97:0x1708b6f06f750011,pizzahut,Pizza Hut,924,4.099999904632568,https://www.google.com/maps/place/?q=place_id:ChIJl0sBeXIXrjsREQB1b_C2CBc,gmaps_v2,restaurant,food,N_A,1699615207,947,1514521987.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300400474609240983!2y1659777606464372753!2m2!2i10!3sCAESB0VnTUlyQWM=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.4313156365208839
ChIJZ0xUIlYYrjsRMWNNbHY9zyA,Vandana Gardenia Restaurants,13.10328483581543,77.6008071899414,0x3bae185622544c67:0x20cf3d766c4d6331,vandanagardania,Vandana gardenia,1237,3.700000047683716,https://www.google.com/maps/place/?q=place_id:ChIJZ0xUIlYYrjsRMWNNbHY9zyA,gmaps_v2,restaurant,food,N_A,1699615207,1244,1450624864.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300401452407606375!2y2364175908225246001!2m2!2i10!3sCAESB0VnTUkyQWs=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.42924074368619186
ChIJ0Zlh35cZrjsRQWqVs7mOR1I,Sri Venkateshwara Batteries,13.072318077087402,77.59710693359375,0x3bae1997df6199d1:0x52478eb9b3956a41,N_A,N_A,46,5.0,https://www.google.com/maps/place/?q=place_id:ChIJ0Zlh35cZrjsRQWqVs7mOR1I,gmaps_v2,electronic_store,retail,N_A,1695212099,84,1685945637.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300402834263874001!2y5928864362689555009!2m2!2i10!3sCAESBkVnSUlVQQ==!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.4289015591927102
ChIJG08hXDMZrjsRD22SE8HxRus,Feelup Car accessories,13.069043159484863,77.62567901611328,0x3bae19335c214f1b:0xeb46f1c113926d0f,N_A,N_A,349,5.0,https://www.google.com/maps/place/?q=place_id:ChIJG08hXDMZrjsRD22SE8HxRus,gmaps_v2,electronic_store,retail,N_A,1695212099,400,1624865142.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300402402565115675!2y16953503658842156303!2m2!2i10!3sCAESB0VnTUloZ00=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.42864114221742383
ChIJta3lgPoZrjsRIwW7KruJ-Y0,D Mart ready,13.065601348876951,77.64349365234375,0x3bae19fa80e5adb5:0x8df989bb2abb0523,N_A,N_A,363,4.099999904632568,https://www.google.com/maps/place/?q=place_id:ChIJta3lgPoZrjsRIwW7KruJ-Y0,gmaps_v2,supermarket,retail,N_A,1699615207,392,1625798771.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300403257880456629!2y10230359465517581603!2m2!2i10!3sCAESB0VnTUloZ00=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.4248809845005251
18630463,Kanti Sweets,13.0665634087,77.5960868597,18630463,zomato_kanti_sweets,Kanti Sweets,1598,3.7,,zomato,restaurant,food,N_A,1688639100,306,1525977000.0,,0.424398799720402
ChIJtborrkAXrjsRaKef4C08ggo,Platano - A Multi Cuisine Restaurant,13.039530754089355,77.6251220703125,0x3bae1740ae2bbab5:0xa823c2de09fa768,N_A,N_A,87,4.599999904632568,https://www.google.com/maps/place/?q=place_id:ChIJtborrkAXrjsRaKef4C08ggo,gmaps_v2,restaurant,food,N_A,1699615207,108,1681733886.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300400260752849589!2y757233855091418984!2m2!2i10!3sCAESBkVnSUlaQQ==!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.4203716269060882
ChIJA4IFQiQXrjsRKrdfYxdbDvE,Shawarma Kart,13.051708221435549,77.59760284423828,0x3bae172442058203:0xf10e5b17635fb72a,shawarmakart,Burger Press,57,4.699999809265137,https://www.google.com/maps/place/?q=place_id:ChIJA4IFQiQXrjsRKrdfYxdbDvE,gmaps_v2,restaurant,food,N_A,1699615207,59,1687865887.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300400138679321091!2y17369920968824174378!2m2!2i10!3sCAESBkVnSUlNZw==!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.41915617244232006
19714474,Sbtc - Davangere Benne Dose,13.0618574539,77.5878595188,19714474,N_A,N_A,646,3.8,,zomato,restaurant,food,N_A,1688639100,215,1621794600.0,,0.41749433386441664
ChIJT91S8ZQZrjsRmd_9eoeCa7A,New Mast Punjabi,13.08464813232422,77.63459014892578,0x3bae1994f152dd4f:0xb06b82877afddf99,N_A,N_A,916,4.300000190734863,https://www.google.com/maps/place/?q=place_id:ChIJT91S8ZQZrjsRmd_9eoeCa7A,gmaps_v2,restaurant,food,N_A,1699615207,933,1506434987.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300402821679996239!2y12712397891579010969!2m2!2i10!3sCAESB0VnTUlvZ2M=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.40968169515491804
ChIJkcgXqrIZrjsRccet160LHo4,Earthen Delicacies - More than a Restaurant,13.091066360473633,77.6355972290039,0x3bae19b2aa17c891:0x8e1e0badd7adc771,N_A,N_A,608,4.199999809265137,https://www.google.com/maps/place/?q=place_id:ChIJkcgXqrIZrjsRccet160LHo4,gmaps_v2,restaurant,food,N_A,1699615207,665,1571062766.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300402949333960849!2y10240635443962824561!2m2!2i10!3sCAESB0VnTUlsQVU=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.40863634786989383
ChIJuRUWyHwZrjsRQEZiaONHJiY,Lord Of Igloos - LUXE,13.063735008239746,77.59044647216797,0x3bae197cc81615b9:0x262647e368624640,N_A,N_A,51,4.5,https://www.google.com/maps/place/?q=place_id:ChIJuRUWyHwZrjsRQEZiaONHJiY,gmaps_v2,restaurant,food,N_A,1699615207,52,1688822948.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300402717908932025!2y2748963664590685760!2m2!2i10!3sCAESBkVnSUlNZw==!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.4082926475356086
ChIJEdnSXR0XrjsRllT0-_VSknY,SRI GANESH SATKARA,13.041470527648926,77.61190795898438,0x3bae171d5dd2d911:0x769252f5fbf45496,N_A,N_A,311,4.099999904632568,https://www.google.com/maps/place/?q=place_id:ChIJEdnSXR0XrjsRllT0-_VSknY,gmaps_v2,restaurant,food,N_A,1699615207,333,1633675408.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300400109080992017!2y8543982659522811030!2m2!2i10!3sCAESB0VnTUl5Z0k=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.40749896735354013
ChIJLbbnERwXrjsRw6jlxT43Bjo,Paanoor Restaurant & Cafe,13.057991027832031,77.64392852783203,0x3bae171c11e7b62d:0x3a06373ec5e5a8c3,N_A,N_A,397,3.799999952316284,https://www.google.com/maps/place/?q=place_id:ChIJLbbnERwXrjsRw6jlxT43Bjo,gmaps_v2,restaurant,food,N_A,1699615207,406,1615378112.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300400103512323629!2y4181090046807746755!2m2!2i10!3sCAESB0VnTUlrQU0=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.40719352916906737
ChIJ2dwavGEXrjsRXHzu2aFxjCU,Mama's Restaurant,13.057372093200684,77.62696075439453,0x3bae1761bc1adcd9:0x258c71a1d9ee7c5c,N_A,N_A,1129,3.900000095367432,https://www.google.com/maps/place/?q=place_id:ChIJ2dwavGEXrjsRXHzu2aFxjCU,gmaps_v2,restaurant,food,N_A,1699615207,1141,1459797459.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300400402720546009!2y2705662416102784092!2m2!2i10!3sCAESB0VnTUk5QWc=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.4067488783190475
ChIJubuu1BkZrjsR8hwEsCvCtNo,ALAMPATA,13.07094955444336,77.60830688476562,0x3bae1919d4aebbb9:0xdab4c22bb0041cf2,N_A,N_A,706,4.900000095367432,https://www.google.com/maps/place/?q=place_id:ChIJubuu1BkZrjsR8hwEsCvCtNo,gmaps_v2,coffee_shop,food,N_A,1687847039,731,1537632049.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300402292918500281!2y15759434488968649970!2m2!2i10!3sCAESB0VnTUkyZ1U=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.4060739876892446
ChIJZYCftK0ZrjsRFsE15KFBhQg,HOTEL AFFAF ( ITS RIZWAN R K ),13.072097778320312,77.63385009765625,0x3bae19adb49f8065:0x88541a1e435c116,N_A,N_A,502,4.0,https://www.google.com/maps/place/?q=place_id:ChIJZYCftK0ZrjsRFsE15KFBhQg,gmaps_v2,restaurant,food,N_A,1699615207,574,1592746579.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300402928035790949!2y613969087780208918!2m2!2i10!3sCAESB0VnTUl1Z1E=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.40585156571861297
ChIJIYIFl5cXrjsR53MXAeyiB0g,KFC,13.045137405395508,77.62648010253906,0x3bae179797058221:0x4807a2ec011773e7,kfc,KFC,1134,4.0,https://www.google.com/maps/place/?q=place_id:ChIJIYIFl5cXrjsR53MXAeyiB0g,gmaps_v2,restaurant,food,N_A,1699615207,1140,1456814476.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300400634026623521!2y5190296230082081767!2m2!2i10!3sCAESB0VnTUk2Z2c=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.40353091029202875
19157932,Burgers Kingdom,13.0574169413,77.5909202546,19157932,N_A,N_A,1095,3.6,,zomato,restaurant,food,N_A,1688639100,116,1570818600.0,,0.4014921002711752
ChIJhRXLTdwZrjsRGujjro4pD2k,Delight Bistro,13.070202827453612,77.58171844482422,0x3bae19dc4dcb1585:0x690f298eaee3e81a,N_A,N_A,428,4.5,https://www.google.com/maps/place/?q=place_id:ChIJhRXLTdwZrjsRGujjro4pD2k,gmaps_v2,restaurant,food,N_A,1699615207,443,1607499105.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300403128174056837!2y7570315191429359642!2m2!2i10!3sCAESB0VnTUl1QU0=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.4014412159993483
ChIJrY5kny4ZrjsRS9vX8AuVkMg,Wooden Street - Furniture Store Bangalore Thanisandra,13.06101131439209,77.63285827636719,0x3bae192e9f648ead:0xc890950bf0d7db4b,woodenstreet,WoodenStreet,150,4.800000190734863,https://www.google.com/maps/place/?q=place_id:ChIJrY5kny4ZrjsRS9vX8AuVkMg,gmaps_v2,home_decor,retail,furniture_store,1695212099,152,1662902199.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300402382218759853!2y14452215082749778763!2m2!2i10!3sCAESB0VnTUlsZ0U=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.401115447587272
ChIJVWP2pnkXrjsRNc_yLVpbTXE,Families Super Market,13.049753189086914,77.61170196533203,0x3bae1779a6f66355:0x714d5b5a2df2cf35,N_A,N_A,1243,4.0,https://www.google.com/maps/place/?q=place_id:ChIJVWP2pnkXrjsRNc_yLVpbTXE,gmaps_v2,supermarket,retail,N_A,1699615207,1260,1431618660.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300400505445049173!2y8164282142368649013!2m2!2i10!3sCAESB0VnTUk0Z2s=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.400733521391229
ChIJc0Sl7GwXrjsR9nIDIqgLGRs,Vijayalakshmi Restaurant,13.037973403930664,77.62354278564453,0x3bae176ceca54473:0x1b190ba8220372f6,N_A,N_A,1120,3.799999952316284,https://www.google.com/maps/place/?q=place_id:ChIJc0Sl7GwXrjsR9nIDIqgLGRs,gmaps_v2,restaurant,food,N_A,1699615207,1127,1456814278.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300400450779563123!2y1952604730194883318!2m2!2i10!3sCAESB0VnTUk0QWc=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.39854872219208026
ChIJ49H8hlEXrjsR5PrVc4XpFaY,Sparkley Coffee,13.033280372619627,77.60900115966797,0x3bae175186fcd1e3:0xa615e98573d5fae4,N_A,N_A,33,5.0,https://www.google.com/maps/place/?q=place_id:ChIJ49H8hlEXrjsR5PrVc4XpFaY,gmaps_v2,coffee_shop,food,N_A,1687847039,31,1680677763.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300400333109907939!2y11967728344190286564!2m2!2i10!3sCAESBkVnSUlIZw==!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.3976970617395676
ChIJ3zXGsHYXrjsRwNj-jXoksDU,ANB Amoré,13.064045906066896,77.65132141113281,0x3bae1776b0c635df:0x35b0247a8dfed8c0,N_A,N_A,273,4.300000190734863,https://www.google.com/maps/place/?q=place_id:ChIJ3zXGsHYXrjsRwNj-jXoksDU,gmaps_v2,restaurant,food,N_A,1699615207,336,1640042789.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300400492724762079!2y3868632188698155200!2m2!2i10!3sCAESB0VnTUl5Z0k=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.39594162519976944
ChIJ75IXIiYXrjsRJH1rXPRi7aA,Kalamandir - Kammanahalli,13.025835990905762,77.63734436035156,0x3bae1726221792ef:0xa0ed62f45c6b7d24,kalamandir,Kalamandir,50,4.0,https://www.google.com/maps/place/?q=place_id:ChIJ75IXIiYXrjsRJH1rXPRi7aA,gmaps_v2,clothing_store,retail,N_A,1687847039,243,1676879178.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300400146733568751!2y11596033417210985764!2m2!2i10!3sCAESB0VnTUk4QUU=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.39387807704711064
ChIJAbsts-wZrjsROTJn13H94ZY,Brahmins Khadya,13.09425163269043,77.59481811523438,0x3bae19ecb32dbb01:0x96e1fd71d7673239,N_A,N_A,167,3.900000095367432,https://www.google.com/maps/place/?q=place_id:ChIJAbsts-wZrjsROTJn13H94ZY,gmaps_v2,restaurant,food,N_A,1699615207,215,1662825053.0,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300403198594497281!2y10872249640836084281!2m2!2i10!3sCAESB0VnTUkwZ0U=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.39219188916686787
