id,name,desc,num_units,default_units,lat,lng,url,source,final_num_units
174393,RN Fort,"RN Fort in Dasarahalli, Bangalore is a residential project. The address of RN Fort is 12th Cross road, Near Dhanlakshmi Enterprises, Dasarahalli.<br><br>Life at RN Fort is suited for every age group. The property offers various offers a convenient living.<br><br>Dasarahalli is a prime area, with many attractions work and recreational options just a drive away.<br><br>",0.0,40.0,13.060863,77.605577,https://housing.com/in/buy/projects/page/174393-rn-fort-by-reputed-builder-in-dasarahalli,Housing,0.0
172582,Hightech Saptha apartment,"Hightech Saptha apartment in Thanisandra Main Road, Bangalore is a residential project. The address of Hightech Saptha apartment is 18th Main Road, Near Best High School, HBR Layout 5th Block.<br><br>Life at Hightech Saptha apartment is suited for every age group. The property offers various offers a convenient living.<br><br>HBR Layout is a prime area, with many attractions work and recreational options just a drive away.<br><br>",0.0,40.0,13.039907,77.626786,https://housing.com/in/buy/projects/page/172582-hightech-saptha-apartment-by-reputed-builder-in-thanisandra-main-road,Housing,0.0
172573,Balaji Legend,"Balaji Legend in Byatarayanapura, Bangalore is a residential project. The address of Balaji Legend is 4th A Cross Road, Near Shree Sharada Vidyalaya, Byatarayanapura  , Byatarayanapura.<br><br>Life at Balaji Legend is suited for every age group. The property offers various offers a convenient living.<br><br>Byatarayanapura is a prime area, with many attractions work and recreational options just a drive away.<br><br>",0.0,40.0,13.05907,77.600743,https://housing.com/in/buy/projects/page/172573-balaji-legend-by-reputed-builder-in-byatarayanapura,Housing,0.0
160473,BSR SUNSHINE,"BSR SUNSHINE is a residential project in Hebbal Kempapura, Bangalore. BSR SUNSHINE is located in 2nd cross Road, Near Hotel Sunshine Suites, Vayunandana Layout.<br><br>BSR SUNSHINE is equipped with various resident-centric amenities that includes Gymnasium, Power Backup. Enjoy a class-apart lifestyle at BSR SUNSHINE.<br><br>Hebbal Kempapura is a prime area, with many attractions work and recreational options just a drive away.<br><br>",0.0,40.0,13.046386,77.59845,https://housing.com/in/buy/projects/page/160473-bsr-sunshine-by-reputed-builder-in-hebbal-kempapura,Housing,32.0
183465,Lakshmi Rhythm Apartment,"Lakshmi Rhythm Apartment in Hebbal Kempapura, Bangalore is a residential project. The address of Lakshmi Rhythm Apartment is Kempapura Main Road, Near Jain Heritage School,  Vayunandana Layout.<br><br>Life at Lakshmi Rhythm Apartment is suited for every age group. The property offers various offers a convenient living.<br><br>Hebbal Kempapura is a prime area, with many attractions work and recreational options just a drive away.<br><br>",0.0,40.0,13.048879,77.602169,https://housing.com/in/buy/projects/page/183465-lakshmi-rhythm-apartment-by-reputed-builder-in-,Housing,0.0
167390,Vijis Residency,"Vijis Residency in Nagavara, Bangalore is a residential project. The address of Vijis Residency is Veerannapalya Road, Near Sri Chaitanya School, Vyalikaval H B C S Layout.<br><br>Life at Vijis Residency is suited for every age group. The property offers various offers a convenient living.<br><br>Nagavara is a prime area, with many attractions work and recreational options just a drive away.<br><br>",0.0,40.0,13.038264,77.614089,https://housing.com/in/buy/projects/page/167390-vijis-residency-by-reputed-builder-in-nagavara,Housing,12.0
222792,Viswas Enclave,,0.0,40.0,13.048788,77.602486,https://housing.com/in/buy/projects/page/222792-viswas-enclave-by-viswas-engineers-syndicate-in-hebbal-kempapura,Housing,52.0
140315,Grace Garden Apartments,"Grace Garden Apartments in Hennur Main Road, Bangalore is a residential project. The address of Grace Garden Apartments is Hennur 3 Cross Road Hbr Layout Kalyan Nagar.<br><br>Life at Grace Garden Apartments is suited for every age group. The property offers various offers a convenient living. It offers facilities such as Gymnasium, Power Backup. There is 24x7 Security.<br><br>Kalyan Nagar is a prime area, with many attractions work and recreational options just a drive away.<br><br>",0.0,40.0,13.029102,77.634483,https://housing.com/in/buy/projects/page/140315-grace-garden-apartments-by-reputed-builder-in-hennur-main-road,Housing,0.0
188590,ushwan bhuvi,"ushwan bhuvi is a residential project in Kothanur, Bangalore. ushwan bhuvi is located in Hennur Bagalur Road, Near Beach Villa Restro,, Chikkagubbi.<br><br>Enjoy a class-apart lifestyle at ushwan bhuvi.<br><br>Kothanur is a prime area, with many attractions work and recreational options just a drive away.<br><br>",0.0,40.0,13.063334,77.651188,https://housing.com/in/buy/projects/page/188590-ushwan-bhuvi-by-reputed-builder-in-,Housing,0.0
175517,Techagape,"Techagape is a residential project in R.K. Hegde Nagar, Bangalore. Techagape is located in 1st Cross Road , Near Jenukal Bakery, Shirdi Sai Nagar.<br><br>Enjoy a class-apart lifestyle at Techagape.<br><br>R.K. Hegde Nagar is a prime area, with many attractions work and recreational options just a drive away.<br><br>",0.0,40.0,13.067058,77.638089,https://housing.com/in/buy/projects/page/175517-techagape-by-reputed-builder-in-hegde-nagar,Housing,0.0
175799,Shreya Paradise,"Shreya Paradise in Nagavara, Bangalore is a residential project. The address of Shreya Paradise is 1st Main Road, Near Maniyata Tech Park Bus Stop, Nagavara Village.<br><br>Life at Shreya Paradise is suited for every age group. The property offers various offers a convenient living.<br><br>Nagavara is a prime area, with many attractions work and recreational options just a drive away.<br><br>",0.0,40.0,13.032062,77.622381,https://housing.com/in/buy/projects/page/175799-shreya-paradise-by-reputed-builder-in-nagavara,Housing,0.0
