id,name,lat,lng,cid,brand_id,brand_name,number_of_votes,place_url,source,category,top_category,type,created_at
ChIJq31AZRgPrjsRTGp0BIcb6m4,KMM House,13.050274848937988,77.76382446289062,0x3bae0f1865407dab:0x6eea1b8704746a4c,N_A,N_A,7,https://www.google.com/maps/place/?q=place_id:ChIJq31AZRgPrjsRTGp0BIcb6m4,gmaps_v2,restaurant,food,N_A,1699615207
ChIJGzeARl2x5zsR85b6bkO31BY,Faasos Kadugodi,13.017603874206543,77.76243591308594,0x3be7b15d4680371b:0x16d4b7436efa96f3,eatsure,EatSure,21,https://www.google.com/maps/place/?q=place_id:ChIJGzeARl2x5zsR85b6bkO31BY,gmaps_v2,restaurant,food,N_A,1699615207
ChIJI6Z44eYPrjsRGBUwVd8uh9c,Bismillah Chicken Center,13.04561996459961,77.75269317626953,0x3bae0fe6e178a623:0xd7872edf55301518,N_A,N_A,2,https://www.google.com/maps/place/?q=place_id:ChIJI6Z44eYPrjsRGBUwVd8uh9c,gmaps_v2,restaurant,food,N_A,1687847039
ChIJ0VUTVTMOrjsR3u_DO1X2J-k,Kabab Mandra,13.020313262939453,77.7623062133789,0x3bae0e33551355d1:0xe927f6553bc3efde,N_A,N_A,750,https://www.google.com/maps/place/?q=place_id:ChIJ0VUTVTMOrjsR3u_DO1X2J-k,gmaps_v2,restaurant,food,N_A,1699615207
ChIJZV4fcbsPrjsRxauyjOHnaqk,Pizza Hut,13.055825233459473,77.7638931274414,0x3bae0fbb711f5e65:0xa96ae7e18cb2abc5,pizzahut,Pizza Hut,648,https://www.google.com/maps/place/?q=place_id:ChIJZV4fcbsPrjsRxauyjOHnaqk,gmaps_v2,restaurant,food,N_A,1699615207
ChIJ6y6H01sRrjsRylBuz-Nv-2Y,Kanti Sweets Bommenahalli,13.062969207763672,77.74042510986328,0x3bae115bd3872eeb:0x66fb6fe3cf6e50ca,kantisweets,Kanti Sweets,37,https://www.google.com/maps/place/?q=place_id:ChIJ6y6H01sRrjsRylBuz-Nv-2Y,gmaps_v2,restaurant,food,N_A,1687847039
ChIJ22pEuaMRrjsRVWyvq8GMvtE,Gol gappe (Pani poori) vendor,13.062333106994629,77.74078369140625,0x3bae11a3b9446adb:0xd1be8cc1abaf6c55,N_A,N_A,3,https://www.google.com/maps/place/?q=place_id:ChIJ22pEuaMRrjsRVWyvq8GMvtE,gmaps_v2,restaurant,food,N_A,1687847039
ChIJ29t9J_APrjsR4sG6qOQgyiM,Ashok Kumar C,13.059196472167969,77.76286315917969,0x3bae0ff0277ddbdb:0x23ca20e4a8bac1e2,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJ29t9J_APrjsR4sG6qOQgyiM,gmaps_v2,restaurant,food,N_A,1687847039
ChIJ6SMALq0FrjsRajrh239BGU8,SHRIDHAR K JUCIE CENTRE,13.078568458557129,77.78704833984375,0x3bae05ad2e0023e9:0x4f19417fdbe13a6a,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJ6SMALq0FrjsRajrh239BGU8,gmaps_v2,bar_pub,food,N_A,1687847039
ChIJH_jCFYcFrjsRzADrS5FwuL0,Srinivasa Bakery,13.069150924682617,77.79806518554688,0x3bae058715c2f81f:0xbdb870914beb00cc,N_A,N_A,40,https://www.google.com/maps/place/?q=place_id:ChIJH_jCFYcFrjsRzADrS5FwuL0,gmaps_v2,coffee_shop,food,N_A,1687847039
ChIJuc0dQv8FrjsRx9102OsqdnA,Yashvanth Tea stall,13.090299606323242,77.83631134033203,0x3bae05ff421dcdb9:0x70762aebd874ddc7,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJuc0dQv8FrjsRx9102OsqdnA,gmaps_v2,coffee_shop,food,N_A,1687847039
ChIJ7YfTMpsPrjsRRqS5IoJwkss,"Rajesh Refreshments (Tea,Cool Drinks,Snacks And Cigarattes)",13.055373191833496,77.78327178955078,0x3bae0f9b32d387ed:0xcb92708222b9a446,N_A,N_A,18,https://www.google.com/maps/place/?q=place_id:ChIJ7YfTMpsPrjsRRqS5IoJwkss,gmaps_v2,coffee_shop,food,N_A,1687847039
ChIJ-4nDG4QPrjsRq_nfjnXJcDs,Mittai Crafts,13.063841819763184,77.74556732177734,0x3bae0f841bc389fb:0x3b70c9758edff9ab,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJ-4nDG4QPrjsRq_nfjnXJcDs,gmaps_v2,coffee_shop,food,N_A,1687847039
ChIJuYxD8JAPrjsRwd9Na8tiuxw,Cook,13.04366683959961,77.75518798828125,0x3bae0f90f0438cb9:0x1cbb62cb6b4ddfc1,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJuYxD8JAPrjsRwd9Na8tiuxw,gmaps_v2,coffee_shop,food,N_A,1687847039
ChIJQ1XRlVsFrjsRTCcZ9Eien6Q,Heritage Sale Point (Sri Manjunath Milk Dairy),13.078424453735352,77.79138946533203,0x3bae055b95d15543:0xa49f9e48f419274c,heritagefoods,Heritage Foods,0,https://www.google.com/maps/place/?q=place_id:ChIJQ1XRlVsFrjsRTCcZ9Eien6Q,gmaps_v2,coffee_shop,food,N_A,1687847039
ChIJVcASEC0brjsRrJU_UxQXnOQ,DAILY DIET,13.064964294433594,77.74370574951172,0x3bae1b2d1012c055:0xe49c1714533f95ac,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJVcASEC0brjsRrJU_UxQXnOQ,gmaps_v2,coffee_shop,food,N_A,1687847039
ChIJlVI5XPoFrjsRXti-VCmsHnA,R S M Driving School Rathnamma S M,13.074172019958496,77.79120635986328,0x3bae05fa5c395295:0x701eac2954bed85e,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJlVI5XPoFrjsRXti-VCmsHnA,gmaps_v2,school,education,N_A,1687847039
ChIJk6L5BOURrjsRrcfitSQwnF0,Vishwas,13.058785438537598,77.78246307373047,0x3bae11e504f9a293:0x5d9c3024b5e2c7ad,N_A,N_A,1,https://www.google.com/maps/place/?q=place_id:ChIJk6L5BOURrjsRrcfitSQwnF0,gmaps_v2,school,education,N_A,1687847039
ChIJXx2wgPIPrjsRCOPr9t9nVOI,Sarakari Proudashale Mathu Hiriya Prathamika Shale,13.054841041564941,77.7652816772461,0x3bae0ff280b01d5f:0xe25467dff6ebe308,N_A,N_A,1,https://www.google.com/maps/place/?q=place_id:ChIJXx2wgPIPrjsRCOPr9t9nVOI,gmaps_v2,school,education,N_A,1687847039
ChIJq-ezb58FrjsR2Man3dHJlkE,"Anganawadi, Mugaleepura",13.099601745605469,77.7832260131836,0x3bae059f6fb3e7ab:0x4196c9d1dda7c6d8,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJq-ezb58FrjsR2Man3dHJlkE,gmaps_v2,school,education,N_A,1687847039
ChIJg8Z9TuwPrjsRbspO49xbBCw,Gokul Play Home And Kidz Care,13.05220890045166,77.76171875,0x3bae0fec4e7dc683:0x2c045bdce34eca6e,N_A,N_A,59,https://www.google.com/maps/place/?q=place_id:ChIJg8Z9TuwPrjsRbspO49xbBCw,gmaps_v2,school,education,N_A,1687847039
ChIJhamOMacFrjsRBsh1zM9F5vc,Aspire Guru.,13.067936897277832,77.7867431640625,0x3bae05a7318ea985:0xf7e645cfcc75c806,N_A,N_A,30,https://www.google.com/maps/place/?q=place_id:ChIJhamOMacFrjsRBsh1zM9F5vc,gmaps_v2,school,education,N_A,1687847039
ChIJo28vSSQFrjsRRv8k5uTdxjE,Sri Lakshmi Provision Store Industrial Area,13.078432083129883,77.79133605957031,0x3bae0524492f6fa3:0x31c6dde4e624ff46,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJo28vSSQFrjsRRv8k5uTdxjE,gmaps_v2,school,education,N_A,1687847039
ChIJt1yJzfUPrjsRqpe-1Z306uk,"ಅಂಗನವಾಡಿ ಕೇಂದ್ರ, ಕಾಟಂನಲ್ಲೂರು",13.050183296203613,77.76480865478516,0x3bae0ff5cd895cb7:0xe9eaf49dd5be97aa,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJt1yJzfUPrjsRqpe-1Z306uk,gmaps_v2,school,education,N_A,1687847039
ChIJU7EYrIcFrjsRqaVmGtQhef8,G Lps Sonnebychanahalli,13.070009231567383,77.80000305175781,0x3bae0587ac18b153:0xff7921d41a66a5a9,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJU7EYrIcFrjsRqaVmGtQhef8,gmaps_v2,school,education,N_A,1687847039
ChIJ06AvtM0PrjsR6nbqD6yC3aQ,Government Lower Primary School Bevinamara colony,13.024779319763184,77.75914001464844,0x3bae0fcdb42fa0d3:0xa4dd82ac0fea76ea,N_A,N_A,9,https://www.google.com/maps/place/?q=place_id:ChIJ06AvtM0PrjsR6nbqD6yC3aQ,gmaps_v2,school,education,N_A,1687847039
ChIJL8bKTkQPrjsRl_VaQzx0jZo,Sports,13.062226295471191,77.75320434570312,0x3bae0f444ecac62f:0x9a8d743c435af597,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJL8bKTkQPrjsRl_VaQzx0jZo,gmaps_v2,school,education,N_A,1687847039
ChIJ5xAYQ7UFrjsRPumZZKTihjE,CHANAKYA PUBLIC SCHOOL,13.077667236328125,77.78486633300781,0x3bae05b5431810e7:0x3186e2a46499e93e,N_A,N_A,5,https://www.google.com/maps/place/?q=place_id:ChIJ5xAYQ7UFrjsRPumZZKTihjE,gmaps_v2,school,education,N_A,1687847039
ChIJ5Yfy4eUFrjsRuxUR4RBIejo,Kids Heaven,13.070849418640137,77.78235626220703,0x3bae05e5e1f287e5:0x3a7a4810e11115bb,N_A,N_A,2,https://www.google.com/maps/place/?q=place_id:ChIJ5Yfy4eUFrjsRuxUR4RBIejo,gmaps_v2,school,education,N_A,1687847039
ChIJx8UCQZ8PrjsRtSXlCqUAH9c,Jyothi educational trust,13.046211242675781,77.78556823730469,0x3bae0f9f4102c5c7:0xd71f00a50ae525b5,N_A,N_A,12,https://www.google.com/maps/place/?q=place_id:ChIJx8UCQZ8PrjsRtSXlCqUAH9c,gmaps_v2,school,education,N_A,1687847039
ChIJ5bs1RKoFrjsRTfrZHhSv6ms,Akshay gowda,13.071638107299805,77.79710388183594,0x3bae05aa4435bbe5:0x6beaaf141ed9fa4d,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJ5bs1RKoFrjsRTfrZHhSv6ms,gmaps_v2,school,education,N_A,1687847039
ChIJHakqMkAbrjsR6LCBVq1tIRs,Little Elly Preschool Budigere Cross,13.07291316986084,77.75153350830078,0x3bae1b40322aa91d:0x1b216dad5681b0e8,littleelly,Little Elly,12,https://www.google.com/maps/place/?q=place_id:ChIJHakqMkAbrjsR6LCBVq1tIRs,gmaps_v2,school,education,pre_school,1687847039
ChIJT4gNIVcFrjsRwWz9PpNMGp4,Tiny Bells,13.068504333496094,77.80517578125,0x3bae0557210d884f:0x9e1a4c933efd6cc1,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJT4gNIVcFrjsRwWz9PpNMGp4,gmaps_v2,school,education,N_A,1687847039
ChIJC-cAwuIPrjsRdMJAk4CKAoI,Sterling Public School,13.052250862121582,77.74700927734375,0x3bae0fe2c200e70b:0x82028a809340c274,N_A,N_A,1,https://www.google.com/maps/place/?q=place_id:ChIJC-cAwuIPrjsRdMJAk4CKAoI,gmaps_v2,school,education,N_A,1687847039
ChIJ8_ZNqKYPrjsRMk57ejCLMXs,Karnataka Engineering Works- Hoskote,13.055815696716309,77.76671600341797,0x3bae0fa6a84df6f3:0x7b318b307a7b4e32,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJ8_ZNqKYPrjsRMk57ejCLMXs,gmaps_v2,school,education,N_A,1687847039
ChIJh0ut8UgFrjsRoUib7jN80Tw,Aravind Motors - Tata Commercial Vehicles,13.09373950958252,77.81275939941406,0x3bae0548f1ad4b87:0x3cd17c33ee9b48a1,N_A,N_A,30,https://www.google.com/maps/place/?q=place_id:ChIJh0ut8UgFrjsRoUib7jN80Tw,gmaps_v2,shoe_store,retail,N_A,1687847039
ChIJH-IA0ggFrjsRd8orzj5GujY,SHRI HANU SATHYA SAI KRUPA,13.078557968139648,77.78687286376953,0x3bae0508d200e21f:0x36ba463ece2bca77,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJH-IA0ggFrjsRd8orzj5GujY,gmaps_v2,shoe_store,retail,N_A,1687847039
ChIJo9t_3fcPrjsR4kMTbEp7rSs,Chowdeshwari Footware,13.01247501373291,77.76078796386719,0x3bae0ff7dd7fdba3:0x2bad7b4a6c1343e2,N_A,N_A,2,https://www.google.com/maps/place/?q=place_id:ChIJo9t_3fcPrjsR4kMTbEp7rSs,gmaps_v2,shoe_store,retail,N_A,1687847039
ChIJKSfBS-wPrjsRJtld0rP-1I0,PARJAPATI FANCY FOOTWARE,13.051331520080566,77.76405334472656,0x3bae0fec4bc12729:0x8dd4feb3d25dd926,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJKSfBS-wPrjsRJtld0rP-1I0,gmaps_v2,shoe_store,retail,N_A,1687847039
ChIJ_xzahncFrjsR5jojdy5I5i0,H.K.B Star Footwear,13.078471183776855,77.78852081298828,0x3bae057786da1cff:0x2de6482e77233ae6,N_A,N_A,1,https://www.google.com/maps/place/?q=place_id:ChIJ_xzahncFrjsR5jojdy5I5i0,gmaps_v2,shoe_store,retail,N_A,1687847039
34db4ae3-0a04-400e-a954-f27ae99d4bb9,"Anant Cars, K R Puram",13.0313585,77.7314965,,N_A,N_A,0,,fundoo,Private Sector,company,Industry Top,1701844461
ad89233e-fe77-4080-8772-621ee8c4b8ea,"Kalyani Motors, K R Puram",13.0317272,77.7311064,,N_A,N_A,0,,fundoo,Private Sector,company,SMEs,1701844461
ef82a167-c985-41e2-b573-5de817d9e692,Dakshin Foundry Pvt Ltd,13.0689366,77.79682105,,N_A,N_A,0,,fundoo,Private Sector,company,Industry Top,1701844461
ChIJjU6ALOkFrjsRhjYgZBeO7l4,M G Shop,13.070704460144043,77.74861907958984,0x3bae05e92c804e8d:0x5eee8e1764203686,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJjU6ALOkFrjsRhjYgZBeO7l4,gmaps_v2,clothing_store,retail,N_A,1687847039
ChIJzYnXR0sFrjsRq_FZ_4vbYB0,FRIENDS TAILOR,13.074377059936523,77.7869873046875,0x3bae054b47d789cd:0x1d60db8bff59f1ab,N_A,N_A,1,https://www.google.com/maps/place/?q=place_id:ChIJzYnXR0sFrjsRq_FZ_4vbYB0,gmaps_v2,clothing_store,retail,N_A,1687847039
ChIJ1X4C15wFrjsRQfgKgetWI8w,SHOBHA MINI GARMENTS,13.079066276550293,77.79405212402344,0x3bae059cd7027ed5:0xcc2356eb810af841,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJ1X4C15wFrjsRQfgKgetWI8w,gmaps_v2,clothing_store,retail,N_A,1687847039
ChIJy8eTFScFrjsRZdEmaOnfGAg,Mani Tailors,13.070043563842773,77.78608703613281,0x3bae05271593c7cb:0x818dfe96826d165,N_A,N_A,2,https://www.google.com/maps/place/?q=place_id:ChIJy8eTFScFrjsRZdEmaOnfGAg,gmaps_v2,clothing_store,retail,N_A,1687847039
ChIJ04pSQZQFrjsRcZBI43s4BL8,Chaithanya Ladies Tailor Krishnappa,13.074504852294922,77.7879409790039,0x3bae059441528ad3:0xbf04387be3489071,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJ04pSQZQFrjsRcZBI43s4BL8,gmaps_v2,clothing_store,retail,N_A,1687847039
ChIJ7yWjH3gFrjsRlstDgJ7_YEc,Sri Venkateshwara Fashions,13.078186988830566,77.7896728515625,0x3bae05781fa325ef:0x4760ff9e8043cb96,N_A,N_A,19,https://www.google.com/maps/place/?q=place_id:ChIJ7yWjH3gFrjsRlstDgJ7_YEc,gmaps_v2,clothing_store,retail,N_A,1687847039
ChIJczI1hHcFrjsRAAAAcIb5jgk,STUDENT TAILOR,13.078712463378906,77.78865051269531,0x3bae057784353273:0x98ef98670000000,N_A,N_A,2,https://www.google.com/maps/place/?q=place_id:ChIJczI1hHcFrjsRAAAAcIb5jgk,gmaps_v2,clothing_store,retail,N_A,1687847039
ChIJ_xQfhxsQrjsRhtUUGeVh1Iw,Divya Ladies Tailor,13.050012588500977,77.73932647705078,0x3bae101b871f14ff:0x8cd461e51914d586,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJ_xQfhxsQrjsRhtUUGeVh1Iw,gmaps_v2,clothing_store,retail,N_A,1687847039
ChIJrzqdhyQQrjsRgrhndbHL_sA,Drowpathamma Textiles,13.035649299621582,77.73657989501953,0x3bae1024879d3aaf:0xc0fecbb17567b882,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJrzqdhyQQrjsRgrhndbHL_sA,gmaps_v2,clothing_store,retail,N_A,1687847039
ChIJUx_wes4FrjsRiwxHgo4TYRg,LAKSHMI LADEYS TAILOR Mrs SOWMYA D N,13.07852554321289,77.79133605957031,0x3bae05ce7af01f53:0x1861138e82470c8b,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJUx_wes4FrjsRiwxHgo4TYRg,gmaps_v2,clothing_store,retail,N_A,1687847039
ChIJo27otkgFrjsRcHQ7FNnYul8,PRAVEEN FANCY STORE. PRAVEENKUMAR B R,13.073640823364258,77.78660583496094,0x3bae0548b6e86ea3:0x5fbad8d9143b7470,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJo27otkgFrjsRcHQ7FNnYul8,gmaps_v2,clothing_store,retail,N_A,1687847039
ChIJp6_OrsQFrjsRrLrzCtYEJ2Q,Metro Basic,13.074376106262207,77.78646850585938,0x3bae05c4aeceafa7:0x642704d60af3baac,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJp6_OrsQFrjsRrLrzCtYEJ2Q,gmaps_v2,clothing_store,retail,N_A,1687847039
ChIJ6UUxnnkFrjsRaDhAKVW-3HA,ROOPKALA SHOWROOM,13.075754165649414,77.78656005859375,0x3bae05799e3145e9:0x70dcbe5529403868,N_A,N_A,26,https://www.google.com/maps/place/?q=place_id:ChIJ6UUxnnkFrjsRaDhAKVW-3HA,gmaps_v2,clothing_store,retail,N_A,1687847039
ChIJZxt6_xUFrjsRP7MCE4IgIJg,S L V FASHION,13.068944931030273,77.7879409790039,0x3bae0515ff7a1b67:0x982020821302b33f,N_A,N_A,1,https://www.google.com/maps/place/?q=place_id:ChIJZxt6_xUFrjsRP7MCE4IgIJg,gmaps_v2,clothing_store,retail,N_A,1687847039
ChIJyYyTe2wFrjsR2o9o-6s8KSM,New Apsara Fashion,13.074737548828125,77.79325103759766,0x3bae056c7b938cc9:0x23293cabfb688fda,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJyYyTe2wFrjsR2o9o-6s8KSM,gmaps_v2,clothing_store,retail,N_A,1687847039
ChIJ5cQklXYRrjsRATf6U2Hwu1g,Bajaj Clothing _ warehouse,13.039984703063965,77.74069213867188,0x3bae11769524c4e5:0x58bbf06153fa3701,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJ5cQklXYRrjsRATf6U2Hwu1g,gmaps_v2,clothing_store,retail,N_A,1687847039
ChIJt3aHijUFrjsRHfUFCLXnaP8,CLASSIC HUB,13.069093704223633,77.79390716552734,0x3bae05358a8776b7:0xff68e7b50805f51d,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJt3aHijUFrjsRHfUFCLXnaP8,gmaps_v2,clothing_store,retail,N_A,1687847039
ChIJKUAyuAQFrjsR0lHynm5h97o,Clothing,13.068469047546387,77.78874969482422,0x3bae0504b8324029:0xbaf7616e9ef251d2,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJKUAyuAQFrjsR0lHynm5h97o,gmaps_v2,clothing_store,retail,N_A,1687847039
ChIJ-0pi69wFrjsRmZGMryBSS1c,Zip point,13.068883895874023,77.79280853271484,0x3bae05dceb624afb:0x574b5220af8c9199,N_A,N_A,5,https://www.google.com/maps/place/?q=place_id:ChIJ-0pi69wFrjsRmZGMryBSS1c,gmaps_v2,clothing_store,retail,N_A,1687847039
ChIJkdv1kNoFrjsRXBYWHSeUEck,Sri basaveshwara complex,13.073837280273438,77.7864761352539,0x3bae05da90f5db91:0xc91194271d16165c,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJkdv1kNoFrjsRXBYWHSeUEck,gmaps_v2,clothing_store,retail,N_A,1687847039
ChIJ4zO2s74FrjsRMGzPIEbuKFo,New Bombay Big Bazzar,13.069435119628906,77.78701782226562,0x3bae05beb3b633e3:0x5a28ee4620cf6c30,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJ4zO2s74FrjsRMGzPIEbuKFo,gmaps_v2,clothing_store,retail,N_A,1687847039
ChIJpfxS79YFrjsRACyZyM2XYn8,Roshan Provision Store,13.073238372802734,77.7979507446289,0x3bae05d6ef52fca5:0x7f6297cdc8992c00,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJpfxS79YFrjsRACyZyM2XYn8,gmaps_v2,grocery_store,retail,N_A,1687847039
ChIJJ1OpfYAFrjsRgWkVlS0n7n4,Sri Malikarhuna Swamy Provision Store,13.067708015441895,77.79368591308594,0x3bae05807da95327:0x7eee272d95156981,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJJ1OpfYAFrjsRgWkVlS0n7n4,gmaps_v2,grocery_store,retail,N_A,1687847039
ChIJBZnpT_wbrjsRCol1ugPQQFA,vjsshopee,13.071974754333496,77.72005462646484,0x3bae1bfc4fe99905:0x5040d003ba75890a,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJBZnpT_wbrjsRCol1ugPQQFA,gmaps_v2,grocery_store,retail,N_A,1687847039
ChIJQbQ9Cs4FrjsRTjUZiHthiT4,Gowri provision store,13.067667007446289,77.7899398803711,0x3bae05ce0a3db441:0x3e89617b8819354e,N_A,N_A,2,https://www.google.com/maps/place/?q=place_id:ChIJQbQ9Cs4FrjsRTjUZiHthiT4,gmaps_v2,grocery_store,retail,N_A,1687847039
ChIJmYkfxH8PrjsRHFaCtOGAtMQ,Pramila Provision Store,13.066113471984863,77.79287719726562,0x3bae0f7fc41f8999:0xc4b480e1b482561c,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJmYkfxH8PrjsRHFaCtOGAtMQ,gmaps_v2,grocery_store,retail,N_A,1687847039
ChIJHwuunB0QrjsR93Coj2aRGQE,Sri Muneshwara Provision Store,13.050392150878906,77.74446868896484,0x3bae101d9cae0b1f:0x11991668fa870f7,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJHwuunB0QrjsR93Coj2aRGQE,gmaps_v2,grocery_store,retail,N_A,1687847039
ChIJLZui4s8FrjsRvDgUJ7U_Ptk,J.V.K GENERAL STORE,13.068352699279785,77.78684997558594,0x3bae05cfe2a29b2d:0xd93e3fb5271438bc,N_A,N_A,2,https://www.google.com/maps/place/?q=place_id:ChIJLZui4s8FrjsRvDgUJ7U_Ptk,gmaps_v2,grocery_store,retail,N_A,1687847039
ChIJM59rqHkFrjsRoNZXMbYvyKY,H P Store,13.078095436096191,77.78926086425781,0x3bae0579a86b9f33:0xa6c82fb63157d6a0,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJM59rqHkFrjsRoNZXMbYvyKY,gmaps_v2,grocery_store,retail,N_A,1687847039
ChIJC7D6cH8FrjsRU3y0Jln1qF0,Manju Provision Store,13.070348739624023,77.79012298583984,0x3bae057f70fab00b:0x5da8f55926b47c53,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJC7D6cH8FrjsRU3y0Jln1qF0,gmaps_v2,grocery_store,retail,N_A,1687847039
ChIJD6_KglQFrjsRsaOtpKM-WNc,Sri Annapurnaeshwari Stores,13.080399513244629,77.81534576416016,0x3bae055482caaf0f:0xd7583ea3a4ada3b1,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJD6_KglQFrjsRsaOtpKM-WNc,gmaps_v2,grocery_store,retail,N_A,1687847039
ChIJb1N09LQPrjsRDGSCFX3F19o,Shree nanjundeshwara provision store,13.050719261169434,77.76433563232422,0x3bae0fb4f474536f:0xdad7c57d1582640c,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJb1N09LQPrjsRDGSCFX3F19o,gmaps_v2,grocery_store,retail,N_A,1687847039
ChIJ168a3ucFrjsRmQ0DZHwnPJ0,New Karavali Mangalore Store,13.069295883178711,77.7891845703125,0x3bae05e7de1aafd7:0x9d3c277c64030d99,N_A,N_A,4,https://www.google.com/maps/place/?q=place_id:ChIJ168a3ucFrjsRmQ0DZHwnPJ0,gmaps_v2,grocery_store,retail,N_A,1687847039
ChIJa95Vx5UFrjsRdPn7yVZKCkQ,SHOBHA Shop,13.07219409942627,77.78704833984375,0x3bae0595c755de6b:0x440a4a56c9fbf974,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJa95Vx5UFrjsRdPn7yVZKCkQ,gmaps_v2,grocery_store,retail,N_A,1687847039
ChIJyVcRaZkRrjsRoFlXHCvNWbs,G Muniraju Landlord,13.046704292297363,77.73829650878906,0x3bae1199691157c9:0xbb59cd2b1c5759a0,N_A,N_A,5,https://www.google.com/maps/place/?q=place_id:ChIJyVcRaZkRrjsRoFlXHCvNWbs,gmaps_v2,grocery_store,retail,N_A,1687847039
ChIJOw2r9ncFrjsRu1FTSHIIrJE,Sri Veerabhadraswamy Stores,13.078683853149414,77.78994750976562,0x3bae0577f6ab0d3b:0x91ac0872485351bb,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJOw2r9ncFrjsRu1FTSHIIrJE,gmaps_v2,grocery_store,retail,N_A,1687847039
ChIJ5yXnzW8PrjsRyoUAU38e47A,N Chandrashekhar,13.059334754943848,77.76286315917969,0x3bae0f6fcde725e7:0xb0e31e7f530085ca,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJ5yXnzW8PrjsRyoUAU38e47A,gmaps_v2,grocery_store,retail,N_A,1687847039
ChIJq_p1h4kFrjsRIgMxvIzgFxw,SRI RENUKA YALLAMMA DEVI VEGITABLE SHOP ANIL KUMAR V,13.06918716430664,77.79435729980469,0x3bae05898775faab:0x1c17e08cbc310322,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJq_p1h4kFrjsRIgMxvIzgFxw,gmaps_v2,grocery_store,retail,N_A,1687847039
ChIJ12F5lDMbrjsR-xfEGQzftvk,EverGreen Fresh Mart,13.064988136291504,77.74036407470703,0x3bae1b33947961d7:0xf9b6df0c19c417fb,N_A,N_A,3,https://www.google.com/maps/place/?q=place_id:ChIJ12F5lDMbrjsR-xfEGQzftvk,gmaps_v2,grocery_store,retail,N_A,1687847039
ChIJyeSjjHgFrjsR8KjWoYZsj0k,V R Provision Store,13.075117111206055,77.78961944580078,0x3bae05788ca3e4c9:0x498f6c86a1d6a8f0,N_A,N_A,4,https://www.google.com/maps/place/?q=place_id:ChIJyeSjjHgFrjsR8KjWoYZsj0k,gmaps_v2,grocery_store,retail,N_A,1687847039
ChIJn1sEQyobrjsRnreQdTqtND0,Virbhadraswami General Store and Flour mill,13.070733070373535,77.7451400756836,0x3bae1b2a43045b9f:0x3d34ad3a7590b79e,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJn1sEQyobrjsRnreQdTqtND0,gmaps_v2,grocery_store,retail,N_A,1687847039
