id,name,number_of_votes,rating,lat,lng,reviews_per_day,competitor_type,distance,type
ChIJh4mpXAAZrjsRwhb87J7FVfM,BEAST FITNESS STUDIO,56,5.0,13.061433792114258,77.62753295898438,0.5087872106643414,secondary_competitor,4.41,secondary_competitor
ChIJSw2r0iMYrjsR7MibViO1IM0,Lassi Shop,1072,4.099999904632568,13.063669204711914,77.58766174316406,0.4536281635595455,anchor_competitor,0.08,anchor_competitor
ChIJT1D8d-8ZrjsRJmt8_JnNSC8,Prince Fitness - Available on Cult.fit | Gyms in Hunasamaranahalli,92,4.900000095367432,13.144204139709473,77.61868286132812,0.4260824785427044,secondary_competitor,9.55,secondary_competitor
ChIJO9Mgsz4jrjsRWiRu2ghwbH8,VJ DANCE HOUSE,96,5.0,13.07004165649414,77.55518341064453,0.4022785697615564,secondary_competitor,3.52,secondary_competitor
ChIJeQW6exAZrjsR9z4FmhteGKk,"Aim Fit - Available on cult.fit - Gym in Sahakar Nagar, Bengaluru",394,4.699999809265137,13.058667182922363,77.58123016357422,0.3976597259732267,primary_competitor,0.83,primary_competitor
ChIJ2SGxGiIYrjsRZyy7tWl-u7s,Cafe Coffee Day,1247,3.900000095367432,13.059612274169922,77.58766174316406,0.3618361030168954,anchor_competitor,0.46,anchor_competitor
ChIJBSYXNaYirjsRxOUVKJB-mnc,JP Badminton Academy,790,4.099999904632568,13.068513870239258,77.55899047851562,0.3500585566994828,secondary_competitor,3.08,secondary_competitor
ChIJmZJPSGEYrjsRo0slqDPF0vE,Basavalingappa Udyana,847,4.300000190734863,13.097112655639648,77.58043670654297,0.3454222955221487,secondary_competitor,3.77,secondary_competitor
ChIJ206TwooYrjsRPjJc-sDdDm4,Café Coffee Day - LMN Arcade,908,4.0,13.103480339050291,77.5843734741211,0.3396926269974936,anchor_competitor,4.41,anchor_competitor
ChIJ49dtANwXrjsRD2riGV4Shcc,Chaayos Cafe Manyata,168,4.5,13.04494571685791,77.62085723876953,0.3333954177561587,anchor_competitor,4.22,anchor_competitor
ChIJY9bsgS0ZrjsREpt62G2KurA,MFIT24 Gym,299,4.800000190734863,13.068309783935549,77.60432434082031,0.3207897356125891,secondary_competitor,1.95,secondary_competitor
ChIJZcb5wf0ZrjsR-qvNBCPDxew,Sahakara Nagar Indoor Stadium,92,4.5,13.060273170471191,77.57940673828125,0.3070082014463234,secondary_competitor,0.9,secondary_competitor
ChIJmf-fh3YZrjsR106KDrUYxls,Paripurna Yoga Kendra,420,5.0,13.09561538696289,77.58734130859375,0.2749123044673166,secondary_competitor,3.53,secondary_competitor
ChIJwVlYLKgZrjsR6ZqRrrocldg,Taurus Sports & Fitness Arena- Badminton Academy | Indoor Cricket Nets & Bowling Machine,97,4.5,13.068150520324709,77.60299682617188,0.2694881548270673,secondary_competitor,1.81,secondary_competitor
ChIJw2P_PSAYrjsR-JbeRZSMxSY,Chairman Club Swimming Pool,514,4.099999904632568,13.058439254760742,77.58587646484375,0.2676997062920173,secondary_competitor,0.59,secondary_competitor
ChIJt84PJ18XrjsRKbM-4YjEzmc,GUN Fitness,266,4.699999809265137,13.05454921722412,77.60187530517578,0.2653344496843745,secondary_competitor,1.91,secondary_competitor
ChIJncFJwJcZrjsRhbJinCR3SuI,Royal Fitness - Available on Cult.fit | Gyms in MCECHS Layout,87,4.699999809265137,13.068660736083984,77.62646484375,0.2616851152560911,secondary_competitor,4.32,secondary_competitor
ChIJL84rOzUZrjsRirnMkDNVY_8,D Fitness Planet II,68,4.900000095367432,13.104061126708984,77.6128158569336,0.2560547700595303,secondary_competitor,5.28,secondary_competitor
ChIJ2UuChE8ZrjsR-DtqY3B453I,MUSCLE TECH FITNESS JAKKUR,154,4.900000095367432,13.07509994506836,77.6045913696289,0.2485401655578315,secondary_competitor,2.29,secondary_competitor
ChIJ04TSRQ4XrjsRYBPpkkny1CI,Serve & Smash Badminton,329,4.5,13.045742988586426,77.57288360595703,0.2375266961210265,secondary_competitor,2.5,secondary_competitor
ChIJNyahhG0ZrjsRS_BBkBAHf28,FitnessEdge 3,208,4.900000095367432,13.058049201965332,77.58777618408203,0.233710159841483,secondary_competitor,0.63,secondary_competitor
ChIJGUYmGTsZrjsR2BS1gmwO71M,FitnessEdge 2,366,4.900000095367432,13.063013076782228,77.57288360595703,0.2274814421027415,secondary_competitor,1.53,secondary_competitor
ChIJR2fGRIAZrjsRAW9_ILIcxo8,D Fitness Planet,364,4.800000190734863,13.068779945373535,77.62577819824219,0.221041602182201,secondary_competitor,4.25,secondary_competitor
ChIJrYJvYiEZrjsREP3p5HBZ5Ic,Armour Fitness Gym,209,4.800000190734863,13.094996452331545,77.58321380615234,0.2182220354345667,secondary_competitor,3.49,secondary_competitor
ChIJn17VQlIXrjsRbknVxjZPJ_o,Gold’s Gym,376,4.0,13.040472030639648,77.56369018554688,0.2090159206262968,primary_competitor,3.6,primary_competitor
ChIJIa9FeNwZrjsRz100AN_HHpU,BBMP Public Park,425,4.199999809265137,13.067009925842283,77.6250991821289,0.2073099123642511,secondary_competitor,4.15,secondary_competitor
ChIJ88vTy08XrjsRw4MKLwLwYak,Fitness 360 Degree Gym Hebbal Kempapura,340,4.800000190734863,13.05540370941162,77.60562896728516,0.1965251771691933,secondary_competitor,2.22,secondary_competitor
ChIJXwhC32kZrjsRDqi5GIrz5to,Gold's Gym Yelahanka,187,3.900000095367432,13.099428176879885,77.58919525146484,0.1914412259452105,primary_competitor,3.96,primary_competitor
