id,name,desc,num_units,default_units,lat,lng,url,source,final_num_units
j7sxq2,Regency Salma,,0.0,40.0,13.005031,77.615671,https://www.commonfloor.com/regency-salma-bangalore/povp-j7sxq2,commonfloor,0.0
ogjuw6,Iskcon View,,25.0,25.0,13.01833,77.628547,https://www.commonfloor.com/iskcon-view-bangalore/povp-ogjuw6,commonfloor,25.0
n645hb,MN Brindavanam,,9.0,9.0,13.02288,77.652802,https://www.commonfloor.com/mn-brindavanam-bangalore/povp-n645hb,commonfloor,9.0
qaus9i,Dharma Castle,,8.0,8.0,13.010621,77.653275,https://www.commonfloor.com/dharma-castle-bangalore/povp-qaus9i,commonfloor,8.0
zw7t1j,Elegant Corolla,,6.0,6.0,12.994499,77.61672,https://www.commonfloor.com/elegant-corolla-bangalore/povp-zw7t1j,commonfloor,6.0
4krjg1,Marble Arch,,0.0,40.0,13.004338,77.620034,https://www.commonfloor.com/marble-arch-bangalore/povp-4krjg1,commonfloor,0.0
2hql74,Sree Reddy Arma,,20.0,20.0,13.017701,77.656953,https://www.commonfloor.com/sree-reddy-arma-bangalore/povp-2hql74,commonfloor,20.0
za8xp6,The Chalet,,9.0,9.0,13.011774,77.624299,https://www.commonfloor.com/the-chalet-bangalore/povp-za8xp6,commonfloor,9.0
nkbn09,Sree Pride,,17.0,17.0,13.006504,77.646183,https://www.commonfloor.com/sree-pride-bangalore/povp-nkbn09,commonfloor,17.0
48yhm7,DS Harmony,,13.0,13.0,13.012466833329775,77.62259278638649,https://www.commonfloor.com/ds-harmony-bangalore/povp-48yhm7,commonfloor,13.0
u61buz,SR Pride,,12.0,12.0,13.016822,77.65137,https://www.commonfloor.com/sr-pride-bangalore/povp-u61buz,commonfloor,12.0
y1utdk,Zaid Square,,8.0,8.0,13.003314193598989,77.62333332011126,https://www.commonfloor.com/zaid-square-bangalore/povp-y1utdk,commonfloor,8.0
kw3yjn,Anjanadri Krupa,,6.0,6.0,13.015884119395368,77.63652674911656,https://www.commonfloor.com/anjanadri-krupa-bangalore/povp-kw3yjn,commonfloor,6.0
hscpu1,Skav Akasa Apartment,,10.0,10.0,13.005051,77.616685,https://www.commonfloor.com/skav-akasa-apartment-bangalore/povp-hscpu1,commonfloor,10.0
4n20j6,Miyan Manor,,9.0,9.0,12.997983595079727,77.60079527653002,https://www.commonfloor.com/miyan-manor-bangalore/povp-4n20j6,commonfloor,9.0
d1k8do,Bhavana Nest Apartment,,24.0,24.0,13.020462,77.658736,https://www.commonfloor.com/bhavana-nest-apartment-bangalore/povp-d1k8do,commonfloor,24.0
